MJD,Magnitude,Error,Facility,Filter,Observer
57838.30327000003,18.8776,0.0616,CTIO_KMTC19,KMT(I),KMT
57838.34617999988,19.0974,0.0477,CTIO_KMTC19,KMT(I),KMT
57838.38669000007,19.18,0.0482,CTIO_KMTC19,KMT(I),KMT
57839.239049999975,19.2056,0.0639,CTIO_KMTC19,KMT(I),KMT
57839.29039000021,19.2497,0.0655,CTIO_KMTC19,KMT(I),KMT
57839.327169999946,19.199,0.0439,CTIO_KMTC19,KMT(I),KMT
57839.37348000007,19.3716,0.052,CTIO_KMTC19,KMT(I),KMT
57839.415419999976,19.2465,0.0764,CTIO_KMTC19,KMT(I),KMT
57840.23716000002,19.1955,0.0879,CTIO_KMTC19,KMT(I),KMT
57840.27456999989,19.1639,0.0667,CTIO_KMTC19,KMT(I),KMT
57840.327839999925,19.2058,0.0577,CTIO_KMTC19,KMT(I),KMT
57840.369510000106,19.3115,0.0445,CTIO_KMTC19,KMT(I),KMT
57840.413869999815,19.2318,0.0487,CTIO_KMTC19,KMT(I),KMT
57841.233510000166,18.9737,0.1,CTIO_KMTC19,KMT(I),KMT
57841.240410000086,18.8475,0.071,CTIO_KMTC19,KMT(I),KMT
57841.24191999994,19.1721,0.097,CTIO_KMTC19,KMT(I),KMT
57841.243530000094,18.8924,0.0721,CTIO_KMTC19,KMT(I),KMT
57841.300789999776,18.941,0.0675,CTIO_KMTC19,KMT(I),KMT
57841.344940000214,19.1099,0.0699,CTIO_KMTC19,KMT(I),KMT
57841.4086000002,19.1851,0.0699,CTIO_KMTC19,KMT(I),KMT
57842.234379999805,18.9748,0.0778,CTIO_KMTC19,KMT(I),KMT
57842.27326999977,19.0294,0.0597,CTIO_KMTC19,KMT(I),KMT
57842.31395999994,19.1037,0.0777,CTIO_KMTC19,KMT(I),KMT
57842.36317999987,19.0753,0.0738,CTIO_KMTC19,KMT(I),KMT
57843.23705000011,19.1858,0.0815,CTIO_KMTC19,KMT(I),KMT
57843.24285000004,19.012,0.058,CTIO_KMTC19,KMT(I),KMT
57843.28531000018,19.0678,0.0509,CTIO_KMTC19,KMT(I),KMT
57843.33236999996,19.2618,0.0556,CTIO_KMTC19,KMT(I),KMT
57843.37346999999,19.1542,0.0887,CTIO_KMTC19,KMT(I),KMT
57844.23144999985,19.0664,0.089,CTIO_KMTC19,KMT(I),KMT
57844.26042999979,18.9477,0.0574,CTIO_KMTC19,KMT(I),KMT
57844.30429999996,18.9453,0.0775,CTIO_KMTC19,KMT(I),KMT
57844.341250000056,19.0332,0.0708,CTIO_KMTC19,KMT(I),KMT
57844.38987000007,19.1014,0.0705,CTIO_KMTC19,KMT(I),KMT
57845.22522999998,18.9107,0.0728,CTIO_KMTC19,KMT(I),KMT
57845.23117000004,18.9227,0.0751,CTIO_KMTC19,KMT(I),KMT
57845.274749999866,18.994,0.0792,CTIO_KMTC19,KMT(I),KMT
57845.32135999994,19.1782,0.061,CTIO_KMTC19,KMT(I),KMT
57845.363570000045,19.1956,0.0537,CTIO_KMTC19,KMT(I),KMT
57846.22543000011,19.009,0.0714,CTIO_KMTC19,KMT(I),KMT
57846.239810000174,19.0778,0.0737,CTIO_KMTC19,KMT(I),KMT
57846.288730000146,19.1617,0.0822,CTIO_KMTC19,KMT(I),KMT
57846.309179999866,19.0476,0.0718,CTIO_KMTC19,KMT(I),KMT
57846.34661999997,18.9806,0.0671,CTIO_KMTC19,KMT(I),KMT
57846.393190000206,19.1054,0.0797,CTIO_KMTC19,KMT(I),KMT
57847.21993000014,19.3004,0.176,CTIO_KMTC19,KMT(I),KMT
57847.279360000044,19.1727,0.0816,CTIO_KMTC19,KMT(I),KMT
57847.32444000011,18.8749,0.0694,CTIO_KMTC19,KMT(I),KMT
57847.371040000115,19.2188,0.0636,CTIO_KMTC19,KMT(I),KMT
57848.2207200001,19.1773,0.0837,CTIO_KMTC19,KMT(I),KMT
57848.26439000014,19.0875,0.0513,CTIO_KMTC19,KMT(I),KMT
57848.311970000155,19.0732,0.0407,CTIO_KMTC19,KMT(I),KMT
57848.361440000124,19.374,0.0646,CTIO_KMTC19,KMT(I),KMT
57848.396370000206,19.1086,0.0555,CTIO_KMTC19,KMT(I),KMT
57849.21108999988,18.9631,0.1132,CTIO_KMTC19,KMT(I),KMT
57849.27761999983,19.2022,0.0651,CTIO_KMTC19,KMT(I),KMT
57849.318429999985,19.1885,0.0601,CTIO_KMTC19,KMT(I),KMT
57849.38191,19.1926,0.0519,CTIO_KMTC19,KMT(I),KMT
57850.209929999895,18.947,0.0789,CTIO_KMTC19,KMT(I),KMT
57850.22577999998,18.9867,0.0983,CTIO_KMTC19,KMT(I),KMT
57850.26379000023,19.1448,0.0653,CTIO_KMTC19,KMT(I),KMT
57850.313279999886,19.0846,0.0528,CTIO_KMTC19,KMT(I),KMT
57850.35058999993,19.117,0.0668,CTIO_KMTC19,KMT(I),KMT
57850.39341000002,19.0966,0.057,CTIO_KMTC19,KMT(I),KMT
57851.204870000016,19.2256,0.1368,CTIO_KMTC19,KMT(I),KMT
57851.26072000014,19.1698,0.0816,CTIO_KMTC19,KMT(I),KMT
57851.302319999784,19.3308,0.0969,CTIO_KMTC19,KMT(I),KMT
57851.36114999978,18.9306,0.0678,CTIO_KMTC19,KMT(I),KMT
57851.40314000007,19.0448,0.0785,CTIO_KMTC19,KMT(I),KMT
57851.41521999985,19.0781,0.0712,CTIO_KMTC19,KMT(I),KMT
57852.204719999805,18.8979,0.1121,CTIO_KMTC19,KMT(I),KMT
57852.21246000007,18.9136,0.1098,CTIO_KMTC19,KMT(I),KMT
57852.25503000012,18.9641,0.1054,CTIO_KMTC19,KMT(I),KMT
