MJD,Magnitude,Error,Facility,Filter,Observer
57872.91190000018,18.5749,0.0402,SAAO_KMTS19,KMT(I),KMT
57873.048469999805,18.6841,0.0352,SAAO_KMTS19,KMT(I),KMT
57873.105469999835,18.5668,0.0356,SAAO_KMTS19,KMT(I),KMT
57873.16201000009,18.5434,0.0353,SAAO_KMTS19,KMT(I),KMT
57873.8952899999,18.6979,0.0533,SAAO_KMTS19,KMT(I),KMT
57873.94560000021,18.5994,0.0354,SAAO_KMTS19,KMT(I),KMT
57874.07294999994,18.6117,0.0762,SAAO_KMTS19,KMT(I),KMT
57874.12984000007,18.6506,0.1263,SAAO_KMTS19,KMT(I),KMT
57874.8921500002,18.7336,0.0396,SAAO_KMTS19,KMT(I),KMT
57874.938810000196,18.7929,0.0315,SAAO_KMTS19,KMT(I),KMT
57874.990989999846,18.8761,0.0304,SAAO_KMTS19,KMT(I),KMT
57875.0501600001,18.8613,0.0387,SAAO_KMTS19,KMT(I),KMT
57875.10293000005,18.9151,0.0364,SAAO_KMTS19,KMT(I),KMT
57875.164749999996,18.8618,0.0446,SAAO_KMTS19,KMT(I),KMT
57875.95960000018,18.8861,0.038,SAAO_KMTS19,KMT(I),KMT
57876.00026000012,18.812,0.0736,SAAO_KMTS19,KMT(I),KMT
57876.10115,18.9676,0.0337,SAAO_KMTS19,KMT(I),KMT
57876.16360000009,18.9784,0.0389,SAAO_KMTS19,KMT(I),KMT
57877.884490000084,19.0309,0.0591,SAAO_KMTS19,KMT(I),KMT
57877.923140000086,18.9499,0.0452,SAAO_KMTS19,KMT(I),KMT
57877.98107000021,18.9487,0.0402,SAAO_KMTS19,KMT(I),KMT
57878.02939999988,19.0595,0.0359,SAAO_KMTS19,KMT(I),KMT
57878.08393999981,19.0927,0.0365,SAAO_KMTS19,KMT(I),KMT
57878.14074000018,18.8111,0.0422,SAAO_KMTS19,KMT(I),KMT
57878.87863999978,18.8191,0.0454,SAAO_KMTS19,KMT(I),KMT
57878.89996000007,18.9331,0.0592,SAAO_KMTS19,KMT(I),KMT
57878.95965000009,19.0855,0.0538,SAAO_KMTS19,KMT(I),KMT
57879.01603000006,19.0675,0.0711,SAAO_KMTS19,KMT(I),KMT
57879.071479999926,19.0571,0.0467,SAAO_KMTS19,KMT(I),KMT
57879.13291999977,19.0101,0.0412,SAAO_KMTS19,KMT(I),KMT
57879.87649000017,19.2952,0.089,SAAO_KMTS19,KMT(I),KMT
57879.89393999986,19.0831,0.0608,SAAO_KMTS19,KMT(I),KMT
57879.94487999985,19.1418,0.0515,SAAO_KMTS19,KMT(I),KMT
57880.00553999981,19.1033,0.0421,SAAO_KMTS19,KMT(I),KMT
57880.06014000019,19.1809,0.0407,SAAO_KMTS19,KMT(I),KMT
57880.122630000114,19.2247,0.0352,SAAO_KMTS19,KMT(I),KMT
57880.17638000008,19.159,0.0432,SAAO_KMTS19,KMT(I),KMT
57880.87433000002,18.7879,0.1822,SAAO_KMTS19,KMT(I),KMT
57880.87992000021,19.0259,0.0643,SAAO_KMTS19,KMT(I),KMT
57880.93491999991,19.2624,0.0536,SAAO_KMTS19,KMT(I),KMT
57880.995600000024,19.1753,0.0427,SAAO_KMTS19,KMT(I),KMT
