Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2022-BLG-1411,BLG04N0207.001446,18:07:49.25,-30:19:23.70,9776.27748,13.97,1.0,16.95,15.58,15.58,1,0.89,
KMT-2022-BLG-1412,BLG12N0106.020422,17:32:02.59,-28:13:35.08,9771.23121,20.11,0.533,20.1,20.0,20.14,2,2.32,
KMT-2022-BLG-1413,SAO13T0302.004011,17:33:22.25,-35:15:32.80,9786.69652,41.07,0.031,20.03,20.0,20.18,2,6.26,
KMT-2022-BLG-1414,SAO15K0104.090940,17:36:23.07,-26:21:00.65,9762.10088,9.66,0.029,22.21,20.0,22.89,2,3.12,
KMT-2022-BLG-1415,BLG15N0303.014679,17:40:06.34,-27:33:00.40,9769.8158,10.9,0.6,19.7,19.65,19.65,2,2.98,
KMT-2022-BLG-1416,BLG19M0601.036940,17:47:32.31,-24:29:33.76,9767.39501,43.96,0.021,22.05,20.0,20.9,2,2.41,
KMT-2022-BLG-1417,BLG20N0504.040898,17:48:05.19,-23:09:29.48,9778.35581,41.6,0.511,20.39,19.71,19.71,1,1.82,
KMT-2022-BLG-1418,SAO20N0604.047681,17:47:41.57,-23:13:32.70,9773.78675,18.69,0.324,19.72,19.74,19.74,1,1.68,
KMT-2022-BLG-1419,SAO21K0506.018832,17:51:23.54,-34:36:25.49,9754.78855,51.27,0.39,21.17,18.59,18.59,1,0.93,
KMT-2022-BLG-1420,BLG21N0303.013913,17:58:11.80,-36:06:41.36,9775.02656,22.25,0.014,19.27,19.15,19.15,4,0.64,
KMT-2022-BLG-1421,BLG35N0406.030912,18:06:57.12,-26:12:07.42,9763.19643,40.35,0.039,23.01,19.53,19.53,1,1.72,
KMT-2022-BLG-1422,BLG41T0608.018787,17:50:48.81,-31:22:33.71,9766.06683,20.22,0.798,20.05,20.0,20.89,2,3.25,
KMT-2022-BLG-1423,SAO42N0106.061866,17:58:46.83,-29:32:50.78,9768.91813,12.36,0.487,19.39,19.45,19.45,1,1.34,
KMT-2022-BLG-1424,BLG43N0401.074466,18:04:43.24,-29:05:10.00,9765.19908,13.98,0.091,21.04,19.82,19.82,1,0.9,
KMT-2022-BLG-1425,BLG03N0805.097078,18:02:29.43,-28:27:05.40,9765.82833,5.07,0.324,20.14,20.0,20.43,1,1.06,
KMT-2022-BLG-1426,SAO11M0403.012831,17:30:07.55,-29:35:22.27,9777.07461,13.49,0.635,19.24,19.28,19.28,2,2.23,
KMT-2022-BLG-1427,BLG11N0405.033106,17:30:30.41,-30:25:42.56,9774.60436,27.86,0.197,20.43,20.0,20.39,2,2.43,
KMT-2022-BLG-1428,BLG12N0604.000879,17:29:07.50,-28:27:13.46,9822.77232,34.0,0.617,16.52,16.4,16.4,2,2.12,
KMT-2022-BLG-1429,SAO20T0105.025335,17:45:21.17,-23:02:50.60,9781.20367,184.6,0.089,21.88,19.19,19.19,1,1.61,
KMT-2022-BLG-1430,BLG21N0307.000338,17:58:04.87,-35:39:45.29,9870.8647,55.19,0.083,14.78,14.79,14.79,1,0.76,
KMT-2022-BLG-1431,BLG01K0303.068005,17:52:44.71,-30:42:28.58,9790.56428,98.63,0.321,20.36,19.97,19.97,1,1.86,
KMT-2022-BLG-1432,BLG02N0408.019721,17:57:21.11,-29:07:51.71,9765.43615,18.77,0.081,22.24,18.62,18.62,1,1.6,
KMT-2022-BLG-1433,BLG02N0603.023627,17:56:08.07,-29:44:41.21,9780.71981,18.09,0.48,18.53,18.5,18.5,1,1.51,MB22388
KMT-2022-BLG-1434,SAO03M0503.043754,18:04:08.23,-27:35:22.99,9779.82894,42.89,0.571,19.14,19.14,19.14,1,1.01,
KMT-2022-BLG-1435,SAO12K0403.048114,17:25:16.67,-27:25:56.71,9763.66588,2.71,0.463,20.01,20.0,20.71,2,1.72,
KMT-2022-BLG-1436,BLG12N0104.039622,17:32:03.86,-28:27:03.46,9765.75248,4.82,0.063,19.99,20.0,20.62,2,2.48,
KMT-2022-BLG-1437,BLG14N0807.030706,17:37:03.00,-29:07:09.16,9769.31628,36.55,0.199,22.01,20.0,20.84,2,3.3,
KMT-2022-BLG-1438,SAO17N0501.068653,17:47:08.89,-34:13:58.01,9768.08192,22.01,0.009,21.1,20.0,20.53,1,1.58,MB22361
KMT-2022-BLG-1439,BLG18K0808.017225,17:41:28.86,-25:48:04.97,9764.35627,12.63,0.841,19.95,19.93,19.93,2,2.55,
KMT-2022-BLG-1440,BLG22M0103.007429,17:59:01.08,-32:49:16.39,9775.13606,12.72,0.121,19.19,18.23,18.23,1,1.28,MB22380
KMT-2022-BLG-1441,BLG33K0306.024057,18:11:46.07,-29:14:30.91,9772.45997,15.16,0.728,18.79,18.81,18.81,1,0.55,
KMT-2022-BLG-1442,SAO36T0407.005241,18:13:48.33,-23:58:09.95,9769.95493,80.18,0.122,20.12,18.72,18.72,4,1.99,
KMT-2022-BLG-1443,BLG42M0205.066411,17:58:02.01,-28:28:31.69,9765.2136,25.23,0.309,20.96,19.91,19.91,1,1.73,
KMT-2022-BLG-1444,SAO43K0403.009062,17:59:37.85,-27:40:27.41,9802.05617,24.88,0.409,17.64,17.68,17.68,1,1.93,
KMT-2022-BLG-1445,BLG01K0307.069149,17:53:00.16,-30:13:13.80,9766.95635,38.69,0.061,22.45,20.0,20.36,2,1.53,
KMT-2022-BLG-1446,BLG01N0106.013815,17:59:11.22,-31:30:23.51,9767.37754,11.6,0.098,21.86,18.74,18.74,1,1.69,
KMT-2022-BLG-1447,BLG01T0404.041704,17:52:20.55,-31:43:54.91,9766.57093,9.17,0.182,19.94,20.0,20.07,1,2.33,
KMT-2022-BLG-1448,BLG11K0408.024626,17:25:33.60,-28:58:25.32,9771.30243,21.68,0.109,22.58,20.0,20.16,2,1.95,
KMT-2022-BLG-1449,SAO14K0505.091467,17:33:54.67,-28:19:49.33,9771.2523,15.27,0.102,20.93,20.0,21.85,2,2.68,
KMT-2022-BLG-1450,SAO14N0706.048529,17:37:41.67,-29:19:46.27,9774.73195,26.05,0.013,21.03,20.0,21.81,2,3.92,
KMT-2022-BLG-1451,SAO15M0406.000927,17:39:23.65,-25:59:53.23,9768.73569,9.1,0.999,17.41,16.63,16.63,2,2.96,
KMT-2022-BLG-1452,BLG15T0302.020495,17:35:00.54,-27:36:21.38,9772.70004,18.61,0.203,20.08,20.0,20.23,2,2.57,
KMT-2022-BLG-1453,BLG17T0208.013800,17:43:46.75,-33:21:05.58,9772.75056,71.89,0.489,21.46,20.0,20.37,2,3.52,
KMT-2022-BLG-1454,BLG18K0802.009024,17:41:37.47,-26:33:58.21,9766.03892,30.53,0.029,23.51,19.54,19.54,2,3.37,
KMT-2022-BLG-1455,SAO19K0501.015617,17:43:30.02,-24:32:53.99,9766.5047,19.95,0.053,21.85,19.38,19.38,1,2.29,
KMT-2022-BLG-1456,BLG34K0408.045962,18:01:48.45,-31:13:15.10,9765.97468,91.58,0.03,23.48,19.75,19.75,1,1.34,
KMT-2022-BLG-1457,SAO41K0207.076602,17:53:14.32,-30:26:35.09,9770.30003,12.74,0.141,20.34,20.0,20.26,1,1.85,
KMT-2022-BLG-1458,SAO42K0203.005478,17:53:08.46,-28:45:26.06,9753.17756,5.33,0.448,18.86,17.4,17.4,2,2.6,MB22329
KMT-2022-BLG-1459,SAO42K0203.058181,17:53:02.29,-28:44:23.71,9768.68525,13.82,0.314,20.08,20.0,20.76,2,2.65,
KMT-2022-BLG-1460,SAO43K0806.001661,17:57:18.23,-27:19:17.94,9789.61951,23.98,0.23,18.18,17.13,17.13,2,3.25,
KMT-2022-BLG-1461,BLG01M0702.097629,17:55:37.94,-30:54:59.40,9768.03154,9.0,0.285,20.28,20.0,20.58,1,1.31,
KMT-2022-BLG-1462,BLG01M0708.067478,17:55:10.80,-30:05:18.31,9767.85373,5.63,0.015,21.28,19.68,19.68,1,1.42,
KMT-2022-BLG-1463,BLG01T0603.033254,17:51:00.09,-31:56:07.98,9765.47324,7.35,0.492,19.91,20.0,21.05,2,2.78,
KMT-2022-BLG-1464,SAO04T0304.015669,18:02:29.37,-30:43:28.09,9771.89436,8.13,0.61,18.61,18.65,18.65,1,1.41,
KMT-2022-BLG-1465,BLG14K0805.006795,17:32:34.64,-28:15:33.30,9771.24223,9.08,0.907,19.01,18.63,18.63,2,2.52,
KMT-2022-BLG-1466,BLG14M0308.008916,17:39:55.49,-27:52:17.94,9782.41367,22.02,0.283,19.94,19.09,19.09,2,3.4,
KMT-2022-BLG-1467,BLG15N0507.028565,17:38:55.42,-26:58:37.06,9803.55271,52.85,0.317,19.94,20.0,20.54,2,2.9,
KMT-2022-BLG-1468,SAO17K0302.009149,17:43:15.65,-33:02:48.01,9767.66775,7.08,0.227,19.38,19.14,19.14,2,3.76,
KMT-2022-BLG-1469,BLG17T0105.059949,17:44:12.68,-33:44:08.92,9776.64635,43.91,0.174,21.0,20.0,20.65,1,2.44,
KMT-2022-BLG-1470,SAO17T0506.007455,17:41:36.76,-33:34:10.45,9767.45489,100.7,0.002,23.07,19.05,19.05,2,2.69,
KMT-2022-BLG-1471,BLG18M0702.008077,17:46:46.62,-26:33:53.86,9767.68046,22.33,0.037,21.87,19.69,19.69,4,4.21,
KMT-2022-BLG-1472,SAO19T0205.071785,17:44:47.28,-25:09:23.26,9765.44546,35.2,0.051,21.98,20.0,21.41,2,2.5,
KMT-2022-BLG-1473,BLG20K0801.014602,17:41:47.04,-22:22:33.89,9779.65247,43.14,0.173,20.45,19.15,19.15,1,1.55,
KMT-2022-BLG-1474,BLG22K0807.037399,17:49:55.40,-32:19:47.53,9766.67376,38.47,0.035,23.55,20.0,21.86,2,4.02,
KMT-2022-BLG-1475,BLG31N0408.061432,18:16:10.41,-25:59:10.79,9770.76749,23.83,0.208,21.41,20.0,20.46,1,0.76,
KMT-2022-BLG-1476,BLG31T0704.008649,18:09:33.54,-26:29:36.89,9778.45641,20.68,0.025,19.19,17.91,17.91,1,1.26,MB22379
KMT-2022-BLG-1477,BLG42N0201.000546,17:57:50.90,-30:10:16.28,9809.44394,21.51,0.038,14.75,14.75,14.75,1,1.79,MB22407
KMT-2022-BLG-1478,SAO02K0204.095429,17:53:30.38,-28:30:03.89,9775.8569,9.5,0.271,19.56,20.0,25.0,3,2.43,MB22376
KMT-2022-BLG-1479,SAO02K0207.007198,17:53:23.69,-28:06:34.20,9828.5865,52.89,0.286,18.33,18.34,18.34,2,3.76,MB22475
KMT-2022-BLG-1480,BLG02N0105.014025,17:58:54.96,-29:28:23.99,9790.12846,28.2,0.062,18.18,18.11,18.11,1,1.53,MB22383
KMT-2022-BLG-1481,BLG03K0401.076970,18:00:00.46,-27:47:11.62,9769.79397,33.79,0.002,24.11,20.0,20.37,1,1.78,
KMT-2022-BLG-1482,SAO03K0407.031495,18:00:02.89,-27:02:54.38,9775.98321,36.86,0.226,21.09,19.4,19.4,1,2.35,
KMT-2022-BLG-1483,BLG03M0204.003476,18:05:45.28,-27:24:32.80,9767.19853,10.15,0.073,21.03,16.07,16.07,1,0.79,
KMT-2022-BLG-1484,BLG03M0207.033083,18:06:04.24,-27:05:04.70,9769.15173,8.32,0.194,20.67,18.8,18.8,1,1.12,
KMT-2022-BLG-1485,BLG04N0301.001125,18:07:18.54,-31:04:51.71,9796.9225,13.43,0.36,15.49,15.5,15.5,1,0.69,MB22395
KMT-2022-BLG-1486,BLG04N0605.002710,18:05:39.17,-30:29:56.80,9837.38646,34.73,0.774,16.53,16.54,16.54,1,1.09,MB22433
KMT-2022-BLG-1487,BLG11N0108.091484,17:32:15.33,-30:02:28.57,9772.34335,21.33,0.407,19.94,20.0,21.57,2,2.02,
KMT-2022-BLG-1488,BLG14M0204.015166,17:40:46.68,-28:27:36.11,9770.03071,12.99,0.002,22.51,20.0,20.29,2,4.34,
KMT-2022-BLG-1489,SAO14M0707.000281,17:37:57.12,-28:03:05.72,9778.12393,5.33,0.422,15.85,15.88,15.88,2,3.25,
KMT-2022-BLG-1490,SAO14N0603.010911,17:38:40.16,-29:35:57.34,9769.15839,2.88,0.043,19.8,19.85,19.85,2,4.35,
KMT-2022-BLG-1491,BLG15K0303.015213,17:35:05.69,-26:26:09.60,9796.26598,55.05,0.089,20.84,20.0,20.46,2,2.88,
KMT-2022-BLG-1492,SAO18K0604.075349,17:42:39.97,-26:17:13.16,9767.0596,4.1,0.59,19.94,20.0,21.58,2,2.88,
KMT-2022-BLG-1493,SAO18M0804.004025,17:46:15.50,-26:15:27.83,9788.89576,19.15,0.892,18.11,18.16,18.16,2,3.54,
KMT-2022-BLG-1494,SAO22M0506.005132,17:56:21.03,-32:29:22.70,9774.24123,108.04,0.018,22.24,17.41,17.41,1,1.51,
KMT-2022-BLG-1495,BLG32T0306.040637,18:09:44.44,-28:15:37.80,9768.64266,16.52,0.846,19.44,19.45,19.45,1,1.02,
KMT-2022-BLG-1496,BLG37N0304.038617,17:47:59.73,-35:58:06.89,9767.6472,6.3,0.093,21.37,19.72,19.72,1,0.98,
KMT-2022-BLG-1497,BLG38N0806.002928,17:55:33.66,-22:56:52.22,9775.24886,6.16,1.0,19.18,18.04,18.04,4,4.07,
KMT-2022-BLG-1498,BLG42N0607.101749,17:55:25.80,-29:22:22.12,9772.29474,32.71,0.004,20.68,20.0,20.48,1,1.61,MB22374
KMT-2022-BLG-1499,SAO43N0105.066731,18:06:03.67,-28:31:18.19,9771.72216,5.26,0.147,19.81,19.95,19.95,1,0.92,
KMT-2022-BLG-1500,SAO43T0401.074893,17:59:30.30,-29:06:33.41,9770.71213,17.81,0.002,21.38,19.4,19.4,1,0.96,
KMT-2022-BLG-1501,SAO43T0502.011362,17:59:05.27,-28:54:12.31,9779.60981,77.79,0.059,21.14,17.36,17.36,1,1.01,MB22393
KMT-2022-BLG-1502,SAO43T0607.052155,17:58:30.63,-28:18:31.21,9771.14635,18.55,0.003,21.89,19.42,19.42,1,1.47,
KMT-2022-BLG-1503,SAO43T0807.050019,17:57:15.13,-28:17:03.30,9778.54659,16.81,0.258,19.6,19.37,19.37,1,1.83,
KMT-2022-BLG-1504,SAO02M0603.003693,17:56:03.67,-28:37:52.28,9773.28154,33.96,0.996,17.43,16.25,16.25,1,1.7,
KMT-2022-BLG-1505,BLG13N0102.032860,17:39:48.48,-35:09:16.78,9765.98934,15.59,0.941,19.94,20.0,20.31,2,1.83,
KMT-2022-BLG-1506,BLG15T0404.024048,17:34:52.69,-27:20:52.30,9812.57422,81.1,0.231,20.01,20.0,20.07,1,2.77,
KMT-2022-BLG-1507,BLG16M0808.004881,17:37:34.39,-23:42:13.28,9780.67726,80.08,0.969,19.54,19.15,19.15,2,2.38,
KMT-2022-BLG-1508,BLG17N0405.001940,17:47:23.11,-33:46:48.68,9858.98867,55.97,0.998,17.45,16.59,16.59,1,2.31,MB22530
KMT-2022-BLG-1509,BLG19K0802.028358,17:41:35.19,-24:27:31.61,9792.67482,71.83,0.128,20.98,19.31,19.31,1,1.76,
KMT-2022-BLG-1510,SAO03T0506.008386,17:59:29.07,-28:22:03.79,9783.75689,47.95,0.149,20.45,17.16,17.16,1,1.39,
KMT-2022-BLG-1511,SAO03T0506.017721,17:59:32.06,-28:19:16.39,9774.01467,14.35,0.492,19.6,18.19,18.19,1,1.4,
KMT-2022-BLG-1512,SAO04T0304.064411,18:02:24.02,-30:40:47.89,9825.15438,199.89,0.002,20.16,20.0,20.18,1,1.31,MB22419
KMT-2022-BLG-1513,SAO11M0605.011969,17:28:54.35,-29:23:03.41,9782.10475,18.97,0.572,19.09,18.94,18.94,1,2.21,
KMT-2022-BLG-1514,BLG13N0403.001621,17:37:52.61,-35:08:24.94,9763.91813,56.64,1.0,18.64,17.21,17.21,2,2.82,
KMT-2022-BLG-1515,SAO15T0503.001458,17:34:19.34,-27:31:07.28,9832.95856,128.04,0.686,19.38,17.78,17.78,2,3.46,
KMT-2022-BLG-1516,BLG17M0705.010308,17:45:33.46,-32:38:25.15,9779.92839,14.76,0.008,20.1,20.0,20.84,2,4.25,
KMT-2022-BLG-1517,BLG17N0503.068479,17:46:55.59,-34:01:39.79,9778.8629,0.51,0.003,19.44,20.0,20.47,1,1.62,
KMT-2022-BLG-1518,BLG32M0308.008324,18:14:27.21,-26:57:32.51,9806.81108,34.76,0.305,18.39,17.89,17.89,1,0.62,
KMT-2022-BLG-1519,BLG42M0501.026249,17:56:16.16,-29:02:37.72,9779.3724,25.27,0.046,19.86,19.19,19.19,1,2.62,MB22389
KMT-2022-BLG-1520,BLG42M0606.080730,17:55:43.27,-28:21:04.64,9753.83145,89.99,0.023,23.68,20.0,21.51,2,2.62,
KMT-2022-BLG-1521,BLG02M0304.011637,17:57:37.90,-28:33:16.31,9779.82855,36.39,0.773,18.66,17.88,17.88,1,1.81,
KMT-2022-BLG-1522,SAO02N0603.006776,17:56:04.51,-29:50:08.41,9800.32048,15.87,0.32,16.74,16.77,16.77,1,2.09,MB22410
KMT-2022-BLG-1523,SAO11M0607.025473,17:28:49.56,-29:04:33.24,9782.99071,45.69,0.047,20.07,19.95,19.95,2,2.08,
KMT-2022-BLG-1524,BLG11M0806.017492,17:28:02.98,-29:14:56.80,9778.08091,41.19,0.07,20.99,19.21,19.21,1,1.8,
KMT-2022-BLG-1525,BLG19M0405.015414,17:48:51.93,-24:02:30.66,9785.27763,38.9,0.723,19.19,19.28,19.28,2,2.11,
KMT-2022-BLG-1526,BLG20T0102.023907,17:45:29.02,-23:27:57.49,9781.0486,64.73,0.434,20.06,18.98,18.98,1,1.46,
KMT-2022-BLG-1527,BLG31K0604.010123,18:10:30.13,-25:17:26.59,9776.15067,34.08,0.899,18.92,18.49,18.49,1,1.7,
KMT-2022-BLG-1528,BLG33M0403.035251,18:16:05.34,-29:39:22.00,9773.01964,35.12,0.282,20.32,19.58,19.58,1,0.41,
KMT-2022-BLG-1529,SAO41M0807.018826,17:54:21.47,-30:24:47.92,9767.60764,9.28,0.256,19.41,19.12,19.12,1,1.61,MB22368
KMT-2022-BLG-1530,BLG41T0101.018864,17:53:47.14,-32:14:27.60,9772.17211,36.83,0.536,19.05,19.01,19.01,1,1.81,
KMT-2022-BLG-1531,SAO42K0306.010233,17:52:30.93,-28:25:29.10,9768.4661,57.28,0.018,22.36,18.46,18.46,2,3.01,
KMT-2022-BLG-1532,SAO42T0801.038453,17:49:34.49,-30:09:35.57,9765.31929,140.74,0.002,24.62,20.0,21.5,3,3.86,
KMT-2022-BLG-1533,SAO02T0501.012982,17:51:46.61,-30:03:14.40,9767.65825,9.74,0.996,19.6,18.05,18.05,1,2.42,
KMT-2022-BLG-1534,BLG14M0507.023383,17:38:51.37,-28:02:45.42,9866.61332,190.47,0.193,20.5,20.0,20.08,2,2.95,
KMT-2022-BLG-1535,BLG43N0305.014574,18:05:00.17,-28:31:00.70,9779.14311,37.64,0.01,22.63,18.06,18.06,1,0.9,
KMT-2022-BLG-1536,SAO02N0305.021187,17:57:59.61,-29:32:53.30,9778.20399,4.62,0.068,20.96,18.47,18.47,1,1.34,
KMT-2022-BLG-1537,SAO02N0506.006289,17:56:48.77,-29:23:18.38,9778.30183,10.72,0.124,19.92,16.57,16.57,1,1.62,
KMT-2022-BLG-1538,SAO02N0803.089679,17:54:55.29,-29:47:28.39,9778.79419,15.3,0.051,20.14,19.76,19.76,1,1.37,
KMT-2022-BLG-1539,SAO03N0203.049828,18:05:44.57,-28:44:17.20,9778.97541,16.28,0.02,19.46,19.46,19.46,1,1.01,MB22378
KMT-2022-BLG-1540,BLG22N0207.011377,17:58:30.26,-33:31:37.99,9790.58164,22.77,0.28,18.55,18.62,18.62,1,1.08,MB22397
KMT-2022-BLG-1541,SAO32N0401.016030,18:14:00.58,-28:55:20.21,9780.27159,15.74,0.1,19.6,18.45,18.45,1,0.48,MB22396
KMT-2022-BLG-1542,SAO37K0705.019185,17:40:11.15,-34:48:10.48,9780.80949,17.79,0.208,20.04,20.0,20.13,2,2.64,
KMT-2022-BLG-1543,SAO37M0802.057094,17:44:52.14,-35:09:27.36,9776.70355,14.15,0.077,21.43,20.0,20.32,2,1.28,
KMT-2022-BLG-1544,SAO37T0805.026384,17:39:51.17,-35:50:58.24,9784.42958,26.49,0.029,19.98,20.0,20.54,2,2.19,
KMT-2022-BLG-1545,SAO41K0404.003757,17:52:08.36,-30:43:48.11,9779.90414,4.11,0.451,16.72,16.5,16.5,1,1.84,MB22392
KMT-2022-BLG-1546,SAO42N0605.029530,17:55:51.04,-29:38:55.90,9778.89566,84.79,0.002,22.49,18.58,18.58,1,1.6,
KMT-2022-BLG-1547,SAO42T0407.001920,17:51:49.05,-29:19:42.71,9783.48218,9.45,0.819,17.98,16.09,16.09,1,2.88,MB22411
KMT-2022-BLG-1548,SAO43M0506.016572,18:03:39.46,-27:18:03.49,9776.87264,4.88,0.168,18.28,18.28,18.28,1,1.44,MB22377
KMT-2022-BLG-1549,SAO01M0508.048476,17:56:44.26,-30:06:21.31,9786.42093,23.34,0.092,20.4,19.26,19.26,1,1.41,
KMT-2022-BLG-1550,SAO04M0501.014263,18:05:48.41,-29:54:22.72,9779.64007,9.66,0.186,19.65,18.31,18.31,1,0.82,
KMT-2022-BLG-1551,SAO15N0103.013073,17:41:00.90,-27:33:06.77,9781.28489,21.18,0.002,20.35,19.48,19.48,2,3.18,
KMT-2022-BLG-1552,SAO16M0101.000987,17:41:18.62,-24:29:22.99,9780.89032,123.92,0.037,20.61,15.93,15.93,1,1.9,
KMT-2022-BLG-1553,SAO17N0307.023430,17:48:09.89,-33:29:23.32,9781.65037,11.58,0.145,19.62,19.14,19.14,1,1.71,MB22405
KMT-2022-BLG-1554,BLG19T0501.003896,17:43:06.49,-25:40:01.52,9752.14046,21.53,0.547,18.25,17.84,17.84,2,2.66,
KMT-2022-BLG-1555,SAO43K0501.018558,17:58:45.25,-27:58:09.91,9777.42596,5.68,0.242,19.99,18.82,18.82,1,2.43,
KMT-2022-BLG-1556,SAO16M0505.025039,17:39:04.98,-24:04:52.75,9781.83212,28.36,0.019,20.97,19.96,19.96,2,1.78,
KMT-2022-BLG-1557,SAO31K0507.011136,18:10:47.76,-24:59:01.57,9781.0808,9.7,0.722,19.01,18.96,18.96,4,1.92,
KMT-2022-BLG-1558,SAO35N0706.042181,18:05:24.67,-26:09:50.18,9782.42454,37.14,0.139,20.79,20.0,20.38,1,2.23,
KMT-2022-BLG-1559,SAO37M0503.065438,17:46:37.16,-35:01:22.69,9781.84038,22.47,0.051,19.97,20.0,20.2,1,1.3,MB22394
KMT-2022-BLG-1560,SAO37M0508.023986,17:46:46.09,-34:22:43.28,9777.56672,9.69,0.551,19.18,19.15,19.15,1,1.5,
KMT-2022-BLG-1561,SAO14K0306.000334,17:35:16.57,-28:05:29.54,9789.16817,7.05,0.997,16.74,15.91,15.91,2,3.33,
KMT-2022-BLG-1562,SAO22K0303.047743,17:52:36.56,-32:50:35.81,9776.16853,13.02,0.103,21.34,19.7,19.7,1,1.56,
KMT-2022-BLG-1563,SAO14K0801.020434,17:32:28.88,-28:48:01.08,9783.18528,14.18,0.246,20.07,20.0,20.66,2,3.28,
KMT-2022-BLG-1564,SAO14M0107.027796,17:41:03.37,-28:02:32.28,9780.87827,36.57,0.035,22.34,20.0,20.83,2,3.74,
KMT-2022-BLG-1565,SAO18T0805.084323,17:41:45.82,-27:16:25.68,9780.84234,26.54,0.006,22.77,20.0,22.23,2,3.66,
KMT-2022-BLG-1566,SAO19M0204.058927,17:49:36.57,-24:08:52.22,9781.49718,13.22,0.049,21.69,20.0,21.42,2,2.59,
KMT-2022-BLG-1567,SSO19N0807.005909,17:46:36.11,-24:55:42.78,9788.18209,18.87,0.111,18.68,18.71,18.71,2,3.05,
KMT-2022-BLG-1568,SAO42T0601.060480,17:50:32.22,-30:07:43.61,9781.4648,7.03,0.002,21.28,20.0,20.37,1,2.88,
KMT-2022-BLG-1569,SAO01M0608.086668,17:55:56.20,-30:06:00.61,9782.12416,10.49,0.092,22.03,20.0,20.55,1,1.61,
KMT-2022-BLG-1570,SAO02K0107.012282,17:54:13.42,-28:10:19.31,9789.26535,25.66,0.264,19.69,19.68,19.68,2,3.16,
KMT-2022-BLG-1571,SAO02N0103.037018,17:59:04.46,-29:44:09.82,9784.13062,3.68,0.086,19.73,18.77,18.77,1,1.21,MB22415
KMT-2022-BLG-1572,SAO04K0604.054302,18:00:20.13,-29:34:31.58,9781.42893,14.84,0.071,21.19,19.6,19.6,1,1.38,
KMT-2022-BLG-1573,SAO11T0206.006288,17:26:26.85,-30:22:04.62,9793.05334,18.68,0.162,18.94,18.95,18.95,2,2.93,
KMT-2022-BLG-1574,SSO12N0506.008133,17:29:54.58,-28:09:50.98,9790.48527,24.13,0.039,19.25,19.12,19.12,2,2.11,
KMT-2022-BLG-1575,SAO14K0404.026170,17:34:27.40,-28:20:45.20,9783.59206,11.81,0.364,20.02,20.0,20.52,2,2.98,
KMT-2022-BLG-1576,SAO14K0807.002044,17:32:27.26,-27:58:56.35,9835.41335,42.87,0.965,17.44,17.28,17.28,2,2.46,
KMT-2022-BLG-1577,SSO15N0608.011413,17:38:10.46,-26:51:38.09,9788.00013,13.14,0.338,19.87,19.85,19.85,2,3.18,
KMT-2022-BLG-1578,SAO15T0307.006247,17:35:15.83,-27:01:23.09,9787.68073,5.06,0.507,17.78,17.71,17.71,1,2.15,
KMT-2022-BLG-1579,SAO18K0704.008096,17:42:16.04,-26:14:51.36,9793.54934,17.62,0.669,19.1,19.15,19.15,3,3.19,
KMT-2022-BLG-1580,SAO18T0306.027028,17:44:35.74,-27:03:50.83,9780.28558,47.58,0.044,21.74,20.0,21.09,2,3.46,
KMT-2022-BLG-1581,SAO22K0502.051748,17:51:35.20,-33:03:21.38,9795.14358,31.88,0.053,20.03,20.0,20.05,1,1.79,MB22430
KMT-2022-BLG-1582,SAO22T0504.081310,17:51:26.12,-33:48:42.70,9784.21217,39.63,0.027,21.91,20.0,25.0,3,2.45,MB22416
KMT-2022-BLG-1583,SAO32K0806.048780,18:06:43.28,-27:13:41.92,9788.88381,25.49,0.068,19.33,19.28,19.28,1,0.96,MB22413
KMT-2022-BLG-1584,SAO32M0505.015592,18:13:08.90,-27:19:37.99,9783.38356,16.09,0.356,18.19,18.2,18.2,1,0.59,MB22387
KMT-2022-BLG-1585,SAO33K0703.028362,18:09:30.27,-29:37:00.70,9824.16521,122.98,0.12,19.14,19.0,19.0,1,0.68,
KMT-2022-BLG-1586,SAO34M0803.034262,18:04:09.11,-31:50:47.90,9784.42121,8.97,0.086,19.32,19.33,19.33,1,0.88,MB22406
KMT-2022-BLG-1587,SAO36N0304.040274,18:18:59.56,-24:24:42.01,9784.11996,5.29,0.005,20.17,20.0,20.06,1,0.99,MB22417
KMT-2022-BLG-1588,SAO36N0805.011071,18:16:29.80,-24:17:14.39,9781.83379,45.81,0.048,21.94,18.5,18.5,1,1.22,
KMT-2022-BLG-1589,BLG37K0305.004690,17:42:43.96,-34:44:45.64,9830.00221,96.37,0.589,18.07,17.81,17.81,2,1.95,
KMT-2022-BLG-1590,SAO02K0606.008509,17:51:19.40,-28:19:44.65,9783.68233,47.42,0.183,21.84,19.34,19.34,2,3.73,
KMT-2022-BLG-1591,SAO11K0505.029825,17:25:00.22,-29:20:29.51,9787.75776,32.42,0.261,20.17,19.49,19.49,1,1.82,
KMT-2022-BLG-1592,BLG14M0801.053484,17:37:08.11,-28:45:46.40,9784.26376,47.26,0.177,21.82,20.0,21.23,2,3.06,
KMT-2022-BLG-1593,SAO18K0603.010977,17:42:31.20,-26:24:03.74,9816.94011,51.84,0.346,19.39,19.18,19.18,2,2.9,
KMT-2022-BLG-1594,SAO22K0704.014816,17:50:23.83,-32:48:40.10,9781.23818,156.34,0.046,23.49,19.15,19.15,1,2.13,
