Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2018-BLG-1557,BLG19N0506.038171,17:48:17.05,-24:59:20.69,8202.38308,33.45,0.098,22.66,20.0,21.98,2,4.08,
KMT-2018-BLG-1558,BLG19N0707.004534,17:46:51.32,-24:56:49.67,8364.2503,57.14,0.296,20.66,18.64,18.64,2,3.48,OB181598
KMT-2018-BLG-1559,SSO19T0103.058555,17:45:29.63,-25:25:22.76,8221.30507,21.49,0.181,20.55,20.0,21.58,2,3.45,
KMT-2018-BLG-1560,SAO19T0104.020510,17:45:52.16,-25:16:37.02,8263.39096,5.72,0.148,20.76,20.0,20.19,2,3.06,OB180927
KMT-2018-BLG-1561,BLG19T0104.033339,17:45:34.35,-25:15:34.06,8272.38128,48.62,0.1,22.94,20.0,20.66,2,2.88,
KMT-2018-BLG-1562,BLG19T0107.085600,17:45:41.78,-24:53:59.10,8257.89795,6.88,0.195,21.96,20.0,22.65,2,3.43,
KMT-2018-BLG-1563,SAO19T0204.005354,17:44:51.51,-25:18:59.36,8297.30461,198.88,0.021,23.23,18.29,18.29,2,2.98,
KMT-2018-BLG-1564,BLG19T0205.036861,17:44:54.64,-25:06:10.15,8160.22944,104.08,0.002,22.47,20.0,20.55,2,2.71,OB180262
KMT-2018-BLG-1565,BLG19T0208.004448,17:45:16.16,-24:47:15.25,8211.00469,28.84,0.265,21.67,18.19,18.19,2,2.87,
KMT-2018-BLG-1566,BLG19T0403.023148,17:43:47.09,-25:27:07.74,8176.25861,9.57,0.219,20.08,20.0,20.61,2,2.78,
KMT-2018-BLG-1567,SSO19T0403.029453,17:44:00.33,-25:27:48.85,8216.51255,82.05,0.067,22.56,20.0,20.83,2,3.15,
KMT-2018-BLG-1568,BLG19T0403.070412,17:44:04.06,-25:21:14.69,8158.99841,46.27,1.031,19.34,20.0,21.9,2,3.33,
KMT-2018-BLG-1569,BLG19T0408.003407,17:44:02.17,-24:43:49.76,8173.74152,47.26,0.381,18.68,17.84,17.84,2,2.65,OB180147
KMT-2018-BLG-1570,SAO19T0501.040994,17:43:38.64,-25:37:58.69,8243.44895,17.97,0.22,21.48,20.0,20.78,2,2.74,
KMT-2018-BLG-1571,SSO19T0505.034380,17:43:15.60,-25:07:40.73,8208.97889,6.63,0.042,20.47,20.0,21.15,2,3.19,
KMT-2018-BLG-1572,SAO19T0602.002599,17:42:37.11,-25:34:41.41,8203.09347,21.95,0.74,17.97,17.36,17.36,2,2.43,OB180332
KMT-2018-BLG-1573,BLG19T0605.003561,17:42:48.35,-25:11:57.08,8162.65186,22.07,0.139,19.45,17.26,17.26,1,2.26,
KMT-2018-BLG-1574,BLG19T0703.051398,17:42:22.43,-25:23:39.19,8211.37582,8.8,0.19,20.89,20.0,21.15,2,2.87,
KMT-2018-BLG-1575,SSO19T0705.020994,17:42:17.40,-25:10:22.12,8264.53835,28.83,0.37,21.6,19.56,19.56,1,2.5,
KMT-2018-BLG-1576,BLG19T0805.020613,17:41:32.60,-25:11:17.09,8180.54853,24.05,0.034,22.75,19.5,19.5,1,2.59,
KMT-2018-BLG-1577,SAO19T0806.035140,17:41:35.56,-25:03:14.62,8205.19178,9.39,0.065,19.65,19.9,19.9,1,2.41,
KMT-2018-BLG-1578,SAO20K0202.003931,17:45:09.30,-22:20:09.38,8176.87242,74.98,0.014,22.05,17.75,17.75,4,2.08,
KMT-2018-BLG-1579,SSO20K0405.001236,17:43:50.33,-21:51:53.35,8221.91026,153.29,0.127,19.46,15.83,15.83,4,1.15,
KMT-2018-BLG-1580,BLG20K0507.050453,17:43:34.24,-21:43:34.39,8291.64102,69.69,0.205,20.66,20.0,20.81,1,1.46,
KMT-2018-BLG-1581,SSO20M0607.009168,17:47:15.38,-21:38:48.37,8233.73931,54.94,0.342,19.39,18.93,18.93,4,1.78,
KMT-2018-BLG-1582,SSO20M0701.003447,17:47:11.15,-22:24:42.08,8256.79373,54.98,0.154,20.51,17.28,17.28,1,1.84,
KMT-2018-BLG-1583,SSO20M0704.005317,17:46:45.71,-22:04:21.00,8342.08073,83.36,0.236,19.98,18.12,18.12,4,1.91,
KMT-2018-BLG-1584,BLG20N0307.030141,17:48:59.84,-22:46:11.71,8222.52865,6.72,0.336,20.01,19.59,19.59,1,2.01,
KMT-2018-BLG-1585,SAO20N0601.003121,17:47:37.20,-23:35:42.47,8335.37375,13.72,0.584,18.68,17.1,17.1,2,1.94,OB181490
KMT-2018-BLG-1586,SSO20N0602.010427,17:47:42.15,-23:23:01.28,8336.68411,5.92,0.072,19.5,18.54,18.54,1,1.64,OB181475
KMT-2018-BLG-1587,SSO20N0603.026309,17:47:19.63,-23:18:21.10,8349.47773,50.69,0.188,21.42,19.13,19.13,1,1.63,
KMT-2018-BLG-1588,SSO20N0803.033757,17:46:22.94,-23:16:51.31,8189.27151,27.36,0.048,16.16,19.36,19.36,1,1.45,OB180293
KMT-2018-BLG-1589,BLG20T0207.017055,17:45:03.68,-22:43:55.63,8235.37978,30.42,0.235,19.52,19.67,19.67,2,2.13,
KMT-2018-BLG-1590,SSO20T0306.027611,17:44:23.02,-22:55:50.38,8221.30663,17.26,0.124,19.31,20.0,20.16,2,1.81,OB180616
KMT-2018-BLG-1591,SSO20T0405.018756,17:43:57.92,-23:05:13.34,8248.05191,3.9,0.115,20.63,19.77,19.77,2,1.9,
KMT-2018-BLG-1592,SSO20T0502.002957,17:43:11.21,-23:25:01.20,8346.46961,25.48,0.952,17.28,17.01,17.01,1,1.83,OB181298
KMT-2018-BLG-1593,BLG20T0502.011771,17:43:29.77,-23:22:18.62,8223.84161,73.6,0.116,21.79,18.83,18.83,2,1.8,
KMT-2018-BLG-1594,SSO20T0508.000393,17:43:32.46,-22:43:00.19,8224.46736,14.85,1.676,13.35,15.12,15.12,2,1.76,
KMT-2018-BLG-1595,SAO20T0602.008453,17:42:54.06,-23:27:40.28,8218.30922,43.31,0.242,18.63,18.58,18.58,1,1.94,
KMT-2018-BLG-1596,BLG20T0705.084486,17:42:18.01,-23:02:07.69,8254.41414,39.52,0.22,21.45,20.0,25.0,3,1.65,
KMT-2018-BLG-1597,SSO21K0106.062720,17:54:17.02,-34:35:24.50,8254.48954,20.07,0.022,20.33,20.0,20.4,1,0.99,MB18143
KMT-2018-BLG-1598,BLG21K0107.037177,17:53:58.19,-34:33:04.39,8337.63321,8.12,0.127,21.02,19.33,19.33,1,0.82,
KMT-2018-BLG-1599,BLG21K0303.064076,17:52:37.49,-34:59:30.80,8345.8138,42.48,0.204,20.68,20.0,20.1,1,0.57,
KMT-2018-BLG-1600,SAO21K0401.040092,17:51:57.86,-35:16:53.51,8286.53023,47.15,0.215,21.2,19.37,19.37,1,0.76,
KMT-2018-BLG-1601,SAO21K0401.060456,17:51:59.08,-35:12:11.02,8220.16368,34.06,0.098,21.25,20.0,20.18,1,0.64,
KMT-2018-BLG-1602,SAO21K0404.030580,17:52:17.38,-34:55:55.99,8396.67954,24.77,0.204,19.49,19.03,19.03,1,0.64,OB181756
KMT-2018-BLG-1603,SSO21K0408.045235,17:52:26.33,-34:22:41.02,8278.4132,61.75,0.096,20.96,19.64,19.64,1,1.12,OB180934
KMT-2018-BLG-1604,SSO21K0501.041933,17:51:18.51,-35:12:47.30,8254.1093,55.76,0.267,21.21,19.39,19.39,1,0.7,
KMT-2018-BLG-1605,BLG21K0505.023252,17:51:41.88,-34:47:44.02,8356.64706,27.32,0.155,20.88,18.88,18.88,1,0.84,
KMT-2018-BLG-1606,SAO21K0506.036953,17:51:39.43,-34:38:23.50,8253.56829,21.95,0.099,21.57,19.23,19.23,1,0.9,
KMT-2018-BLG-1607,SSO21K0601.004050,17:50:53.94,-35:15:33.41,8235.16105,19.98,0.012,20.3,16.96,16.96,1,0.67,OB180709 MB18125
KMT-2018-BLG-1608,BLG21K0608.010149,17:50:46.63,-34:22:37.81,8199.38789,13.16,0.033,18.81,18.27,18.27,1,1.12,
KMT-2018-BLG-1609,BLG21K0701.035298,17:50:17.77,-35:14:06.50,8229.59267,10.98,0.549,18.61,19.3,19.3,1,0.89,OB180606
KMT-2018-BLG-1610,BLG21K0703.075503,17:50:22.98,-34:58:37.60,8272.76082,28.59,0.071,21.35,20.0,20.64,1,0.89,
KMT-2018-BLG-1611,BLG21K0704.036093,17:50:02.36,-34:53:01.10,8185.83603,10.86,1.126,17.65,19.34,19.34,1,1.07,OB180341
KMT-2018-BLG-1612,BLG21K0805.047931,17:49:57.83,-34:45:05.00,8258.47934,25.17,0.016,20.2,19.69,19.69,1,1.06,OB180780 MB18152
KMT-2018-BLG-1613,BLG21K0805.060632,17:49:58.36,-34:47:28.00,8231.26095,11.48,0.249,20.14,20.0,20.05,1,1.1,
KMT-2018-BLG-1614,SAO21M0308.043130,17:57:53.75,-34:20:43.12,8234.6036,195.65,0.045,23.85,19.75,19.75,1,0.77,
KMT-2018-BLG-1615,SSO21M0402.010540,17:57:06.39,-35:06:03.38,8203.38169,46.43,0.201,21.23,18.41,18.41,1,0.73,
KMT-2018-BLG-1616,SAO21M0602.038634,17:56:16.60,-35:06:12.10,8343.61101,3.94,0.024,19.29,19.74,19.74,1,0.98,
KMT-2018-BLG-1617,BLG21M0802.016205,17:54:54.74,-35:07:42.82,8311.24567,20.2,0.114,21.19,19.0,19.0,1,1.13,
KMT-2018-BLG-1618,SSO21M0803.013791,17:54:40.39,-34:57:48.31,8400.37823,125.94,0.037,22.56,18.71,18.71,1,0.97,
KMT-2018-BLG-1619,SAO21M0803.052727,17:54:50.20,-35:00:09.90,8349.93112,35.73,0.274,19.71,20.0,20.24,1,0.97,OB181439
KMT-2018-BLG-1620,SAO21N0101.015510,17:59:05.55,-36:18:42.30,8390.107,26.35,0.044,19.42,19.76,19.76,4,0.72,
KMT-2018-BLG-1621,SAO21N0303.013022,17:58:04.50,-36:09:27.94,8259.62356,34.6,0.056,20.61,19.05,19.05,4,0.69,
KMT-2018-BLG-1622,SSO21N0405.006520,17:57:25.97,-35:51:02.38,8341.05161,9.12,0.784,18.76,18.63,18.63,3,0.64,
KMT-2018-BLG-1623,SAO21N0506.024198,17:56:46.04,-35:40:31.51,8317.25729,11.91,0.127,21.46,19.76,19.76,1,0.79,
KMT-2018-BLG-1624,SAO21N0806.019938,17:54:46.87,-35:45:44.21,8369.26398,80.04,0.184,19.83,18.91,18.91,1,0.74,
KMT-2018-BLG-1625,SAO21T0103.012092,17:53:48.92,-36:05:14.32,8334.25753,13.82,0.408,18.33,18.63,18.63,1,0.66,
KMT-2018-BLG-1626,BLG21T0104.009855,17:54:11.51,-35:58:35.62,8220.77433,31.8,1.334,16.74,18.41,18.41,1,0.74,
KMT-2018-BLG-1627,BLG21T0107.032091,17:54:10.92,-35:37:43.00,8351.86439,22.85,0.02,19.87,19.48,19.48,1,0.57,
KMT-2018-BLG-1628,BLG21T0205.009632,17:53:39.51,-35:54:58.90,8264.67512,89.71,0.09,20.08,18.13,18.13,1,0.64,
KMT-2018-BLG-1629,SAO21T0206.004553,17:53:07.72,-35:45:54.29,8329.94251,36.32,0.547,18.91,17.4,17.4,1,0.66,
KMT-2018-BLG-1630,BLG21T0208.044750,17:53:11.22,-35:30:50.62,8375.24199,8.57,0.113,21.02,19.77,19.77,1,0.92,
KMT-2018-BLG-1631,SSO21T0306.029272,17:52:32.31,-35:42:38.30,8379.22559,44.03,0.022,20.81,19.16,19.16,1,0.73,
KMT-2018-BLG-1632,BLG21T0401.030408,17:52:14.58,-36:23:24.11,8244.48782,21.09,0.054,19.73,19.65,19.65,1,0.79,
KMT-2018-BLG-1633,SSO21T0505.020249,17:51:28.84,-35:51:46.69,8199.94347,32.75,0.115,18.8,18.76,18.76,1,0.7,
KMT-2018-BLG-1634,BLG21T0602.006347,17:50:56.80,-36:11:42.50,8211.82111,58.45,0.091,21.38,18.01,18.01,1,0.93,
KMT-2018-BLG-1635,SAO21T0605.002386,17:50:44.77,-35:49:48.90,8316.61756,25.0,0.707,16.78,16.38,16.38,1,0.69,
KMT-2018-BLG-1636,SSO21T0703.000618,17:50:14.90,-36:08:58.70,8217.98438,14.76,0.493,17.12,15.12,15.12,1,0.92,
KMT-2018-BLG-1637,SAO22K0102.010347,17:53:42.15,-33:02:10.90,8226.2367,16.18,0.246,17.98,18.23,18.23,1,1.34,OB180531 MB18095
KMT-2018-BLG-1638,SAO22K0102.025149,17:54:15.86,-33:00:05.80,8319.77637,50.21,0.092,19.1,19.04,19.04,1,1.43,OB181110 MB18210
KMT-2018-BLG-1639,SSO22K0103.018632,17:53:46.24,-32:51:08.10,8369.59785,6.7,0.002,20.03,18.88,18.88,1,1.59,OB181682 MB18362
KMT-2018-BLG-1640,SAO22K0104.040037,17:54:09.11,-32:47:17.30,8283.94745,8.04,0.37,19.86,19.53,19.53,1,1.47,
KMT-2018-BLG-1641,SAO22K0106.001335,17:54:01.71,-32:29:38.00,8236.07931,71.0,0.222,18.51,15.6,15.6,1,1.32,OB180491
KMT-2018-BLG-1642,SSO22K0107.082636,17:54:11.07,-32:24:11.99,8216.5195,71.43,0.112,22.1,20.0,20.68,1,1.53,
KMT-2018-BLG-1643,SSO22K0201.012650,17:53:11.35,-33:11:50.32,8219.46092,20.35,0.376,18.96,18.5,18.5,1,1.4,OB180495 MB18099
KMT-2018-BLG-1644,BLG22K0202.061916,17:53:08.97,-32:58:41.30,8416.81873,71.82,0.064,20.73,20.0,20.13,1,1.68,OB181727 MB18412
KMT-2018-BLG-1645,SAO22K0204.008601,17:53:07.40,-32:45:30.60,8321.64769,44.37,0.253,18.19,18.17,18.17,1,1.68,OB180906 MB18206
KMT-2018-BLG-1646,SSO22K0204.020919,17:53:11.41,-32:41:35.99,8216.22406,131.27,0.041,20.8,19.09,19.09,1,1.66,OB180259 MB18084
KMT-2018-BLG-1647,BLG22K0205.027187,17:53:30.61,-32:38:11.62,8395.99974,6.14,0.508,19.65,19.25,19.25,1,1.66,
KMT-2018-BLG-1648,SAO22K0206.001626,17:53:11.18,-32:27:02.99,8216.10681,8.15,0.159,20.27,15.78,15.78,1,1.45,
KMT-2018-BLG-1649,SAO22K0305.023208,17:52:47.89,-32:38:46.28,8300.261,19.92,0.273,19.1,19.07,19.07,1,1.64,OB181124
KMT-2018-BLG-1650,SSO22K0305.064174,17:52:32.51,-32:40:30.29,8191.9471,32.68,0.017,19.35,20.0,20.13,1,1.57,MB18039
KMT-2018-BLG-1651,BLG22K0306.023464,17:52:49.91,-32:27:05.90,8331.39193,199.69,0.012,23.26,18.93,18.93,1,1.4,
KMT-2018-BLG-1652,SSO22K0306.024562,17:52:46.72,-32:32:59.71,8224.49461,32.01,0.138,22.07,18.97,18.97,1,1.52,
KMT-2018-BLG-1653,BLG22K0307.015453,17:52:54.82,-32:20:29.40,8402.94445,51.74,0.089,21.02,18.71,18.71,1,1.82,
KMT-2018-BLG-1654,SAO22K0402.065376,17:52:25.76,-33:01:33.31,8292.3192,113.35,0.032,20.27,20.0,20.36,1,1.77,OB180857 MB18168
KMT-2018-BLG-1655,SAO22K0404.005453,17:52:01.98,-32:46:09.52,8257.41438,24.29,0.357,18.63,17.28,17.28,1,1.66,OB180713 MB18144
KMT-2018-BLG-1656,SAO22K0404.017082,17:52:01.43,-32:48:09.22,8393.12775,23.88,0.083,21.98,18.79,18.79,1,1.79,
KMT-2018-BLG-1657,SAO22K0505.013117,17:51:41.99,-32:34:58.19,8223.60099,42.56,0.004,18.49,18.75,18.75,1,1.76,OB180282 MB18091
KMT-2018-BLG-1658,SSO22K0603.009822,17:50:56.52,-32:51:19.12,8283.3022,13.55,0.179,18.44,18.5,18.5,1,2.01,OB180996 MB18179
KMT-2018-BLG-1659,SSO22K0603.022059,17:51:02.39,-32:51:07.70,8334.22389,67.25,0.123,21.32,19.35,19.35,1,1.98,OB181408
KMT-2018-BLG-1660,SAO22K0604.009221,17:50:48.07,-32:48:42.19,8398.94742,28.25,0.755,17.38,18.48,18.48,1,2.06,OB181636
KMT-2018-BLG-1661,BLG22K0604.048191,17:51:04.48,-32:47:53.81,8382.28198,10.1,0.075,20.21,20.0,20.21,1,1.89,OB181742
KMT-2018-BLG-1662,SAO22K0606.010482,17:50:52.39,-32:33:11.59,8322.45066,192.73,0.028,23.24,19.11,19.11,1,2.41,
KMT-2018-BLG-1663,BLG22K0701.040036,17:50:18.43,-33:09:00.29,8385.9658,11.47,0.249,19.74,19.83,19.83,1,1.89,OB181728
KMT-2018-BLG-1664,SAO22K0702.057496,17:50:09.29,-33:04:01.60,8251.46231,13.61,0.42,19.41,20.0,20.25,1,2.09,OB180804
KMT-2018-BLG-1665,SAO22K0705.048981,17:50:17.70,-32:37:07.61,8327.37321,31.8,0.45,20.22,20.0,21.06,2,2.42,
KMT-2018-BLG-1666,SAO22K0705.069552,17:50:14.81,-32:36:41.62,8236.80417,59.18,0.02,20.7,20.0,21.68,2,2.42,
KMT-2018-BLG-1667,SSO22K0803.018517,17:49:55.40,-32:50:45.10,8213.10529,46.45,0.058,21.83,19.56,19.56,1,2.45,
KMT-2018-BLG-1668,BLG22M0107.016814,17:59:11.64,-32:24:26.39,8330.88222,13.93,0.46,20.22,18.93,18.93,1,1.16,OB181377
KMT-2018-BLG-1669,SAO22M0301.019812,17:57:56.65,-33:06:34.31,8299.60111,4.71,0.129,19.01,19.04,19.04,1,1.29,MB18201
KMT-2018-BLG-1670,BLG22M0302.003905,17:58:02.97,-33:03:07.70,8317.70656,26.85,0.214,20.17,17.24,17.24,1,1.36,OB181259
KMT-2018-BLG-1671,SAO22M0302.029671,17:57:43.92,-32:59:34.51,8374.22391,20.5,0.109,19.14,19.41,19.41,1,1.29,OB181672 MB18373
KMT-2018-BLG-1672,SAO22M0303.022210,17:57:49.11,-32:51:24.98,8398.29789,17.12,0.557,19.55,19.14,19.14,1,1.36,
KMT-2018-BLG-1673,SAO22M0307.033977,17:57:47.23,-32:21:20.99,8389.06361,30.87,0.322,20.12,19.32,19.32,1,1.26,
KMT-2018-BLG-1674,SSO22M0406.052265,17:57:04.52,-32:28:07.21,8266.35613,2.34,1.912,16.53,19.87,19.87,1,1.39,
KMT-2018-BLG-1675,BLG22M0407.014118,17:57:25.82,-32:21:09.79,8193.4241,64.2,0.175,21.1,18.61,18.61,1,1.38,OB180327
KMT-2018-BLG-1676,SAO22M0502.000335,17:56:27.67,-33:01:33.60,8401.25059,23.66,0.208,13.92,14.3,14.3,1,1.23,OB181580 MB18340
KMT-2018-BLG-1677,SAO22M0502.044249,17:56:32.28,-32:58:47.10,8193.81266,12.43,1.052,17.93,19.66,19.66,1,1.14,
KMT-2018-BLG-1678,SSO22M0601.047000,17:56:12.86,-33:06:32.18,8247.23829,40.58,0.1,20.04,19.96,19.96,1,1.46,OB180687
KMT-2018-BLG-1679,SSO22M0602.035976,17:55:55.58,-33:02:07.12,8312.69416,26.15,0.461,19.03,19.42,19.42,1,1.37,
KMT-2018-BLG-1680,SSO22M0604.048003,17:55:49.89,-32:48:15.80,8212.22121,81.39,0.109,20.76,19.87,19.87,1,1.36,OB180399
KMT-2018-BLG-1681,BLG22M0701.011991,17:55:25.67,-33:04:48.22,8463.69571,54.64,0.017,17.56,18.48,18.48,1,1.25,OB181762
KMT-2018-BLG-1682,SSO22M0706.016268,17:55:33.56,-32:29:43.19,8260.15638,15.92,0.339,19.85,19.07,19.07,1,1.8,OB180833
KMT-2018-BLG-1683,SSO22M0707.011789,17:55:40.58,-32:21:28.91,8346.81653,26.09,0.232,18.48,18.73,18.73,1,1.79,MB18300
KMT-2018-BLG-1684,SAO22N0201.026093,17:58:21.55,-34:10:56.60,8225.00064,38.58,0.002,21.35,19.14,19.14,1,0.83,
KMT-2018-BLG-1685,SAO22N0203.020971,17:58:31.55,-33:58:40.51,8322.88651,19.77,0.32,20.1,18.98,18.98,1,1.0,
KMT-2018-BLG-1686,BLG22N0308.030976,17:57:51.89,-33:18:40.79,8272.54559,43.8,0.025,20.21,19.5,19.5,1,1.32,OB180919
KMT-2018-BLG-1687,SSO22N0403.000224,17:57:03.79,-33:56:09.82,8496.91439,49.65,0.052,11.3,13.92,13.92,1,0.74,OB180988
KMT-2018-BLG-1688,SAO22N0404.050602,17:57:07.45,-33:49:46.42,8275.56431,74.67,0.051,22.63,19.62,19.62,1,0.67,
KMT-2018-BLG-1689,SSO22N0405.023710,17:57:20.58,-33:44:32.39,8275.05503,33.19,0.066,21.91,19.08,19.08,2,0.7,
KMT-2018-BLG-1690,SSO22N0405.028979,17:57:15.34,-33:43:45.48,8399.03942,17.22,0.224,19.19,19.27,19.27,2,0.72,
KMT-2018-BLG-1691,SSO22N0405.079848,17:57:02.26,-33:43:31.37,8398.04541,43.59,0.014,18.95,20.0,25.0,3,0.71,MB18390
KMT-2018-BLG-1692,SSO22N0501.050138,17:56:56.80,-34:17:12.08,8285.13104,11.03,0.056,15.62,19.81,19.81,1,0.77,OB180939 MB18180
KMT-2018-BLG-1693,SSO22N0701.026847,17:55:32.99,-34:14:33.11,8284.30644,6.46,0.065,18.79,19.15,19.15,1,0.94,OB181082 MB18181
KMT-2018-BLG-1694,SSO22N0803.020285,17:55:07.94,-34:02:22.20,8304.96365,5.92,0.252,18.13,18.86,18.86,1,0.94,OB181188 MB18216
KMT-2018-BLG-1695,BLG22N0806.013043,17:54:41.70,-33:40:13.69,8232.28568,19.0,0.011,21.11,18.57,18.57,1,1.31,
KMT-2018-BLG-1696,SSO22N0806.036057,17:54:53.39,-33:39:55.12,8288.69855,77.77,0.382,19.18,19.48,19.48,1,1.3,
KMT-2018-BLG-1697,SSO22N0807.062177,17:54:34.76,-33:31:47.89,8280.57007,8.9,0.055,20.41,20.0,20.2,1,1.31,
KMT-2018-BLG-1698,SSO22T0105.005550,17:53:56.23,-33:41:35.41,8203.95477,30.0,0.497,17.84,17.72,17.72,1,1.49,OB180187
KMT-2018-BLG-1699,SAO22T0105.018004,17:54:03.41,-33:46:46.42,8386.67423,11.21,0.247,19.58,19.0,19.0,1,1.49,OB181726
KMT-2018-BLG-1700,BLG22T0106.000415,17:53:42.49,-33:38:24.68,8331.86535,13.48,0.235,16.51,15.12,15.12,3,1.42,OB181357 MB18277
KMT-2018-BLG-1701,BLG22T0107.059095,17:53:46.23,-33:31:39.79,8288.1197,51.28,0.232,20.63,20.0,20.29,1,1.37,
KMT-2018-BLG-1702,BLG22T0201.034009,17:53:17.19,-34:14:15.61,8358.49675,24.58,0.02,22.55,19.41,19.41,1,1.16,
KMT-2018-BLG-1703,SAO22T0202.031858,17:53:30.82,-34:10:40.58,8369.60792,36.78,0.167,19.63,19.44,19.44,1,1.08,OB181610 MB18350
KMT-2018-BLG-1704,BLG22T0204.000646,17:53:29.78,-33:52:08.11,8174.85724,48.14,0.077,19.24,15.21,15.21,1,1.4,OB180043 MB18033
KMT-2018-BLG-1705,SSO22T0206.016246,17:53:34.75,-33:34:41.70,8274.38272,79.21,0.106,21.11,19.01,19.01,1,1.47,
KMT-2018-BLG-1706,BLG22T0304.013408,17:53:01.75,-33:52:24.82,8266.4918,30.86,0.041,21.43,18.86,18.86,1,1.55,OB180914
KMT-2018-BLG-1707,BLG22T0404.001163,17:51:56.32,-33:54:36.00,8207.45851,135.64,0.123,21.14,15.89,15.89,1,1.46,
KMT-2018-BLG-1708,SSO22T0505.033830,17:51:25.36,-33:47:09.46,8209.76386,40.81,0.052,20.42,20.0,20.93,2,2.44,OB180388
KMT-2018-BLG-1709,SAO22T0604.024539,17:50:58.10,-33:53:19.07,8361.14619,31.34,0.358,20.06,19.69,19.69,3,1.88,OB181668
KMT-2018-BLG-1710,BLG22T0606.028125,17:51:01.99,-33:39:01.55,8312.50311,45.63,0.209,21.48,19.98,19.98,3,1.89,
KMT-2018-BLG-1711,BLG22T0702.020837,17:50:18.36,-34:04:24.71,8356.51107,107.81,0.078,22.95,19.46,19.46,2,1.43,
KMT-2018-BLG-1712,BLG22T0705.030312,17:50:14.05,-33:44:38.26,8210.38534,77.52,0.153,21.03,20.0,20.02,2,1.79,OB180457
KMT-2018-BLG-1713,SAO22T0707.003378,17:50:34.68,-33:26:09.42,8236.15765,37.49,0.325,18.69,17.12,17.12,2,1.71,OB180622
KMT-2018-BLG-1714,SSO22T0708.038419,17:50:27.27,-33:22:33.82,8318.21043,4.13,0.119,20.49,20.0,20.22,2,1.73,
KMT-2018-BLG-1715,BLG22T0708.049821,17:50:04.59,-33:22:57.65,8265.63589,10.31,0.205,20.53,20.0,20.52,2,1.9,
KMT-2018-BLG-1716,BLG22T0708.055426,17:50:10.80,-33:18:09.90,8396.97514,31.86,0.105,21.33,20.0,20.66,2,1.82,OB181754
KMT-2018-BLG-1717,SAO22T0807.020956,17:49:40.15,-33:27:39.96,8308.65197,10.24,0.132,18.82,19.47,19.47,2,1.78,OB181184 MB18234
KMT-2018-BLG-1718,BLG31K0105.034888,18:13:14.81,-25:12:24.59,8263.79579,13.92,0.045,20.71,20.0,20.19,1,1.79,OB180907
KMT-2018-BLG-1719,SAO31K0302.065133,18:11:51.10,-25:35:51.29,8316.59739,49.36,0.002,20.73,20.0,20.82,1,1.37,OB181248 MB18239
KMT-2018-BLG-1720,SSO31K0303.003385,18:11:58.45,-25:30:15.52,8356.46794,19.35,0.042,19.31,17.23,17.23,1,1.51,OB181505 MB18317
KMT-2018-BLG-1721,BLG31K0303.008219,18:12:10.07,-25:30:36.22,8339.83378,41.17,0.08,22.17,18.41,18.41,1,1.53,
KMT-2018-BLG-1722,SAO31K0305.016434,18:12:09.97,-25:15:33.52,8308.99168,3.49,1.929,16.31,19.03,19.03,1,1.61,OB181249
KMT-2018-BLG-1723,BLG31K0404.003725,18:11:17.15,-25:16:52.10,8426.82554,44.91,0.2,19.01,17.55,17.55,1,1.98,OB181798
KMT-2018-BLG-1724,SSO31K0405.011703,18:11:25.83,-25:14:29.62,8313.19627,10.0,0.133,19.18,18.88,18.88,1,1.76,MB18242
KMT-2018-BLG-1725,SAO31K0405.018942,18:11:11.47,-25:11:39.70,8239.02114,18.68,0.401,20.07,19.34,19.34,1,1.75,
KMT-2018-BLG-1726,SAO31K0504.001590,18:10:50.43,-25:18:54.50,8267.02513,14.49,0.156,16.15,16.25,16.25,1,1.8,OB180746 MB18149
KMT-2018-BLG-1727,SAO31K0701.020734,18:09:50.57,-25:46:21.61,8395.62201,39.93,0.061,21.06,19.08,19.08,1,1.44,
KMT-2018-BLG-1728,BLG31K0702.036317,18:09:40.11,-25:38:08.20,8365.27647,22.9,0.114,20.54,19.67,19.67,1,1.63,OB181616
KMT-2018-BLG-1729,BLG31K0704.040639,18:09:30.26,-25:17:42.40,8265.7383,15.38,0.091,21.52,19.73,19.73,1,1.56,OB180948
KMT-2018-BLG-1730,SAO31K0801.032108,18:09:22.62,-25:39:36.00,8317.66022,38.82,0.013,22.72,19.58,19.58,1,1.71,
KMT-2018-BLG-1731,SSO31K0803.010161,18:09:28.57,-25:25:56.71,8227.62314,11.6,0.029,21.27,18.27,18.27,1,1.44,OB180649
KMT-2018-BLG-1732,BLG31K0805.001023,18:09:28.28,-25:12:55.58,8412.07273,23.11,0.472,16.18,15.82,15.82,1,1.96,
KMT-2018-BLG-1733,BLG31M0103.044893,18:17:57.58,-25:27:05.80,8231.28509,70.85,0.119,21.41,20.0,20.07,1,0.96,
KMT-2018-BLG-1734,SSO31M0206.003085,18:17:03.73,-25:06:05.51,8410.42532,62.54,0.031,19.25,17.04,17.04,1,1.13,MB18394
KMT-2018-BLG-1735,BLG31M0502.014106,18:15:27.36,-25:32:21.52,8171.90515,33.6,0.04,19.26,18.5,18.5,1,1.05,OB180131 OB180200 MB18026
