Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2020-BLG-0649,SSO02N0307.008759,17:57:54.64,-29:13:24.60,9091.64161,48.46,0.199,17.42,17.36,17.36,1,1.4,MB20201
KMT-2020-BLG-0650,SSO03M0405.017938,18:04:43.41,-27:21:02.99,9042.62756,196.51,0.006,22.07,18.14,18.14,1,0.97,MB20160
KMT-2020-BLG-0651,SSO03N0303.027026,18:05:22.17,-28:42:24.98,9046.46277,11.05,0.535,18.55,18.66,18.66,1,0.99,
KMT-2020-BLG-0652,SSO03N0504.022372,18:04:15.77,-28:31:08.51,9054.48963,13.26,0.11,19.42,18.36,18.36,1,0.96,MB20174
KMT-2020-BLG-0653,SSO04T0506.018278,18:01:06.85,-30:26:11.40,9058.9554,8.68,0.966,18.53,18.46,18.46,1,1.05,
KMT-2020-BLG-0654,SSO11K0306.019141,17:25:42.57,-29:14:45.38,9051.74251,9.87,0.537,19.4,19.34,19.34,1,1.92,
KMT-2020-BLG-0655,SSO11T0406.014785,17:25:26.57,-30:22:37.88,9063.02685,43.03,0.17,20.03,20.0,20.12,3,2.58,
KMT-2020-BLG-0656,SSO15K0804.038133,17:32:27.36,-26:20:15.83,9050.63024,1.47,0.395,20.52,20.0,25.0,3,4.33,
KMT-2020-BLG-0657,SSO15M0106.015670,17:41:13.64,-26:04:24.56,9049.52668,16.3,0.02,22.1,20.0,20.21,2,2.96,
KMT-2020-BLG-0658,SSO15M0704.004441,17:38:01.60,-26:18:53.03,9051.84777,7.8,0.079,20.31,18.36,18.36,2,2.77,
KMT-2020-BLG-0659,SSO15N0603.003918,17:38:13.36,-27:34:31.84,9069.02857,17.88,0.236,18.0,17.65,17.65,2,2.75,MB20194
KMT-2020-BLG-0660,SSO16T0108.070304,17:36:53.58,-24:45:38.99,,,,,20.0,22.09,2,2.32,
KMT-2020-BLG-0661,SSO18K0701.027431,17:42:13.97,-26:34:45.52,9051.45272,30.63,0.061,21.77,20.0,20.94,2,3.37,
KMT-2020-BLG-0662,SSO18T0404.090907,17:43:41.19,-27:25:26.83,9130.14479,200.0,0.133,18.42,20.0,25.0,3,3.45,
KMT-2020-BLG-0663,SSO19K0601.006257,17:42:57.41,-24:30:46.19,9055.08652,7.02,0.988,18.73,18.14,18.14,1,1.95,
KMT-2020-BLG-0664,SSO19M0404.004961,17:48:43.31,-24:07:08.90,9049.76396,5.89,0.864,17.8,17.77,17.77,2,2.13,
KMT-2020-BLG-0665,SSO20M0504.009042,17:48:01.34,-22:04:24.67,9051.32935,39.17,0.02,22.02,18.55,18.55,4,1.64,
KMT-2020-BLG-0666,SSO20N0804.004735,17:46:25.74,-23:13:16.21,9071.37688,26.37,0.125,17.5,17.24,17.24,1,1.46,
KMT-2020-BLG-0667,SSO21K0404.046235,17:52:17.02,-34:49:05.48,9055.19062,11.53,0.048,19.61,19.53,19.53,1,0.78,MB20175
KMT-2020-BLG-0668,SSO21M0506.019408,17:56:49.86,-34:33:15.98,9042.66993,45.4,0.002,22.04,18.79,18.79,1,0.62,
KMT-2020-BLG-0669,SSO21N0208.026244,17:58:44.15,-35:25:58.19,9051.22621,35.36,0.827,19.04,19.53,19.53,1,0.77,
KMT-2020-BLG-0670,SSO31T0804.029880,18:09:02.05,-26:24:26.89,9058.73266,23.78,0.237,19.13,19.16,19.16,1,1.22,
KMT-2020-BLG-0671,SSO32K0606.075626,18:07:45.97,-27:10:39.40,9042.46975,125.3,0.002,22.34,20.0,20.47,1,1.38,
KMT-2020-BLG-0672,SSO42M0404.039384,17:56:54.27,-28:42:17.78,9119.81827,93.85,0.555,19.01,19.08,19.08,1,1.86,
KMT-2020-BLG-0673,SSO42M0703.032857,17:55:12.78,-28:48:31.57,9049.02547,33.55,0.271,19.31,19.37,19.37,2,2.09,MB20170
KMT-2020-BLG-0674,SSO42M0705.011086,17:55:05.58,-28:27:57.20,9042.54483,195.43,0.003,22.86,18.36,18.36,4,2.38,
KMT-2020-BLG-0675,SSO43K0201.048094,18:00:26.70,-27:59:09.82,9047.26005,56.58,0.292,19.42,19.36,19.36,1,1.64,MB20157
KMT-2020-BLG-0676,SSO43M0406.081168,18:04:31.75,-27:14:54.60,9046.77868,94.75,0.055,22.33,19.9,19.9,1,0.91,
KMT-2020-BLG-0677,SSO03N0606.046931,18:03:40.30,-28:15:28.51,9061.37442,50.83,0.597,18.99,18.95,18.95,1,0.93,
KMT-2020-BLG-0678,SSO11K0608.054804,17:24:19.82,-28:54:45.40,9058.35616,41.69,0.003,19.99,20.0,21.31,2,1.86,
KMT-2020-BLG-0679,SSO33T0803.044993,18:08:38.15,-30:46:09.41,9075.82929,67.2,0.125,20.21,19.96,19.96,1,0.62,MB20214
KMT-2020-BLG-0680,SSO41N0605.019488,17:55:50.93,-31:48:13.90,9055.99982,8.03,0.371,18.8,18.69,18.69,1,1.22,
KMT-2020-BLG-0681,SSO02N0607.055426,17:55:52.35,-29:15:21.71,9056.31686,45.6,0.057,20.93,19.38,19.38,1,1.87,MB20180
KMT-2020-BLG-0682,SSO03T0305.099777,18:00:23.67,-28:22:25.00,8901.38565,98.65,0.634,21.67,20.0,20.58,1,1.2,
KMT-2020-BLG-0683,SSO04K0501.046012,18:00:54.45,-29:54:33.01,9054.74992,8.18,0.13,19.46,19.12,19.12,1,1.02,MB20173
KMT-2020-BLG-0684,SSO13N0103.003524,17:39:20.70,-35:06:41.47,9066.22236,35.67,0.172,18.37,17.3,17.3,2,1.93,
KMT-2020-BLG-0685,SSO15N0502.097261,17:39:10.93,-27:41:20.11,9054.27753,45.33,0.008,22.84,20.0,22.04,2,3.01,
KMT-2020-BLG-0686,SSO17M0502.060877,17:47:11.24,-32:59:35.38,9052.63824,27.26,0.046,23.25,20.0,22.47,2,3.81,
KMT-2020-BLG-0687,SSO18T0502.009051,17:43:27.57,-27:40:41.09,9059.50653,7.87,0.35,18.94,18.97,18.97,2,3.55,
KMT-2020-BLG-0688,SSO19M0203.002578,17:49:35.52,-24:19:42.02,9068.18312,14.06,0.319,17.86,17.86,17.86,2,3.39,
KMT-2020-BLG-0689,SSO31K0505.024998,18:10:38.38,-25:14:25.80,9048.98432,37.1,0.136,20.96,19.41,19.41,1,1.73,
KMT-2020-BLG-0690,SSO31K0604.029590,18:10:09.61,-25:16:53.80,9065.49065,35.79,0.181,19.44,19.53,19.53,1,1.7,MB20184
KMT-2020-BLG-0691,SSO38N0205.005242,17:58:28.38,-23:02:53.30,9060.46158,58.97,0.006,22.58,19.72,19.72,4,5.63,
KMT-2020-BLG-0692,SSO42N0206.034668,17:57:44.77,-29:27:39.31,9060.38112,56.6,0.619,18.78,18.85,18.85,1,1.59,
KMT-2020-BLG-0693,SSO42T0706.033479,17:50:03.64,-29:31:24.71,9059.14428,71.8,0.021,22.45,20.0,20.01,1,4.09,
KMT-2020-BLG-0694,SSO01N0708.014245,17:55:29.14,-31:15:41.51,9124.46631,197.72,0.053,20.45,18.41,18.41,1,1.61,MB20269
KMT-2020-BLG-0695,SSO02M0107.007113,17:58:36.54,-28:11:07.91,9104.12995,57.7,0.252,17.73,17.54,17.54,1,1.97,MB20212
KMT-2020-BLG-0696,SSO02N0104.066497,17:58:55.08,-29:34:42.71,9072.62351,79.42,0.033,20.43,19.55,19.55,1,1.54,MB20199
KMT-2020-BLG-0697,SSO02T0604.035893,17:51:12.09,-29:40:05.70,9064.76819,33.07,0.09,19.95,19.55,19.55,1,2.82,
KMT-2020-BLG-0698,SSO11K0802.023319,17:22:53.32,-29:38:58.52,9057.21713,34.4,0.117,20.27,20.0,20.14,2,1.86,
KMT-2020-BLG-0699,SSO11M0203.000089,17:31:18.55,-29:36:04.28,9069.72056,61.41,0.159,18.47,14.62,14.62,2,2.74,
KMT-2020-BLG-0700,SSO16N0202.007798,17:40:51.24,-25:32:55.68,9044.49025,31.82,0.671,18.77,18.82,18.82,2,2.31,
KMT-2020-BLG-0701,SSO20N0201.003582,17:49:37.03,-23:30:20.12,9093.91963,52.77,0.999,17.4,17.39,17.39,2,1.95,
KMT-2020-BLG-0702,SSO20N0807.010423,17:46:23.82,-22:46:00.01,9072.38586,102.92,0.074,20.24,18.42,18.42,1,1.6,
KMT-2020-BLG-0703,SSO32K0704.024963,18:07:39.56,-27:26:15.50,9048.3531,41.21,0.656,18.72,18.61,18.61,1,0.98,
KMT-2020-BLG-0704,SSO01K0403.001059,17:51:58.42,-30:42:32.51,9071.1807,6.68,0.741,15.88,15.25,15.25,1,1.95,MB20197
KMT-2020-BLG-0705,SSO02T0101.020445,17:54:05.63,-30:02:35.41,9074.19973,10.83,0.276,18.39,18.3,18.3,1,1.38,MB20215
KMT-2020-BLG-0706,SSO03N0103.000936,18:06:32.50,-28:43:22.91,9066.88221,3.08,0.144,16.9,15.06,15.06,1,0.91,
KMT-2020-BLG-0707,SSO03N0308.010828,18:05:10.26,-28:01:04.58,9066.70327,199.0,0.002,21.61,17.67,17.67,1,0.92,
KMT-2020-BLG-0708,SSO03T0204.001777,18:01:10.89,-28:33:19.19,9073.52606,56.44,0.53,18.15,15.2,15.2,1,1.04,
KMT-2020-BLG-0709,SSO04T0706.030519,17:59:46.81,-30:25:11.78,9080.5562,54.2,0.652,19.1,19.04,19.04,1,1.51,
KMT-2020-BLG-0710,SSO02M0605.029549,17:56:15.23,-28:27:30.31,9061.49081,19.33,0.019,20.6,19.91,19.91,1,2.18,
KMT-2020-BLG-0711,SSO12K0604.011410,17:24:32.11,-27:23:08.95,9064.50712,42.49,0.072,20.95,20.0,20.01,2,2.19,
KMT-2020-BLG-0712,SSO32M0107.041093,18:15:22.89,-27:06:33.59,9065.30661,30.41,0.195,20.34,19.68,19.68,1,0.78,
KMT-2020-BLG-0713,SSO42M0805.007925,17:54:22.49,-28:30:40.36,9063.13077,7.33,0.045,17.62,17.57,17.57,2,2.44,MB20196
KMT-2020-BLG-0714,SSO02T0802.002712,17:49:57.99,-29:50:57.80,9096.06443,33.89,0.892,17.1,16.89,16.89,1,3.59,
KMT-2020-BLG-0715,SSO18T0407.003310,17:43:53.83,-26:56:33.11,9070.09807,4.79,0.47,18.21,18.24,18.24,2,3.37,
KMT-2020-BLG-0716,SSO22K0302.007215,17:52:59.53,-33:02:54.38,9073.47221,16.91,0.062,17.97,17.9,17.9,1,1.5,MB20195
KMT-2020-BLG-0717,SSO18M0706.045458,17:46:43.34,-26:01:35.72,9061.64179,1.75,0.082,20.8,20.0,21.41,3,3.34,
KMT-2020-BLG-0718,SSO01N0704.009990,17:55:34.26,-31:42:59.90,9076.55465,52.9,0.14,20.34,17.99,17.99,1,1.4,
KMT-2020-BLG-0719,SSO02K0401.020565,17:52:16.92,-28:54:37.04,9088.50368,39.49,0.205,19.38,19.34,19.34,2,2.89,
KMT-2020-BLG-0720,SSO02M0804.032360,17:54:54.42,-28:33:35.46,9077.00789,18.93,0.097,21.11,19.75,19.75,2,2.22,MB20225
KMT-2020-BLG-0721,SSO02T0205.030235,17:53:17.49,-29:29:46.72,9080.91308,199.88,0.069,20.97,18.82,18.82,1,2.07,
KMT-2020-BLG-0722,SSO02T0801.009935,17:50:04.58,-30:00:11.09,9090.4277,25.58,0.092,19.46,18.77,18.77,1,3.83,
KMT-2020-BLG-0723,SSO04K0503.044617,18:01:08.64,-29:41:39.08,8909.93242,1.93,0.506,21.61,19.17,19.17,1,1.27,MB20221
KMT-2020-BLG-0724,SSO14M0703.036367,17:37:39.22,-28:32:32.57,9073.80579,76.09,0.055,22.18,20.0,21.02,2,3.36,
KMT-2020-BLG-0725,SSO17M0706.026573,17:45:24.80,-32:29:34.40,9079.72923,25.3,0.005,20.88,20.0,22.42,2,4.71,
KMT-2020-BLG-0726,SSO31K0108.001652,18:13:17.25,-24:52:03.00,9077.75509,12.53,0.632,17.39,16.58,16.58,1,1.82,
KMT-2020-BLG-0727,SSO34M0706.004220,18:05:03.34,-31:27:19.69,9096.77089,33.64,0.787,18.12,17.61,17.61,1,1.15,
KMT-2020-BLG-0728,SSO42K0501.007868,17:51:40.35,-29:02:13.16,8953.57035,86.17,0.984,19.89,18.98,18.98,2,3.6,
KMT-2020-BLG-0729,SSO42T0603.007496,17:50:55.52,-29:57:11.41,9076.14935,54.62,0.002,23.75,17.59,17.59,1,3.2,
KMT-2020-BLG-0730,SSO43K0105.040104,18:01:05.07,-27:30:05.62,9075.6743,10.08,0.04,20.72,19.19,19.19,1,1.41,MB20217
KMT-2020-BLG-0731,SSO14K0206.046972,17:36:00.75,-28:05:57.01,9081.06444,73.67,0.107,21.2,20.0,21.38,2,3.37,
KMT-2020-BLG-0732,SSO14K0404.007832,17:34:39.53,-28:23:53.77,9094.22112,33.07,0.169,18.86,18.92,18.92,2,2.95,
KMT-2020-BLG-0733,SSO14M0108.003900,17:41:08.42,-27:55:55.74,9081.5878,12.79,0.508,18.04,18.02,18.02,4,3.47,
KMT-2020-BLG-0734,SSO18T0506.008280,17:43:16.88,-27:09:38.41,9085.07082,147.72,0.023,22.11,19.13,19.13,2,3.45,
KMT-2020-BLG-0735,SSO19T0102.001836,17:45:42.74,-25:31:55.70,9132.40226,28.3,0.34,17.35,17.29,17.29,2,3.08,
KMT-2020-BLG-0736,SSO19T0202.026415,17:44:54.68,-25:35:56.18,9087.51129,118.5,0.039,22.5,20.0,20.55,2,3.09,
KMT-2020-BLG-0737,SSO32N0407.016611,18:13:44.37,-28:07:11.21,9086.95737,50.13,0.058,19.46,18.3,18.3,1,0.42,MB20222
KMT-2020-BLG-0738,SSO37M0207.005782,17:48:29.03,-34:28:55.81,9079.51583,199.3,0.04,20.66,17.49,17.49,1,1.21,MB20216
KMT-2020-BLG-0739,SSO37N0308.041398,17:47:59.14,-35:25:06.82,9085.42113,77.47,0.364,19.41,19.46,19.46,1,0.86,
KMT-2020-BLG-0740,SSO38M0604.004775,17:56:31.47,-22:00:18.68,9094.1019,63.99,0.662,18.48,18.52,18.52,4,3.5,
KMT-2020-BLG-0741,SSO42N0407.014389,17:56:54.98,-29:20:09.89,9008.37613,8.0,1.0,19.36,18.0,18.0,1,1.57,
KMT-2020-BLG-0742,SSO42T0206.044692,17:52:57.96,-29:32:24.79,9079.73358,3.35,0.02,19.33,19.31,19.31,1,2.02,MB20231
KMT-2020-BLG-0743,SSO43M0704.021670,18:02:37.13,-27:35:13.70,9071.8442,199.96,0.007,23.01,18.66,18.66,1,1.42,MB20206
KMT-2020-BLG-0744,SSO18N0707.003962,17:46:55.54,-27:01:30.18,9084.27799,14.62,0.002,20.48,18.93,18.93,2,4.86,
KMT-2020-BLG-0745,SSO43K0404.031534,17:59:33.47,-27:37:30.50,9083.03017,199.99,0.014,22.77,19.12,19.12,1,1.99,
KMT-2020-BLG-0746,SSO02M0703.072919,17:55:21.55,-28:41:38.40,9091.06343,136.38,0.026,22.51,20.0,21.0,3,2.07,
KMT-2020-BLG-0747,SSO03T0403.005309,17:59:51.03,-28:41:13.49,9108.3064,20.38,0.5,17.04,16.3,16.3,1,1.27,MB20237
KMT-2020-BLG-0748,SSO18M0805.026064,17:46:29.30,-26:08:44.02,9084.56029,48.33,0.025,21.96,20.0,20.41,2,3.1,
KMT-2020-BLG-0749,SSO19T0404.057019,17:43:49.95,-25:16:26.72,9096.01648,58.49,0.365,19.86,20.0,21.52,2,3.1,
KMT-2020-BLG-0750,SSO21K0508.001755,17:51:44.36,-34:24:05.00,9140.45374,48.86,0.086,15.72,15.73,15.73,1,0.91,MB20185
KMT-2020-BLG-0751,SSO22M0706.008124,17:55:10.99,-32:30:00.29,9102.41976,58.33,0.075,19.45,18.31,18.31,1,1.8,MB20243
KMT-2020-BLG-0752,SSO22N0707.016222,17:55:15.68,-33:27:32.11,9100.36777,49.54,0.254,18.73,18.64,18.64,1,1.18,MB20236
KMT-2020-BLG-0753,SSO32M0304.007793,18:14:21.40,-27:28:43.00,9109.50226,36.57,0.932,17.63,17.64,17.64,1,0.63,
KMT-2020-BLG-0754,SSO32T0406.033007,18:09:06.15,-28:18:19.40,9087.37202,28.49,0.078,20.66,19.25,19.25,1,1.25,
KMT-2020-BLG-0755,SSO42N0307.062670,17:57:15.41,-29:22:21.90,9090.09293,199.83,0.014,22.93,19.81,19.81,1,1.89,
KMT-2020-BLG-0756,SSO43M0204.007811,18:05:22.92,-27:30:33.08,9088.78652,59.61,0.934,18.21,17.32,17.32,1,0.81,
KMT-2020-BLG-0757,SSO43M0401.036278,18:04:32.48,-27:55:21.68,9112.43201,57.49,0.264,18.9,18.93,18.93,1,1.11,MB20249
KMT-2020-BLG-0758,SSO43N0503.061793,18:03:48.49,-28:52:48.79,9086.85655,4.29,0.037,18.68,19.34,19.34,1,0.73,
KMT-2020-BLG-0759,SSO01K0705.044670,17:50:42.08,-30:31:23.02,9089.95198,9.84,0.786,20.02,19.9,19.9,1,2.57,
KMT-2020-BLG-0760,SSO01T0205.019136,17:53:27.08,-31:36:54.90,9103.19056,22.34,0.054,19.16,19.08,19.08,1,2.05,MB20248
KMT-2020-BLG-0761,SSO02K0205.030448,17:53:14.95,-28:26:08.56,9090.65689,8.05,0.38,19.97,19.95,19.95,2,2.54,
KMT-2020-BLG-0762,SSO02M0504.031926,17:56:33.14,-28:31:33.71,9098.09263,107.16,0.171,20.47,18.79,18.79,1,1.7,
KMT-2020-BLG-0763,SSO04T0704.013816,17:59:39.39,-30:37:40.30,9102.28461,52.98,0.174,19.69,18.46,18.46,1,1.37,MB20242
KMT-2020-BLG-0764,SSO14K0307.001405,17:35:05.89,-28:03:28.69,9132.08997,44.27,0.108,17.42,17.41,17.41,2,3.22,
KMT-2020-BLG-0765,SSO14M0306.002871,17:40:07.74,-28:11:43.26,9095.32017,4.72,0.904,17.75,17.72,17.72,2,3.45,
KMT-2020-BLG-0766,SSO15T0705.013782,17:32:53.19,-27:16:41.88,9099.96367,86.71,0.054,21.24,20.0,20.08,2,2.59,
KMT-2020-BLG-0767,SSO16N0802.002159,17:37:25.88,-25:34:10.67,9097.6712,59.58,0.426,20.59,18.59,18.59,2,3.78,
KMT-2020-BLG-0768,SSO18M0106.010731,17:50:09.74,-26:02:19.32,9092.14162,120.55,0.004,22.76,20.0,22.03,3,6.86,
KMT-2020-BLG-0769,SSO18M0706.011032,17:46:53.80,-25:59:20.58,9096.28755,29.82,0.154,19.69,19.6,19.6,2,3.56,
KMT-2020-BLG-0770,SSO19K0406.055573,17:43:47.35,-23:56:14.10,9104.80958,37.61,0.238,19.93,20.0,20.03,1,1.67,
KMT-2020-BLG-0771,SSO19K0601.024443,17:42:50.64,-24:32:37.00,9092.93148,0.52,0.078,19.36,19.56,19.56,1,2.04,
KMT-2020-BLG-0772,SSO19T0607.062778,17:42:48.77,-24:57:51.91,9088.89647,1.97,0.008,20.21,20.0,21.61,2,2.85,
KMT-2020-BLG-0773,SSO20M0205.001130,17:49:39.93,-21:52:47.68,9107.21692,24.94,0.183,16.86,16.59,16.59,4,2.56,
KMT-2020-BLG-0774,SSO22N0604.061797,17:55:47.00,-33:54:29.81,9094.53501,23.47,0.002,20.07,20.0,20.09,1,0.81,MB20241
KMT-2020-BLG-0775,SSO33K0808.043890,18:08:46.81,-29:03:55.91,9090.84696,14.88,0.138,19.68,19.54,19.54,1,0.82,
KMT-2020-BLG-0776,SSO37K0305.043232,17:42:40.14,-34:46:14.92,9094.85139,130.54,0.106,20.7,20.0,20.42,2,2.01,
KMT-2020-BLG-0777,SSO41K0308.035742,17:52:32.98,-30:17:44.74,9097.30661,34.02,0.582,19.52,19.45,19.45,2,1.86,
KMT-2020-BLG-0778,SSO41N0407.052725,17:57:01.28,-31:30:45.90,9092.14628,9.46,0.204,19.99,19.81,19.81,1,1.58,
KMT-2020-BLG-0779,SSO42N0405.038114,17:56:41.54,-29:35:28.72,9101.97742,40.3,0.241,19.26,19.04,19.04,1,1.59,MB20253
KMT-2020-BLG-0780,SSO01T0507.028624,17:51:27.52,-31:23:58.81,9099.38978,25.12,0.056,20.01,20.0,20.39,1,2.89,MB20247
KMT-2020-BLG-0781,SSO02T0404.029686,17:52:04.38,-29:35:13.60,9098.442,5.63,0.387,19.02,18.9,18.9,1,2.49,
KMT-2020-BLG-0782,SSO16M0707.029523,17:37:52.28,-23:44:05.53,9101.15504,51.82,0.204,19.87,20.0,20.2,2,1.83,
KMT-2020-BLG-0783,SSO19N0605.053426,17:47:29.37,-25:09:00.22,9090.86925,7.12,0.418,20.07,20.0,22.15,2,4.05,
KMT-2020-BLG-0784,SSO02K0403.026068,17:52:31.71,-28:36:34.45,9104.5036,56.23,0.274,20.04,20.0,20.33,3,3.15,
KMT-2020-BLG-0785,SSO02N0407.068826,17:57:09.32,-29:12:58.72,9110.57854,28.08,0.532,19.74,19.81,19.81,1,2.06,
KMT-2020-BLG-0786,SSO02T0604.004051,17:51:02.45,-29:38:29.51,9086.85581,1.61,0.104,19.61,16.79,16.79,1,2.98,
KMT-2020-BLG-0787,SSO04T0607.000434,18:00:30.45,-30:14:26.41,9118.03203,70.61,0.059,17.6,14.22,14.22,1,1.02,MB20255
KMT-2020-BLG-0788,SSO15N0402.102734,17:39:21.30,-27:36:36.65,9094.82332,117.89,0.033,22.2,20.0,22.12,2,2.88,
KMT-2020-BLG-0789,SSO15N0505.004520,17:39:14.04,-27:18:49.07,9106.05501,11.96,0.352,17.72,17.65,17.65,2,2.5,
KMT-2020-BLG-0790,SSO18K0408.006548,17:43:44.65,-25:45:07.99,9106.87212,92.83,0.153,20.44,18.57,18.57,2,2.6,
KMT-2020-BLG-0791,SSO19K0101.023768,17:45:23.17,-24:29:20.69,9102.55138,8.59,0.058,21.05,20.0,20.03,1,2.6,
KMT-2020-BLG-0792,SSO21K0506.004450,17:51:34.29,-34:37:33.49,9111.40463,50.26,0.3,19.09,17.03,17.03,1,0.93,
KMT-2020-BLG-0793,SSO37K0305.028200,17:42:53.03,-34:43:58.15,9083.88427,77.71,0.329,19.82,20.0,20.0,2,1.81,
KMT-2020-BLG-0794,SSO42M0507.064157,17:56:03.30,-28:17:03.88,9096.20084,17.53,0.014,23.07,20.0,20.42,2,2.44,
KMT-2020-BLG-0795,SSO43K0501.053168,17:59:02.85,-27:59:57.91,9117.34775,35.89,0.069,19.96,19.95,19.95,1,2.08,MB20266
KMT-2020-BLG-0796,SSO43M0306.005764,18:04:56.11,-27:20:02.69,9097.48127,6.16,0.786,17.7,16.78,16.78,1,0.99,
KMT-2020-BLG-0797,SSO02N0708.004281,17:55:32.61,-29:05:42.58,9136.61371,38.03,0.033,16.56,16.57,16.57,2,1.8,MB20250
KMT-2020-BLG-0798,SSO02T0302.054138,17:52:54.55,-29:54:21.31,9103.36842,8.92,0.053,19.57,19.41,19.41,1,1.76,MB20256
KMT-2020-BLG-0799,SSO03N0103.031717,18:06:41.85,-28:38:08.02,9104.11577,195.85,0.012,22.87,18.97,18.97,1,0.92,
KMT-2020-BLG-0800,SSO03N0805.049522,18:02:26.82,-28:24:38.48,9105.65443,9.32,0.036,19.25,19.01,19.01,1,1.07,
KMT-2020-BLG-0801,SSO04K0305.023026,18:02:21.77,-29:26:08.48,9106.06119,154.42,0.009,22.44,18.78,18.78,1,1.19,MB20261
KMT-2020-BLG-0802,SSO11N0804.021468,17:28:08.72,-30:34:07.36,9102.32998,50.11,0.387,19.83,20.0,20.78,2,3.04,
KMT-2020-BLG-0803,SSO12N0106.000494,17:31:45.07,-28:12:40.61,9087.09853,49.84,0.063,17.47,15.93,15.93,4,2.37,
KMT-2020-BLG-0804,SSO14K0208.077950,17:35:51.49,-27:56:55.97,9105.59774,24.35,0.07,22.19,20.0,22.36,2,3.56,
KMT-2020-BLG-0805,SSO14K0702.054553,17:32:40.29,-28:38:40.96,9104.92247,134.61,0.013,23.09,20.0,22.07,2,3.58,
KMT-2020-BLG-0806,SSO14M0502.013735,17:39:02.21,-28:36:16.85,9107.68147,14.36,0.098,20.01,20.0,20.04,2,4.14,
KMT-2020-BLG-0807,SSO14T0408.006060,17:34:56.00,-29:00:51.23,9107.98201,31.38,0.605,19.24,18.53,18.53,2,3.09,
KMT-2020-BLG-0808,SSO15M0103.017287,17:40:56.97,-26:28:12.94,9123.67577,112.2,0.066,20.23,20.0,20.34,2,2.97,
KMT-2020-BLG-0809,SSO15M0302.010923,17:40:00.28,-26:28:54.55,9102.52621,52.62,0.471,19.71,19.34,19.34,2,2.77,
KMT-2020-BLG-0810,SSO16N0706.010475,17:38:08.31,-25:00:32.98,9106.26019,34.63,0.094,20.23,19.99,19.99,2,2.68,
KMT-2020-BLG-0811,SSO17M0307.014620,17:48:00.79,-32:23:08.81,9106.14316,25.47,0.042,20.67,20.0,21.55,2,4.59,
KMT-2020-BLG-0812,SSO18K0601.060188,17:42:32.62,-26:36:05.00,9108.17015,17.39,0.409,20.16,20.0,21.58,2,3.19,
KMT-2020-BLG-0813,SSO19N0802.024276,17:46:22.76,-25:35:51.76,9105.15872,3.31,0.097,20.12,20.0,20.37,2,2.62,
KMT-2020-BLG-0814,SSO19T0305.006948,17:44:29.56,-25:06:54.54,8947.88443,45.49,1.0,21.87,18.72,18.72,2,2.41,
KMT-2020-BLG-0815,SSO20K0602.003111,17:43:06.95,-22:19:20.89,9094.86985,12.14,0.695,18.85,17.34,17.34,1,1.63,
KMT-2020-BLG-0816,SSO20T0506.007736,17:43:13.58,-22:51:45.79,9107.91651,24.4,0.501,19.17,19.11,19.11,2,1.82,
KMT-2020-BLG-0817,SSO22M0202.015786,17:58:21.60,-32:56:35.48,9101.45204,10.0,0.292,19.58,19.0,19.0,1,1.41,
KMT-2020-BLG-0818,SSO32K0707.018964,18:07:21.36,-27:07:29.60,9106.97542,37.07,0.111,19.95,18.45,18.45,1,1.07,MB20262
KMT-2020-BLG-0819,SSO35K0105.070796,18:03:46.00,-25:09:13.43,9101.14874,34.07,0.077,20.02,20.0,25.0,3,3.18,
KMT-2020-BLG-0820,SSO41N0506.029548,17:56:21.86,-31:38:20.29,9114.8834,88.45,0.024,20.56,19.25,19.25,1,1.73,MB20268
KMT-2020-BLG-0821,SSO03N0601.001242,18:03:31.89,-28:53:32.50,9153.03204,33.12,0.08,16.12,14.94,14.94,1,0.7,MB20270
KMT-2020-BLG-0822,SSO04K0707.012405,18:00:02.98,-29:10:59.48,9118.67826,15.25,0.078,17.95,17.7,17.7,1,1.08,
KMT-2020-BLG-0823,SSO14T0301.010605,17:35:18.27,-29:53:53.92,9132.63456,47.54,0.526,19.15,19.15,19.15,2,3.14,
KMT-2020-BLG-0824,SSO35T0404.052300,18:02:12.60,-26:30:23.58,9156.16319,10.72,0.002,19.19,20.0,21.14,2,2.5,
KMT-2020-BLG-0825,SSO41M0701.041119,17:55:24.66,-31:07:22.30,9027.14559,10.54,0.112,19.42,19.32,19.32,1,1.54,
KMT-2020-BLG-0826,SSO22M0103.027970,17:58:54.53,-32:55:50.92,9111.35713,74.32,0.372,19.26,19.41,19.41,1,1.36,
KMT-2020-BLG-0827,SSO22N0304.003267,17:57:46.28,-33:54:05.51,9141.90928,62.64,0.894,17.24,16.8,16.8,1,0.67,
KMT-2020-BLG-0828,SSO43T0601.088259,17:58:32.66,-29:05:03.91,9132.07225,199.84,0.059,20.94,19.97,19.97,1,1.27,MB20276
KMT-2020-BLG-0829,SSO01K0401.003867,17:52:22.54,-30:59:47.40,9116.68014,23.41,0.052,17.78,16.65,16.65,1,2.34,MB20267
KMT-2020-BLG-0830,SSO21T0407.002424,17:52:21.06,-35:35:12.19,9147.9033,59.32,0.418,18.12,16.38,16.38,1,0.83,
KMT-2020-BLG-0831,SAO01K0408.012483,17:52:02.99,-30:10:42.60,9125.31652,30.35,0.029,19.85,17.78,17.78,1,1.92,
