Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2023-BLG-1492,BLG36T0206.031703,18:15:03.95,-24:07:41.20,60133.46564,147.22,0.055,21.74,19.82,19.82,1,1.49,
KMT-2023-BLG-1493,BLG37K0506.055320,17:41:26.79,-34:34:42.82,60129.26215,12.16,0.033,20.66,20.0,20.68,2,1.98,
KMT-2023-BLG-1494,BLG38K0801.007559,17:50:52.07,-22:28:19.42,60131.86322,18.82,0.481,20.61,18.67,18.67,1,2.44,
KMT-2023-BLG-1495,BLG43N0403.020237,18:04:23.90,-28:47:23.78,60134.56526,35.77,0.12,20.06,18.24,18.24,1,0.83,MB23298 OB230840
KMT-2023-BLG-1496,SAO03K0101.003361,18:01:47.28,-27:53:04.60,60153.99977,52.57,0.998,16.58,15.92,15.92,1,1.39,MB23276 OB230768
KMT-2023-BLG-1497,BLG04T0604.006008,18:00:41.45,-30:43:56.39,60158.49183,34.31,0.461,18.59,17.58,17.58,1,1.29,OB230922
KMT-2023-BLG-1498,BLG17K0801.010675,17:40:01.96,-33:04:12.18,60119.12442,65.43,0.264,20.57,19.46,19.46,2,3.43,OB230717
KMT-2023-BLG-1499,BLG17N0805.001160,17:45:17.46,-33:47:16.51,60190.89809,74.51,0.79,15.51,15.54,15.54,1,1.63,MB23284
KMT-2023-BLG-1500,BLG17T0107.000916,17:44:31.86,-33:32:25.12,60117.30005,68.27,0.484,18.64,15.61,15.61,1,2.13,OB230798
KMT-2023-BLG-1501,BLG19M0602.001045,17:47:20.03,-24:27:34.67,60147.33752,84.32,0.998,17.54,16.18,16.18,2,2.29,
KMT-2023-BLG-1502,BLG31T0606.033872,18:10:24.67,-26:13:41.41,60138.49762,54.86,0.9,19.28,19.25,19.25,1,1.27,
KMT-2023-BLG-1503,BLG32K0704.005732,18:07:17.26,-27:30:07.49,60197.76801,37.81,0.393,17.12,17.13,17.13,1,1.37,MB23373 OB230945
KMT-2023-BLG-1504,BLG42N0202.068322,17:58:05.48,-30:04:01.99,60139.5512,75.52,0.028,21.54,19.85,19.85,1,1.61,
KMT-2023-BLG-1505,SSO43K0601.000225,17:58:35.93,-27:56:29.62,60124.48617,10.63,1.0,14.78,14.26,14.26,1,2.5,
KMT-2023-BLG-1506,BLG01M0807.015064,17:54:34.90,-30:14:10.36,60151.09887,33.39,0.996,18.6,18.68,18.68,2,1.97,
KMT-2023-BLG-1507,SSO03N0407.002345,18:04:46.64,-28:08:06.40,60220.19341,45.39,0.701,15.44,15.45,15.45,1,0.96,MB23332 OB230956
KMT-2023-BLG-1508,BLG04K0403.006732,18:01:30.72,-29:37:16.90,60209.13005,107.55,0.664,18.35,17.11,17.11,1,1.27,MB23350 OB230930
KMT-2023-BLG-1509,BLG12M0802.001562,17:28:10.14,-27:38:06.90,60166.69027,109.66,0.997,18.0,17.14,17.14,2,2.26,
KMT-2023-BLG-1510,BLG19T0107.027945,17:45:39.82,-24:57:04.72,60136.71139,22.58,0.26,20.82,20.0,20.89,2,3.17,
KMT-2023-BLG-1511,BLG20N0501.012635,17:48:02.87,-23:31:29.35,60135.26667,38.26,0.3,20.57,19.18,19.18,2,1.86,
KMT-2023-BLG-1512,BLG33T0708.040605,18:09:10.55,-30:08:58.88,60113.84812,32.53,0.998,19.13,19.63,19.63,1,0.74,
KMT-2023-BLG-1513,SAO34K0801.001523,17:59:15.85,-32:02:25.69,60149.77537,49.58,0.407,18.8,16.08,16.08,1,1.68,OB231004
KMT-2023-BLG-1514,BLG41M0405.003653,17:56:46.21,-30:41:27.38,60148.53596,11.26,0.594,16.56,16.57,16.57,1,1.67,MB23309 OB230940
KMT-2023-BLG-1515,BLG01K0607.034792,17:51:08.91,-30:15:46.69,60150.83805,35.84,0.159,19.79,19.44,19.44,1,2.26,OB230882
KMT-2023-BLG-1516,BLG01K0705.018325,17:50:27.11,-30:31:13.80,60136.30817,24.98,0.291,20.79,18.81,18.81,1,2.49,
KMT-2023-BLG-1517,BLG01M0707.049132,17:55:36.03,-30:18:05.11,60134.30862,29.32,0.052,21.24,19.55,19.55,1,1.82,
KMT-2023-BLG-1518,BLG01N0407.010997,17:57:05.91,-31:24:57.71,60155.93335,21.78,0.333,18.29,18.2,18.2,1,1.39,MB23327 MB23328 OB230941
KMT-2023-BLG-1519,BLG01T0601.000451,17:50:58.89,-32:04:18.59,60134.26526,4.24,0.67,15.79,15.8,15.8,2,3.0,MB23297
KMT-2023-BLG-1520,BLG02N0307.081304,17:57:35.80,-29:12:25.31,60130.37883,7.72,0.121,20.75,20.0,20.14,2,1.5,OB230863
KMT-2023-BLG-1521,BLG11N0207.007542,17:31:24.55,-30:14:39.01,60126.57703,6.13,0.865,19.63,18.44,18.44,2,2.51,
KMT-2023-BLG-1522,BLG14M0202.020380,17:40:34.29,-28:36:22.86,60130.94982,3.61,0.068,21.13,20.0,20.95,3,4.41,
KMT-2023-BLG-1523,BLG14M0204.016482,17:40:31.92,-28:21:15.66,60138.50946,20.84,0.577,20.11,20.0,20.43,2,4.18,
KMT-2023-BLG-1524,BLG14N0608.075466,17:38:28.41,-28:57:34.02,60131.45456,22.52,0.07,21.73,20.0,22.21,2,3.87,
KMT-2023-BLG-1525,BLG14T0105.004829,17:36:14.39,-29:27:09.07,60160.07974,27.38,0.289,18.27,18.26,18.26,2,2.96,OB231037
KMT-2023-BLG-1526,BLG15K0401.011230,17:34:33.74,-26:42:53.60,60137.16092,42.48,0.28,20.85,19.56,19.56,2,2.3,
KMT-2023-BLG-1527,BLG15M0805.000227,17:37:15.94,-26:06:15.41,60195.17243,200.0,1.0,15.98,15.81,15.81,2,3.05,
KMT-2023-BLG-1528,BLG15N0408.023855,17:39:18.91,-26:57:04.97,60130.55688,6.14,0.289,20.74,20.0,20.8,2,3.02,
KMT-2023-BLG-1529,BLG18K0808.022380,17:41:54.21,-25:43:43.46,60135.82023,26.07,0.686,20.0,20.0,20.18,2,2.6,
KMT-2023-BLG-1530,BLG18T0308.021524,17:44:17.40,-26:53:02.00,60143.70234,25.01,0.057,20.01,20.0,20.38,2,3.13,
KMT-2023-BLG-1531,BLG18T0604.033748,17:42:56.29,-27:20:57.30,60133.19886,20.34,0.484,20.31,20.0,20.99,2,3.45,
KMT-2023-BLG-1532,BLG19N0803.001566,17:46:24.89,-25:24:08.60,60171.36707,199.9,0.096,20.44,17.35,17.35,2,3.3,OB231041
KMT-2023-BLG-1533,BLG21K0305.000703,17:52:27.65,-34:42:06.19,60136.31681,34.48,0.904,18.29,14.93,14.93,1,0.8,
KMT-2023-BLG-1534,BLG41K0304.010503,17:52:20.34,-30:45:39.71,60141.38675,26.75,0.653,18.42,17.72,17.72,1,1.92,MB23296
KMT-2023-BLG-1535,BLG41M0207.050977,17:58:00.87,-30:23:20.00,60132.73677,27.79,0.1,21.81,20.0,20.05,1,1.91,
KMT-2023-BLG-1536,BLG42N0108.040072,17:58:38.08,-29:16:38.10,60142.61823,28.04,0.312,18.79,18.66,18.66,1,1.01,OB230862
KMT-2023-BLG-1537,BLG02M0802.000814,17:54:55.32,-28:50:17.20,60212.7841,46.29,0.993,16.76,15.11,15.11,2,2.03,
KMT-2023-BLG-1538,BLG02N0802.073883,17:54:50.82,-29:52:30.29,60142.32813,90.96,0.084,21.56,19.45,19.45,1,1.25,OB230906
KMT-2023-BLG-1539,BLG03K0205.043582,18:01:03.26,-27:19:13.30,60130.43173,1.19,0.035,19.33,19.47,19.47,1,1.6,
KMT-2023-BLG-1540,BLG04K0204.040272,18:02:58.68,-29:34:52.50,60137.30723,10.45,0.437,19.14,19.11,19.11,1,1.0,OB230943
KMT-2023-BLG-1541,SAO04K0704.000661,18:00:03.35,-29:30:48.71,60142.08018,6.91,0.979,15.02,14.68,14.68,1,1.36,OB230902
KMT-2023-BLG-1542,SAO04M0703.001707,18:05:07.58,-29:42:27.11,60148.32739,24.09,0.998,15.63,15.32,15.32,1,0.83,MB23302
KMT-2023-BLG-1543,BLG04T0107.011867,18:03:14.65,-30:18:37.80,60131.65381,8.19,0.195,20.27,18.13,18.13,1,1.02,
KMT-2023-BLG-1544,BLG12T0105.008221,17:27:04.27,-28:18:51.52,60169.30195,48.03,0.277,19.49,19.09,19.09,2,1.81,
KMT-2023-BLG-1545,BLG14K0101.002225,17:36:14.22,-28:45:10.55,60158.82367,21.79,0.666,17.43,17.44,17.44,4,3.03,OB230898
KMT-2023-BLG-1546,BLG14K0706.070107,17:33:12.77,-28:07:07.07,60133.29896,47.22,0.041,22.73,20.0,21.5,2,2.56,
KMT-2023-BLG-1547,BLG14M0405.000257,17:39:47.37,-28:15:39.96,60130.1492,33.85,0.039,21.32,15.24,15.24,4,2.99,
KMT-2023-BLG-1548,BLG15N0501.012764,17:39:08.32,-27:44:57.62,60131.06437,20.64,0.046,22.0,19.18,19.18,2,2.76,
KMT-2023-BLG-1549,SAO16M0703.013385,17:38:13.38,-24:13:56.75,60131.43178,20.26,0.28,19.49,19.53,19.53,2,1.63,OB230844
KMT-2023-BLG-1550,SAO17T0502.110269,17:41:52.04,-34:07:26.47,60124.28844,26.92,0.769,19.39,20.0,25.0,3,2.35,
KMT-2023-BLG-1551,BLG22N0105.013996,17:59:09.89,-33:47:40.81,60129.65639,12.33,0.476,20.26,18.65,18.65,1,0.94,
KMT-2023-BLG-1552,BLG35T0204.027584,18:03:33.35,-26:28:27.37,60128.25873,24.17,0.02,22.24,20.0,20.31,2,2.31,
KMT-2023-BLG-1553,BLG37K0204.001571,17:43:26.77,-34:52:14.05,60048.88689,53.48,0.999,17.94,17.06,17.06,2,2.35,
KMT-2023-BLG-1554,BLG41M0605.046788,17:55:54.44,-30:41:27.31,60140.7134,43.61,0.21,20.18,19.57,19.57,1,1.67,OB230923
KMT-2023-BLG-1555,BLG01T0803.002183,17:49:58.87,-31:55:27.73,60137.17868,15.86,0.705,19.83,19.78,19.78,2,4.95,
KMT-2023-BLG-1556,BLG02M0107.019341,17:58:37.16,-28:12:06.19,60133.38052,4.63,0.101,22.28,18.95,18.95,1,1.97,
KMT-2023-BLG-1557,BLG02M0702.081356,17:55:25.42,-28:45:49.97,60133.6028,37.59,0.074,21.59,20.0,20.76,2,2.06,
KMT-2023-BLG-1558,BLG02T0102.063873,17:54:04.08,-29:51:15.52,60140.43331,11.59,0.239,20.22,19.3,19.3,1,1.39,OB230900
KMT-2023-BLG-1559,BLG02T0608.043117,17:51:04.65,-29:05:57.88,60138.36882,44.9,0.151,21.31,20.0,21.75,2,4.29,
KMT-2023-BLG-1560,BLG02T0701.053399,17:50:46.86,-30:02:47.40,60135.38703,8.82,0.248,20.23,20.0,20.58,1,2.97,
KMT-2023-BLG-1561,BLG03K0802.004493,17:57:37.63,-27:39:56.59,60230.29138,199.91,0.25,20.43,18.22,18.22,2,3.07,OB230916
KMT-2023-BLG-1562,BLG04K0501.023522,18:01:09.72,-29:52:18.01,60139.96224,17.24,0.124,19.16,18.5,18.5,1,1.03,MB23317 OB230942
KMT-2023-BLG-1563,BLG11K0304.030412,17:25:44.58,-29:29:21.41,60008.07645,4.73,0.066,21.04,19.54,19.54,1,1.8,
KMT-2023-BLG-1564,BLG14K0203.056459,17:35:54.30,-28:28:41.52,60135.79574,8.49,0.463,20.58,20.0,21.4,2,3.37,
KMT-2023-BLG-1565,BLG14M0201.015894,17:40:55.90,-28:47:33.72,60144.67642,27.03,0.388,20.62,20.0,21.22,2,5.57,
KMT-2023-BLG-1566,BLG14M0604.012491,17:38:30.93,-28:24:03.38,60124.14007,42.19,0.885,19.32,19.39,19.39,2,3.08,
KMT-2023-BLG-1567,BLG15N0305.028501,17:40:12.78,-27:19:18.05,60155.46476,30.43,0.216,19.95,20.0,20.45,2,3.04,OB231040
KMT-2023-BLG-1568,BLG15T0306.018485,17:35:03.96,-27:07:42.71,60147.15492,197.07,0.012,22.35,18.99,18.99,1,2.11,MB23320 OB230960
KMT-2023-BLG-1569,BLG15T0505.003709,17:34:15.92,-27:14:38.51,60149.46452,11.4,0.209,18.5,18.0,18.0,1,2.93,MB23321 OB231028
KMT-2023-BLG-1570,BLG16N0107.004042,17:41:08.80,-24:57:41.00,60160.73927,17.54,0.593,17.56,17.41,17.41,1,2.38,OB231042
KMT-2023-BLG-1571,BLG17M0402.021921,17:47:39.41,-33:01:57.97,60137.50951,41.24,0.315,21.56,20.0,20.99,2,3.01,
KMT-2023-BLG-1572,BLG18K0105.012490,17:45:36.82,-26:08:35.41,60150.76978,97.22,0.956,19.29,19.24,19.24,2,2.82,
KMT-2023-BLG-1573,BLG18T0701.060364,17:41:56.49,-27:42:42.44,60134.67583,14.45,0.052,21.12,20.0,22.06,3,4.06,
KMT-2023-BLG-1574,BLG18T0703.053694,17:42:12.74,-27:28:04.08,60135.27446,3.92,0.881,19.91,20.0,21.18,2,3.48,
KMT-2023-BLG-1575,BLG19K0606.011863,17:43:00.18,-23:57:41.29,60148.7153,30.56,0.287,19.86,18.67,18.67,1,1.69,
KMT-2023-BLG-1576,BLG19T0205.079643,17:44:52.70,-25:07:06.92,60134.88144,38.77,0.088,22.13,20.0,21.64,3,2.57,
KMT-2023-BLG-1577,BLG21K0308.015386,17:52:27.98,-34:19:40.30,60134.79369,22.16,0.228,20.14,18.67,18.67,1,1.2,OB230939
KMT-2023-BLG-1578,BLG21K0704.004650,17:50:05.28,-34:53:09.71,60214.34398,50.98,0.778,17.5,17.21,17.21,1,1.08,OB231176
KMT-2023-BLG-1579,BLG22K0104.015639,17:53:56.11,-32:42:42.41,60135.93796,7.77,0.166,20.18,18.68,18.68,1,1.46,
KMT-2023-BLG-1580,BLG22K0505.068664,17:51:50.99,-32:35:09.49,60135.22459,30.21,0.099,20.5,20.0,20.5,1,1.59,
KMT-2023-BLG-1581,BLG22K0705.010288,17:50:38.60,-32:34:58.84,60162.6869,44.01,0.047,19.39,19.38,19.38,2,2.41,
KMT-2023-BLG-1582,BLG22M0807.047833,17:54:47.79,-32:23:56.69,60135.04924,21.06,0.167,21.08,19.87,19.87,1,1.62,
KMT-2023-BLG-1583,BLG31K0205.025237,18:12:38.59,-25:14:49.81,60135.22016,24.59,0.883,19.6,19.55,19.55,1,1.67,
KMT-2023-BLG-1584,BLG32N0201.020750,18:15:05.12,-28:56:36.38,60149.49269,18.38,0.048,18.72,18.87,18.87,1,0.53,MB23319 OB231058
KMT-2023-BLG-1585,BLG32T0707.045351,18:07:35.11,-28:07:52.61,60143.83159,26.16,0.186,19.49,19.58,19.58,1,1.38,OB230959
KMT-2023-BLG-1586,BLG34K0506.007993,18:00:59.85,-31:23:49.49,60202.32967,1.94,0.757,19.27,18.05,18.05,1,1.29,
KMT-2023-BLG-1587,BLG37K0406.030925,17:42:18.22,-34:36:36.90,60135.43756,54.35,0.168,22.02,19.87,19.87,2,1.79,
KMT-2023-BLG-1588,BLG38K0105.002898,17:54:37.30,-21:56:17.52,60136.02533,6.2,0.986,17.75,17.26,17.26,4,2.43,
KMT-2023-BLG-1589,BLG38M0804.005814,17:55:09.56,-22:00:31.43,60209.9753,64.54,0.471,18.64,18.58,18.58,4,2.81,
KMT-2023-BLG-1590,BLG41N0801.073857,17:54:19.62,-32:12:52.70,60136.2218,8.48,0.068,21.55,20.0,20.63,1,1.69,
KMT-2023-BLG-1591,SAO42K0105.011105,17:53:36.69,-28:28:51.78,60136.62109,6.19,0.566,18.03,18.11,18.11,2,2.42,MB23312 OB230860
KMT-2023-BLG-1592,BLG42M0801.082062,17:54:42.88,-29:00:30.31,60134.26721,13.54,0.002,21.14,19.7,19.7,1,1.84,
KMT-2023-BLG-1593,BLG42M0806.093845,17:54:34.33,-28:24:47.12,60136.55558,32.84,0.19,21.37,20.0,25.0,3,3.01,
KMT-2023-BLG-1594,BLG42N0207.062451,17:57:53.07,-29:22:34.79,60135.7714,4.95,0.161,19.52,19.55,19.55,1,1.59,MB23301 OB230884
KMT-2023-BLG-1595,BLG42T0702.026930,17:50:18.45,-30:00:59.00,60136.82333,31.51,0.027,21.99,19.9,19.9,1,3.46,OB230890
KMT-2023-BLG-1596,BLG43N0608.027000,18:03:08.49,-28:08:00.89,60133.72973,61.29,0.015,23.76,18.48,18.48,1,0.82,OB230886
KMT-2023-BLG-1597,BLG43T0501.017669,17:59:09.81,-29:06:53.35,60139.66262,8.1,0.369,18.2,17.9,17.9,2,0.95,MB23315 OB230885
KMT-2023-BLG-1598,BLG03N0108.024421,18:06:40.61,-28:05:32.89,60166.92527,43.49,0.438,18.96,18.58,18.58,1,1.07,OB230981
KMT-2023-BLG-1599,BLG03T0707.059417,17:58:19.63,-28:11:52.30,60153.36456,199.89,0.008,22.13,19.96,19.96,1,2.24,MB23339 OB230901
KMT-2023-BLG-1600,BLG11N0104.004010,17:31:53.84,-30:30:20.12,60162.62227,54.67,0.912,18.8,17.93,17.93,2,2.94,OB231038
KMT-2023-BLG-1601,BLG14N0608.010813,17:38:20.05,-29:00:05.69,60220.85356,78.81,0.511,19.36,19.37,19.37,2,3.48,
KMT-2023-BLG-1602,BLG15T0204.046014,17:35:50.92,-27:23:55.21,60151.07119,37.31,0.053,20.38,20.0,20.29,1,2.44,MB23325 OB231027
KMT-2023-BLG-1603,SSO17N0706.078525,17:45:58.18,-33:36:18.29,60139.10481,19.6,0.009,20.19,20.0,20.38,1,1.52,MB23313
KMT-2023-BLG-1604,SAO20K0205.002172,17:45:18.04,-21:54:02.99,60136.72021,50.47,0.856,18.95,16.8,16.8,4,1.7,
KMT-2023-BLG-1605,BLG42N0803.025533,17:54:16.50,-29:56:33.79,60142.70898,23.09,0.136,19.64,18.35,18.35,1,1.43,OB230883
KMT-2023-BLG-1606,BLG02K0601.007409,17:50:50.58,-28:55:49.22,60137.56916,18.35,0.673,19.01,19.12,19.12,2,6.03,
KMT-2023-BLG-1607,SAO02N0402.086430,17:57:21.92,-29:53:49.78,60142.04993,35.53,0.02,21.95,20.0,21.4,2,1.9,
KMT-2023-BLG-1608,BLG02N0807.002783,17:55:04.91,-29:15:41.11,60196.27177,33.6,0.336,16.17,15.95,15.95,1,2.42,MB23352 OB230920
KMT-2023-BLG-1609,SSO04T0601.007807,18:00:46.35,-31:00:57.71,60134.80195,28.3,0.02,21.93,18.19,18.19,1,1.46,MB23308
KMT-2023-BLG-1610,BLG11M0802.034042,17:28:06.39,-29:45:49.10,60142.28129,38.6,0.199,21.34,19.81,19.81,1,2.14,
KMT-2023-BLG-1611,SAO14M0708.068887,17:38:01.50,-27:50:55.03,60137.27751,27.55,0.002,22.6,20.0,22.23,2,3.37,
KMT-2023-BLG-1612,BLG17N0202.058192,17:48:34.15,-34:05:59.60,60140.92709,24.32,0.084,21.05,20.0,20.2,1,1.6,MB23314
KMT-2023-BLG-1613,SAO19M0706.020144,17:47:12.31,-23:53:40.60,60146.28984,30.81,0.083,19.45,19.43,19.43,1,2.39,OB230896
KMT-2023-BLG-1614,BLG20N0503.060778,17:48:19.75,-23:18:45.61,60138.69807,23.76,0.291,20.15,20.0,20.19,1,1.72,
KMT-2023-BLG-1615,BLG38T0705.014684,17:51:26.28,-22:59:51.72,60142.89318,11.12,0.741,19.12,19.2,19.2,4,2.13,OB231034
KMT-2023-BLG-1616,SAO02M0805.100618,17:54:57.72,-28:21:11.99,60139.65776,9.74,0.178,20.77,20.0,25.0,3,2.59,
KMT-2023-BLG-1617,SAO02N0204.020969,17:58:04.86,-29:37:10.09,60139.91614,2.94,0.117,18.47,18.28,18.28,1,1.27,MB23316 OB230918
KMT-2023-BLG-1618,SAO03K0608.034759,17:58:41.16,-26:55:37.60,60137.57755,1.09,0.07,20.05,20.0,20.06,1,2.65,
KMT-2023-BLG-1619,SAO04T0501.017131,18:01:14.10,-31:02:35.30,60146.93837,44.98,0.2,21.11,18.91,18.91,1,1.44,OB231026
KMT-2023-BLG-1620,BLG12N0107.076962,17:31:47.82,-28:07:15.31,60146.36801,73.55,0.137,21.53,20.0,21.74,2,2.56,
KMT-2023-BLG-1621,SAO12N0707.015679,17:28:28.08,-28:08:23.03,60135.63091,19.78,0.2,20.41,19.86,19.86,2,2.21,OB230961
KMT-2023-BLG-1622,SAO14K0202.074549,17:35:32.70,-28:39:53.71,60145.44475,48.21,0.184,21.09,20.0,21.43,2,2.98,
KMT-2023-BLG-1623,SAO14K0506.020883,17:34:18.46,-28:06:34.09,60144.29347,22.9,0.006,21.43,20.0,20.07,2,2.69,
KMT-2023-BLG-1624,SAO14M0506.024429,17:39:03.88,-28:10:47.82,60143.37805,24.92,0.169,21.48,20.0,20.1,2,2.88,
KMT-2023-BLG-1625,BLG15N0406.006070,17:39:45.07,-27:11:25.04,60174.04557,51.54,0.995,19.01,18.11,18.11,2,2.76,OB231199
KMT-2023-BLG-1626,SAO16K0304.015496,17:35:39.98,-24:13:09.80,60142.73522,55.14,0.242,21.2,20.0,20.34,2,2.23,
KMT-2023-BLG-1627,SAO17N0307.076484,17:48:22.92,-33:31:01.60,60138.09424,31.68,0.003,23.01,20.0,20.8,1,1.59,
KMT-2023-BLG-1628,SAO17N0705.008489,17:45:47.90,-33:48:15.01,60147.35892,17.76,0.992,18.59,17.81,17.81,1,1.89,OB231077
KMT-2023-BLG-1629,SAO18T0704.004516,17:41:58.80,-27:22:23.81,60136.47366,12.58,0.66,19.89,18.5,18.5,2,3.98,
KMT-2023-BLG-1630,BLG19N0204.015360,17:49:51.40,-25:14:52.48,60150.36545,63.55,0.236,21.81,20.0,21.25,2,4.36,
KMT-2023-BLG-1631,SAO19T0806.002499,17:41:48.59,-25:03:57.49,60152.06237,10.51,0.661,16.65,16.65,16.65,1,2.34,OB230989
KMT-2023-BLG-1632,SAO20T0106.026041,17:45:44.15,-22:52:34.28,60157.78723,40.01,0.381,19.84,19.4,19.4,1,1.74,OB231050
KMT-2023-BLG-1633,SAO22K0406.054805,17:52:10.84,-32:28:39.50,60142.22695,25.33,0.073,20.87,19.91,19.91,1,1.74,
KMT-2023-BLG-1634,SAO22K0507.012767,17:51:42.46,-32:19:00.52,60153.08857,18.09,0.146,18.97,18.96,18.96,1,2.21,MB23326 OB230984
KMT-2023-BLG-1635,SAO32T0607.026719,18:07:58.27,-28:07:49.19,60141.87116,7.69,0.284,18.94,18.94,18.94,1,1.18,
KMT-2023-BLG-1636,BLG35T0101.060754,18:04:13.32,-26:49:26.11,60151.74316,31.29,0.428,20.15,20.0,20.17,1,1.57,OB230925
KMT-2023-BLG-1637,SAO42N0308.066770,17:57:15.45,-29:12:59.80,60138.21366,15.06,0.044,21.87,19.86,19.86,1,1.83,
KMT-2023-BLG-1638,SAO02M0405.065608,17:56:55.51,-28:26:22.31,60137.84927,17.84,0.033,22.78,19.77,19.77,1,1.89,
KMT-2023-BLG-1639,SAO02N0205.018775,17:58:29.00,-29:33:33.59,60142.11681,19.36,0.323,20.58,18.25,18.25,1,1.16,
KMT-2023-BLG-1640,BLG04K0601.000318,18:00:37.45,-29:53:28.10,60181.35798,28.3,0.373,14.3,13.96,13.96,1,1.11,OB231091
KMT-2023-BLG-1641,SAO04T0703.024873,17:59:54.95,-30:46:08.18,60150.76365,19.85,0.611,19.27,19.26,19.26,1,1.69,
KMT-2023-BLG-1642,SSO11K0407.019426,17:25:27.84,-29:03:30.49,60138.5722,5.92,0.106,19.47,19.34,19.34,1,1.87,
KMT-2023-BLG-1643,BLG11K0504.062739,17:24:28.18,-29:29:41.06,60140.41466,24.93,0.274,20.29,20.0,20.84,2,1.73,OB230973
KMT-2023-BLG-1644,SAO11T0706.013169,17:23:28.09,-30:22:39.79,60139.2104,8.49,0.485,20.58,20.0,20.22,2,2.28,
KMT-2023-BLG-1645,SAO14K0208.018034,17:35:33.97,-27:52:32.88,60137.28292,7.26,0.084,21.96,20.0,20.75,2,3.27,
KMT-2023-BLG-1646,SAO14N0705.040756,17:37:49.34,-29:20:54.49,60138.13616,2.14,0.408,19.96,20.0,21.61,2,4.12,
KMT-2023-BLG-1647,SAO15M0505.023060,17:38:51.00,-26:11:49.74,60147.01937,21.22,0.173,20.67,20.0,20.52,2,3.07,OB231035
KMT-2023-BLG-1648,SAO16K0107.060445,17:36:45.50,-23:44:58.70,60137.68722,19.26,0.019,22.13,20.0,21.81,2,2.03,
KMT-2023-BLG-1649,SAO16N0402.044761,17:39:43.04,-25:34:20.32,60140.96245,50.59,0.009,23.5,20.0,21.43,2,3.1,
KMT-2023-BLG-1650,BLG16T0608.018206,17:33:54.85,-24:43:30.50,60137.84309,10.93,0.002,20.45,20.0,21.05,2,2.85,
KMT-2023-BLG-1651,SAO17M0202.011468,17:48:53.51,-32:56:46.90,60137.91769,6.99,0.201,21.14,18.96,18.96,1,2.16,
KMT-2023-BLG-1652,SAO18T0804.001997,17:41:46.14,-27:19:39.11,60142.26574,4.56,0.911,17.77,17.77,17.77,2,3.86,
KMT-2023-BLG-1653,BLG19K0808.003157,17:41:47.52,-23:39:03.35,60166.46394,21.11,0.556,17.75,17.72,17.72,4,1.87,OB231030
KMT-2023-BLG-1654,BLG22T0606.002708,17:50:58.48,-33:37:57.47,60222.30351,57.05,0.643,17.14,17.12,17.12,4,1.8,MB23459 OB231070
KMT-2023-BLG-1655,SAO22T0704.034257,17:50:33.23,-33:55:43.61,60142.72697,33.47,0.088,21.82,20.0,20.96,2,1.89,
KMT-2023-BLG-1656,SAO31K0502.075295,18:10:56.16,-25:33:39.71,60140.893,10.69,0.254,20.06,20.0,21.22,1,1.37,
KMT-2023-BLG-1657,SAO31T0803.056424,18:09:22.77,-26:37:45.52,60142.25817,19.8,0.18,20.4,19.99,19.99,1,1.17,
KMT-2023-BLG-1658,SAO32N0707.041580,18:12:26.22,-28:14:20.80,60136.10314,27.95,0.103,21.44,19.21,19.21,1,0.66,
KMT-2023-BLG-1659,SAO33T0402.030380,18:10:46.56,-30:52:31.80,60138.41135,16.29,0.146,19.96,19.45,19.45,1,0.55,
KMT-2023-BLG-1660,SAO34M0608.022221,18:05:38.26,-31:12:10.12,60135.87211,12.56,0.638,19.12,19.2,19.2,1,1.1,OB230957
KMT-2023-BLG-1661,SAO35N0107.055182,18:08:27.73,-26:01:02.71,60141.07882,64.82,0.035,22.06,20.0,20.04,1,1.35,
KMT-2023-BLG-1662,SAO35N0706.016627,18:05:14.93,-26:14:41.10,60142.11156,40.23,0.326,19.63,19.31,19.31,1,2.26,OB230962
KMT-2023-BLG-1663,BLG36K0403.000757,18:14:01.94,-23:25:09.80,60218.10352,53.88,0.049,16.37,16.34,16.34,4,1.96,OB231014
KMT-2023-BLG-1664,BLG37K0601.016201,17:40:50.82,-35:18:21.28,60139.53655,14.25,0.511,19.89,19.54,19.54,2,1.8,
KMT-2023-BLG-1665,BLG37K0706.004234,17:40:37.38,-34:40:12.04,60156.89216,24.58,0.999,19.02,18.15,18.15,2,2.59,
KMT-2023-BLG-1666,BLG38T0208.008805,17:54:05.23,-22:39:06.70,60141.32084,11.9,0.915,19.34,18.76,18.76,4,2.8,
KMT-2023-BLG-1667,SAO42K0707.015210,17:50:07.41,-28:15:48.74,60138.8546,20.5,0.023,24.35,20.0,21.64,2,8.26,
KMT-2023-BLG-1668,SAO42T0107.056748,17:53:52.36,-29:23:30.08,60140.68964,24.81,0.004,21.95,19.49,19.49,1,2.03,OB230912
KMT-2023-BLG-1669,SAO43K0405.039395,17:59:42.91,-27:23:48.91,60153.08418,22.45,0.324,19.58,19.5,19.5,1,2.15,OB230914
KMT-2023-BLG-1670,SAO43T0302.065070,18:00:04.56,-28:53:03.52,60145.214,14.99,0.288,19.25,19.19,19.19,1,1.03,OB230928
KMT-2023-BLG-1671,SAO43T0701.094072,17:57:47.78,-29:00:58.61,60143.22427,14.32,0.114,20.69,20.0,20.44,1,1.68,OB230921
