Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2026-BLG-0364,SSO22K0304.000198,17:52:33.55,-32:46:33.89,61134.60072,58.52,0.557,15.41,13.88,13.88,1,1.5,OB260055
KMT-2026-BLG-0365,BLG01K0704.022653,17:50:32.90,-30:40:06.10,61123.60746,26.27,0.541,19.24,19.12,19.12,1,2.5,OB260229
KMT-2026-BLG-0366,BLG01N0503.043725,17:56:42.54,-31:55:34.72,61139.5175,9.91,0.499,19.54,19.52,19.52,1,1.33,
KMT-2026-BLG-0367,SAO02K0601.024483,17:51:22.28,-28:55:16.43,61131.02186,8.92,0.093,22.48,20.0,21.07,2,3.95,
KMT-2026-BLG-0368,BLG02T0408.050360,17:52:22.62,-29:10:05.99,61133.12432,20.2,0.113,21.6,20.0,20.24,1,2.54,
KMT-2026-BLG-0369,BLG02T0607.014309,17:51:08.87,-29:15:47.99,61146.08315,15.22,0.632,18.95,19.02,19.02,1,3.79,
KMT-2026-BLG-0370,BLG03K0701.044333,17:58:18.76,-27:48:49.39,61134.51679,6.46,0.232,21.17,20.0,20.14,1,2.61,
KMT-2026-BLG-0371,BLG03N0805.089602,18:02:30.43,-28:28:47.78,61139.47528,128.55,0.07,21.89,20.0,20.01,1,1.12,
KMT-2026-BLG-0372,BLG04T0203.018916,18:02:54.63,-30:48:40.72,61132.53151,130.34,0.026,23.52,19.01,19.01,1,1.43,
KMT-2026-BLG-0373,BLG11T0102.018241,17:27:16.27,-30:46:43.46,61135.45042,12.07,0.296,21.01,20.0,20.63,2,2.83,
KMT-2026-BLG-0374,BLG11T0107.038864,17:27:17.70,-30:15:26.32,61132.55446,3.04,0.595,20.03,20.0,20.92,2,2.65,
KMT-2026-BLG-0375,BLG11T0208.014441,17:26:35.24,-30:03:24.23,61144.97305,20.08,0.094,19.87,19.88,19.88,2,2.5,
KMT-2026-BLG-0376,BLG12M0806.003114,17:27:55.47,-27:07:32.27,61136.09441,10.15,0.774,18.93,18.6,18.6,2,2.47,
KMT-2026-BLG-0377,SSO12T0605.018426,17:24:25.86,-28:18:04.97,61142.96953,139.58,0.029,22.88,20.0,20.3,2,2.01,
KMT-2026-BLG-0378,BLG13M0703.033680,17:35:55.42,-33:58:32.12,61142.47358,112.2,0.027,23.0,20.0,21.94,2,3.98,
KMT-2026-BLG-0379,BLG14K0102.001152,17:36:13.14,-28:41:16.04,61137.02543,63.6,0.131,21.15,16.84,16.84,2,3.15,OB260115
KMT-2026-BLG-0380,BLG14K0603.079217,17:33:24.16,-28:32:40.88,61132.89163,4.22,0.016,21.28,20.0,21.97,2,3.44,
KMT-2026-BLG-0381,BLG14T0405.005786,17:34:36.02,-29:23:43.04,61135.0254,42.85,0.327,21.21,18.28,18.28,4,3.02,
KMT-2026-BLG-0382,SSO15M0508.004773,17:39:07.94,-25:49:09.88,61133.41236,24.39,0.031,21.88,19.44,19.44,2,3.29,
KMT-2026-BLG-0383,BLG15N0405.124026,17:39:42.99,-27:14:44.23,61133.20577,24.52,0.112,21.88,20.0,25.0,3,2.86,
KMT-2026-BLG-0384,SSO15N0807.068003,17:37:04.47,-27:04:09.62,61131.89164,117.38,0.028,23.43,20.0,21.41,2,2.66,OB260260
KMT-2026-BLG-0385,BLG15T0102.004108,17:36:28.03,-27:42:25.52,61134.64697,15.93,0.103,20.61,18.18,18.18,2,3.25,
KMT-2026-BLG-0386,BLG17N0207.002770,17:48:27.59,-33:33:03.49,61147.36859,44.01,0.386,18.09,16.29,16.29,1,1.56,OB260164
KMT-2026-BLG-0387,BLG17T0504.050541,17:41:49.07,-33:55:15.31,61148.13183,56.78,0.259,20.81,20.0,20.83,3,2.58,
KMT-2026-BLG-0388,BLG17T0702.003838,17:40:35.66,-34:06:35.50,61135.62552,9.01,1.0,19.05,18.38,18.38,2,3.31,
KMT-2026-BLG-0389,BLG18T0806.013606,17:41:40.92,-27:10:29.57,61131.79686,1.11,0.222,21.83,20.0,20.16,2,3.16,
KMT-2026-BLG-0390,BLG22K0506.072644,17:51:23.83,-32:33:38.48,61132.16323,14.07,0.024,22.21,20.0,20.79,1,2.02,
KMT-2026-BLG-0391,BLG32K0206.060266,18:10:24.42,-27:10:33.71,61140.29964,30.81,0.093,20.75,20.0,20.06,1,1.17,
KMT-2026-BLG-0392,BLG33M0606.027870,18:15:00.67,-29:20:02.69,61136.4306,12.23,0.185,18.84,19.06,19.06,1,0.4,
KMT-2026-BLG-0393,BLG34K0608.014450,18:00:38.54,-31:07:17.51,61135.36246,6.17,0.288,18.82,18.69,18.69,1,1.6,
KMT-2026-BLG-0394,BLG34T0506.000348,18:01:00.50,-32:32:44.70,61143.89468,8.95,0.792,15.79,14.58,14.58,1,0.98,
KMT-2026-BLG-0395,BLG36K0803.000719,18:11:21.25,-23:20:05.03,61143.65811,58.58,0.088,18.97,16.46,16.46,4,2.2,
KMT-2026-BLG-0396,BLG41M0701.027384,17:55:19.63,-31:05:02.18,61133.8703,47.79,0.097,22.17,18.94,18.94,1,1.39,
KMT-2026-BLG-0397,BLG42K0103.060133,17:53:38.26,-28:44:15.54,61134.24431,9.97,0.191,21.1,20.0,20.31,2,2.02,
KMT-2026-BLG-0398,BLG42K0405.002922,17:51:57.84,-28:30:05.44,61138.62562,13.97,0.886,18.65,17.34,17.34,2,3.62,OB260154
KMT-2026-BLG-0399,BLG42N0607.044097,17:55:38.85,-29:25:18.59,61135.2795,15.82,0.292,20.12,18.98,18.98,1,1.61,
KMT-2026-BLG-0400,SSO43N0101.002635,18:06:13.91,-29:03:24.19,61133.27226,1.09,0.634,17.3,16.01,16.01,1,0.81,
KMT-2026-BLG-0401,BLG43T0406.027274,17:59:36.08,-28:26:06.61,61132.62511,5.36,0.938,18.81,18.55,18.55,1,1.43,
KMT-2026-BLG-0402,BLG02T0205.061846,17:53:39.28,-29:28:33.10,61133.70549,2.88,0.158,20.57,19.59,19.59,1,1.93,
KMT-2026-BLG-0403,BLG03N0502.046132,18:04:17.56,-28:51:36.29,61147.52295,55.89,0.34,19.51,19.02,19.02,1,0.73,OB260195
KMT-2026-BLG-0404,BLG04K0107.000527,18:03:27.17,-29:11:01.90,61131.5242,194.04,0.056,20.55,14.33,14.33,1,0.85,
KMT-2026-BLG-0405,BLG04N0808.002660,18:04:19.45,-30:13:08.51,61137.77016,4.21,0.786,16.04,16.04,16.04,1,1.02,
KMT-2026-BLG-0406,BLG04T0703.010627,17:59:52.66,-30:48:01.69,61143.96177,78.96,0.181,21.48,18.51,18.51,1,1.61,
KMT-2026-BLG-0407,BLG11N0304.039432,17:30:56.80,-30:37:03.47,61142.15352,0.65,0.002,19.28,20.0,20.9,2,3.06,
KMT-2026-BLG-0408,BLG12N0503.035974,17:29:28.71,-28:35:55.86,61141.53889,19.28,0.237,20.05,20.0,20.28,2,1.87,
KMT-2026-BLG-0409,BLG13N0206.020278,17:39:07.00,-34:40:40.51,61151.56578,124.08,0.018,22.06,20.0,20.89,2,3.48,
KMT-2026-BLG-0410,BLG14K0201.000285,17:35:53.40,-28:50:02.98,61147.60791,45.57,0.558,17.13,15.56,15.56,2,3.2,
KMT-2026-BLG-0411,SAO14K0204.028339,17:36:06.30,-28:21:25.13,61135.08084,12.96,0.376,20.89,20.0,20.99,2,3.85,
KMT-2026-BLG-0412,BLG14K0502.019985,17:33:55.76,-28:39:08.53,61135.82067,9.51,0.034,22.24,20.0,20.92,2,3.79,
KMT-2026-BLG-0413,BLG14M0701.015003,17:37:45.75,-28:46:34.86,61142.27652,12.15,0.005,22.25,19.99,19.99,2,3.52,
KMT-2026-BLG-0414,BLG14T0104.040852,17:36:16.72,-29:30:30.67,61140.91718,133.17,0.056,23.05,20.0,21.25,2,3.17,
KMT-2026-BLG-0415,BLG15N0102.063459,17:41:12.20,-27:35:56.36,61134.70395,13.17,0.086,22.51,20.0,21.37,2,3.21,
KMT-2026-BLG-0416,BLG15T0201.000005,17:36:09.05,-27:45:03.02,61146.57712,87.63,0.212,16.36,12.51,12.51,3,3.24,
KMT-2026-BLG-0417,BLG17K0301.013689,17:42:55.46,-33:04:51.28,61148.80713,49.68,0.147,20.95,20.0,20.73,2,3.29,
KMT-2026-BLG-0418,BLG18K0207.045156,17:45:04.60,-25:54:53.46,61133.51728,8.71,0.094,21.63,20.0,21.24,3,2.89,
KMT-2026-BLG-0419,BLG18M0606.001962,17:47:23.16,-25:57:43.99,61146.57369,30.74,0.882,18.92,18.14,18.14,2,3.84,
KMT-2026-BLG-0420,BLG18M0703.005196,17:47:08.27,-26:21:31.00,61143.33782,42.21,0.167,21.49,18.75,18.75,2,4.17,
KMT-2026-BLG-0421,BLG18T0404.063121,17:43:39.61,-27:20:29.15,61139.17769,7.38,0.736,19.83,20.0,21.94,2,3.52,
KMT-2026-BLG-0422,BLG19N0303.017343,17:49:06.12,-25:27:41.90,61142.12872,0.5,0.028,19.58,20.0,21.87,2,5.08,
KMT-2026-BLG-0423,BLG19T0105.070037,17:45:23.43,-25:08:25.73,61132.96348,3.94,0.825,19.91,20.0,21.54,2,2.89,
KMT-2026-BLG-0424,SAO20N0705.063474,17:46:53.85,-23:04:40.19,61135.47272,51.61,0.176,21.36,20.0,20.14,1,1.45,
KMT-2026-BLG-0425,BLG21K0302.023594,17:52:41.60,-35:08:59.89,61149.10968,114.15,0.071,20.61,18.68,18.68,1,0.62,OB260168
KMT-2026-BLG-0426,BLG22K0201.013461,17:53:12.22,-33:08:57.98,61137.27819,6.02,0.792,18.64,18.57,18.57,1,1.31,
KMT-2026-BLG-0427,BLG31M0302.048709,18:16:52.32,-25:37:28.31,61143.60419,42.72,0.262,20.52,20.0,20.05,1,0.93,
KMT-2026-BLG-0428,BLG31M0702.021785,18:14:45.76,-25:32:58.60,61142.888,71.11,0.048,20.93,19.25,19.25,1,1.31,
KMT-2026-BLG-0429,BLG33T0501.020370,18:10:35.75,-31:02:09.89,61142.35442,20.74,0.002,22.65,18.98,18.98,1,0.57,
KMT-2026-BLG-0430,BLG41T0405.040411,17:51:59.48,-31:47:25.12,61138.25374,48.12,0.089,22.13,20.0,20.38,1,2.77,
KMT-2026-BLG-0431,BLG42K0401.008873,17:52:14.90,-29:00:12.64,61133.04247,44.2,0.845,17.72,18.35,18.35,2,2.98,OB260003 PB260051
KMT-2026-BLG-0432,BLG42T0507.016926,17:51:30.45,-29:25:39.00,61137.49399,4.4,0.525,19.46,18.97,18.97,1,3.44,
KMT-2026-BLG-0433,BLG43M0206.017919,18:05:30.35,-27:16:30.22,61135.56935,110.94,0.003,22.53,18.08,18.08,1,0.85,
KMT-2026-BLG-0434,SAO43N0305.023801,18:05:15.82,-28:36:13.00,61135.58603,62.26,0.006,24.44,18.47,18.47,1,0.92,
KMT-2026-BLG-0435,BLG43N0605.020377,18:03:33.24,-28:37:28.31,61142.50185,56.08,0.424,19.21,18.2,18.2,1,0.84,OB260035
KMT-2026-BLG-0436,BLG43T0106.073326,18:01:19.42,-28:27:12.38,61137.13104,15.1,0.196,20.71,19.59,19.59,1,1.07,
KMT-2026-BLG-0437,BLG01K0108.013013,17:54:09.50,-30:08:46.82,61137.64999,19.62,0.04,21.26,17.83,17.83,4,1.42,
KMT-2026-BLG-0438,BLG01M0707.057398,17:55:33.76,-30:14:58.81,61137.1899,3.91,0.023,20.54,19.75,19.75,1,1.59,
KMT-2026-BLG-0439,SSO02T0604.024412,17:50:54.61,-29:38:22.99,61142.28543,0.5,0.195,18.6,19.06,19.06,1,2.98,
KMT-2026-BLG-0440,BLG04N0104.012492,18:08:20.77,-30:37:41.99,61139.6594,19.48,0.981,19.05,18.46,18.46,1,0.7,
KMT-2026-BLG-0441,BLG14K0606.001551,17:33:31.93,-28:11:02.40,61142.26512,126.11,0.002,23.86,17.01,17.01,2,2.75,
KMT-2026-BLG-0442,BLG15T0701.028897,17:33:08.49,-27:48:27.58,61142.65166,9.16,0.648,19.85,20.0,20.67,2,2.66,
KMT-2026-BLG-0443,SAO16N0703.009177,17:37:48.27,-25:24:58.79,61139.00265,16.69,0.207,20.68,20.0,20.66,2,3.52,
KMT-2026-BLG-0444,BLG18T0407.086002,17:44:01.46,-27:02:51.25,61137.06311,34.37,0.003,23.03,20.0,22.44,2,3.97,
KMT-2026-BLG-0445,BLG19T0401.041897,17:43:54.58,-25:40:37.27,61141.97637,51.35,0.047,22.97,20.0,20.92,2,2.8,
KMT-2026-BLG-0446,BLG19T0801.010318,17:41:33.76,-25:40:40.19,61138.59705,12.22,0.066,20.54,19.12,19.12,2,2.41,
KMT-2026-BLG-0447,BLG31T0607.068590,18:10:23.63,-26:03:42.52,61149.13021,174.44,0.077,21.73,20.0,20.28,1,1.34,
KMT-2026-BLG-0448,BLG32N0305.062854,18:14:17.80,-28:23:17.48,61143.90229,17.36,0.092,20.11,20.0,20.21,1,0.43,
KMT-2026-BLG-0449,BLG35M0201.048292,18:08:11.73,-25:44:27.89,61142.16596,28.3,0.003,20.94,19.7,19.7,1,1.38,
KMT-2026-BLG-0450,BLG42K0105.010882,17:53:34.57,-28:31:23.52,61139.94179,8.73,0.316,19.72,18.07,18.07,2,2.57,
KMT-2026-BLG-0451,BLG01K0108.090321,17:54:12.42,-30:11:19.54,61133.48003,13.51,0.77,19.9,20.0,20.59,2,1.43,
KMT-2026-BLG-0452,BLG03T0108.076559,18:01:37.02,-28:03:42.01,61135.77382,27.83,0.697,19.73,19.84,19.84,1,1.27,
KMT-2026-BLG-0453,BLG03T0807.033809,17:57:25.20,-28:07:04.58,61147.92436,47.17,0.287,20.34,19.07,19.07,1,1.95,
KMT-2026-BLG-0454,BLG13N0602.007312,17:36:49.26,-35:10:54.41,61144.61594,110.19,0.1,22.07,19.5,19.5,2,3.14,
KMT-2026-BLG-0455,BLG33K0202.013947,18:12:26.32,-29:48:50.62,61143.0368,12.48,0.768,18.32,18.39,18.39,1,0.64,
KMT-2026-BLG-0456,BLG35K0202.004681,18:03:35.51,-25:32:57.80,61142.31141,82.65,0.038,22.74,18.71,18.71,2,3.23,
KMT-2026-BLG-0457,BLG35N0807.020903,18:04:57.78,-26:05:59.78,61141.43294,25.83,0.097,21.34,19.48,19.48,1,2.02,
KMT-2026-BLG-0458,SSO02N0704.006115,17:55:21.40,-29:40:25.50,61148.02804,198.97,0.005,21.96,16.37,16.37,1,1.49,
KMT-2026-BLG-0459,BLG15M0503.041708,17:38:51.79,-26:22:42.71,61140.17028,11.22,0.1,21.27,20.0,21.11,2,3.07,
KMT-2026-BLG-0460,SSO17N0703.004749,17:45:56.13,-33:57:44.89,61148.34809,101.05,0.027,19.57,17.04,17.04,1,1.77,OB260254
KMT-2026-BLG-0461,BLG20N0605.022263,17:47:25.14,-23:01:28.81,61150.10861,16.84,0.792,18.78,18.85,18.85,1,1.38,
KMT-2026-BLG-0462,BLG22K0102.043548,17:54:10.93,-33:01:16.21,61141.40813,14.18,0.48,20.18,19.57,19.57,1,1.43,
KMT-2026-BLG-0463,BLG37M0106.036606,17:48:58.05,-34:34:40.69,61150.42408,42.07,0.157,20.56,19.3,19.3,1,1.03,
KMT-2026-BLG-0464,BLG37N0506.034284,17:46:48.93,-35:45:31.21,61140.59773,20.45,0.033,21.35,19.62,19.62,1,1.19,
KMT-2026-BLG-0465,BLG37N0808.050978,17:45:00.55,-35:27:52.06,61142.133,11.72,0.003,23.74,20.0,20.39,2,1.26,
KMT-2026-BLG-0466,BLG02M0504.056490,17:56:40.80,-28:33:08.10,61143.71196,27.54,0.202,21.56,19.37,19.37,1,1.71,
KMT-2026-BLG-0467,BLG02T0102.065790,17:53:47.31,-29:56:11.62,61142.63216,84.05,0.047,23.76,19.34,19.34,1,1.59,
KMT-2026-BLG-0468,BLG03M0202.019366,18:06:01.01,-27:43:53.80,61141.65602,49.19,0.021,22.66,18.3,18.3,1,0.81,
KMT-2026-BLG-0469,BLG03M0505.082908,18:04:05.89,-27:19:10.99,61143.86767,28.02,0.025,20.93,20.0,20.05,1,1.05,
KMT-2026-BLG-0470,BLG03N0605.020708,18:03:34.14,-28:24:35.50,61142.39953,9.83,0.005,20.19,18.19,18.19,1,0.88,
KMT-2026-BLG-0471,BLG11K0208.045841,17:26:22.59,-28:58:37.67,61145.26493,68.87,0.048,22.72,20.0,20.54,2,1.77,
KMT-2026-BLG-0472,BLG11K0407.067137,17:25:06.84,-29:06:37.91,61138.11548,46.82,0.144,22.15,20.0,21.04,1,1.74,
KMT-2026-BLG-0473,BLG13N0404.025465,17:37:57.23,-34:55:15.06,61158.78315,25.38,0.279,19.91,20.0,20.34,2,2.45,
KMT-2026-BLG-0474,BLG14K0503.009019,17:34:05.93,-28:32:38.58,61148.60867,31.05,0.434,20.78,19.6,19.6,2,3.6,
KMT-2026-BLG-0475,BLG14M0206.001414,17:40:27.19,-28:07:46.74,61142.35926,1.52,0.081,20.26,17.56,17.56,2,4.01,
KMT-2026-BLG-0476,BLG14M0704.023535,17:37:55.50,-28:22:26.26,61142.58365,10.0,0.036,21.35,20.0,20.93,2,3.83,
KMT-2026-BLG-0477,BLG16M0302.023431,17:40:03.66,-24:25:02.24,61148.56319,156.72,0.325,20.62,19.96,19.96,2,1.95,OB260273
KMT-2026-BLG-0478,BLG16T0103.005480,17:36:49.22,-25:25:53.51,61168.60737,158.88,0.238,20.86,20.0,20.68,2,3.86,
KMT-2026-BLG-0479,BLG17K0101.027402,17:44:14.66,-33:08:32.17,61145.56872,10.08,0.642,19.88,20.0,20.68,2,2.95,
KMT-2026-BLG-0480,BLG17N0106.030426,17:49:14.68,-33:34:13.01,61151.80814,21.79,0.099,20.04,19.26,19.26,1,1.53,
KMT-2026-BLG-0481,BLG17T0207.023677,17:43:20.46,-33:29:02.54,61142.92914,6.22,0.606,19.47,20.0,20.79,2,3.19,
KMT-2026-BLG-0482,BLG17T0708.005197,17:40:19.36,-33:22:00.62,61145.34341,130.87,0.088,21.06,18.44,18.44,2,3.27,OB260290
KMT-2026-BLG-0483,BLG19M0507.078858,17:47:51.85,-23:49:03.65,61142.03732,9.7,0.009,20.91,20.0,21.54,2,2.34,
KMT-2026-BLG-0484,BLG19T0302.105466,17:44:33.79,-25:30:18.90,61142.04476,0.82,0.038,20.02,20.0,25.0,3,3.12,
KMT-2026-BLG-0485,BLG19T0306.065987,17:44:18.26,-25:03:17.03,61142.01348,18.92,0.003,22.75,20.0,21.43,2,2.65,
KMT-2026-BLG-0486,SSO20N0103.010009,17:50:29.64,-23:15:18.86,61142.21591,22.97,0.007,22.4,18.76,18.76,4,2.12,OB260281
KMT-2026-BLG-0487,BLG22K0107.003094,17:54:00.18,-32:26:00.60,61141.91393,18.32,0.043,21.64,16.36,16.36,1,1.39,
KMT-2026-BLG-0488,BLG32M0102.015125,18:15:38.73,-27:45:09.68,61148.44703,54.15,0.302,20.17,18.22,18.22,1,0.53,OB260215
KMT-2026-BLG-0489,BLG34M0703.008929,18:04:59.84,-31:46:30.90,61159.49902,179.21,0.005,21.03,18.16,18.16,1,0.84,
KMT-2026-BLG-0490,BLG41M0105.012976,17:58:24.90,-30:36:57.82,61148.51255,49.92,0.307,20.85,18.69,18.69,1,1.95,
KMT-2026-BLG-0491,BLG41M0105.015072,17:58:53.37,-30:40:09.80,61145.58094,41.87,0.02,22.38,18.85,18.85,1,1.51,
KMT-2026-BLG-0492,BLG41T0505.006337,17:51:10.99,-31:46:31.73,61146.25105,73.58,0.131,22.58,19.47,19.47,2,4.62,
KMT-2026-BLG-0493,BLG43K0204.031482,18:00:39.68,-27:36:20.92,61144.04419,5.56,0.393,18.87,18.91,18.91,1,1.66,
KMT-2026-BLG-0494,BLG43M0806.042643,18:01:55.82,-27:17:25.12,61140.5643,16.06,0.099,21.81,19.82,19.82,1,2.04,
KMT-2026-BLG-0495,BLG43T0705.005071,17:57:58.18,-28:34:13.91,61145.7008,149.29,0.028,22.62,16.61,16.61,1,1.77,
