Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2021-BLG-1914,BLG15K0504.025373,17:34:21.12,-26:13:22.58,9438.99073,35.98,0.457,20.62,20.0,20.83,2,2.74,
KMT-2021-BLG-1915,BLG15M0208.001344,17:40:49.69,-25:47:12.98,9428.05608,13.91,0.915,18.44,17.17,17.17,2,2.78,
KMT-2021-BLG-1916,BLG17N0808.014983,17:45:21.48,-33:19:30.29,9439.46519,106.66,0.331,18.99,19.12,19.12,1,2.55,
KMT-2021-BLG-1917,BLG20N0602.003461,17:47:31.46,-23:23:01.72,9421.53817,15.91,0.502,20.18,17.07,17.07,1,1.73,
KMT-2021-BLG-1918,BLG20T0102.012285,17:45:50.92,-23:22:59.59,9429.38162,39.38,0.077,20.65,18.38,18.38,1,1.38,
KMT-2021-BLG-1919,SAO22N0507.006245,17:56:33.70,-33:28:20.60,9422.46739,14.32,0.496,18.78,17.71,17.71,1,1.14,
KMT-2021-BLG-1920,BLG22T0108.045861,17:53:56.37,-33:20:21.59,9420.74289,34.28,0.058,22.64,19.84,19.84,1,1.48,
KMT-2021-BLG-1921,BLG31M0303.030293,18:16:34.52,-25:26:07.01,9427.87735,15.98,0.382,19.66,19.24,19.24,1,0.82,
KMT-2021-BLG-1922,BLG34K0804.013877,17:59:32.35,-31:38:33.11,9437.33527,47.07,0.192,20.84,18.89,18.89,1,1.64,
KMT-2021-BLG-1923,BLG41K0508.002779,17:51:22.65,-30:13:55.70,9427.30556,102.97,0.074,20.11,16.34,16.34,1,2.17,
KMT-2021-BLG-1924,BLG02M0407.024717,17:56:57.71,-28:12:29.92,9427.01976,15.87,0.686,19.07,18.78,18.78,1,1.95,
KMT-2021-BLG-1925,BLG03T0703.010345,17:57:54.57,-28:44:03.41,9421.99096,199.96,0.004,25.29,17.55,17.55,1,1.31,
KMT-2021-BLG-1926,BLG11M0302.074837,17:30:54.88,-29:45:04.90,9420.61286,11.51,0.743,19.95,20.0,21.57,2,2.63,
KMT-2021-BLG-1927,BLG15T0307.001562,17:35:16.76,-26:59:19.28,9487.98354,198.23,0.628,17.62,16.16,16.16,1,2.15,
KMT-2021-BLG-1928,BLG17K0805.054228,17:39:51.34,-32:38:52.40,9444.52002,35.87,0.65,20.01,20.0,22.49,3,4.54,
KMT-2021-BLG-1929,SAO18K0701.001467,17:42:22.58,-26:34:51.82,9424.52855,5.75,0.992,18.26,17.47,17.47,2,3.1,
KMT-2021-BLG-1930,SAO18M0808.014100,17:46:14.82,-25:47:28.36,9428.10985,11.86,0.148,19.41,19.41,19.41,2,2.64,
KMT-2021-BLG-1931,BLG18T0601.020391,17:42:53.82,-27:42:15.77,9441.98047,23.28,0.479,19.9,20.0,20.59,2,4.22,
KMT-2021-BLG-1932,BLG20T0608.033963,17:42:57.27,-22:37:03.50,9420.61066,9.38,0.541,19.74,19.79,19.79,1,1.55,
KMT-2021-BLG-1933,BLG22M0504.003912,17:56:44.66,-32:44:48.41,9433.67615,7.97,0.992,17.16,17.09,17.09,1,1.5,
KMT-2021-BLG-1934,SAO37M0602.004134,17:46:29.80,-35:07:55.31,9425.86889,5.8,0.921,17.1,16.93,16.93,1,1.28,
KMT-2021-BLG-1935,SAO42M0504.016565,17:56:27.86,-28:40:52.00,9430.59886,7.76,0.403,18.1,18.11,18.11,1,1.77,MB21306
KMT-2021-BLG-1936,BLG01M0202.034740,17:58:11.40,-30:51:48.60,9431.72402,15.49,0.587,19.57,19.47,19.47,1,1.55,
KMT-2021-BLG-1937,BLG01M0807.022889,17:54:39.26,-30:11:39.77,9422.62709,99.14,0.002,24.98,19.13,19.13,2,1.43,
KMT-2021-BLG-1938,BLG01N0705.002025,17:55:34.91,-31:34:12.68,9462.23234,30.48,0.998,16.57,15.77,15.77,1,1.38,MB21355
KMT-2021-BLG-1939,SAO03T0505.001127,17:59:14.00,-28:28:07.21,9451.06738,15.19,0.999,14.96,14.8,14.8,1,1.34,MB21301
KMT-2021-BLG-1940,BLG04N0605.036933,18:05:28.36,-30:32:34.51,9433.24718,20.72,0.175,19.54,19.45,19.45,1,1.09,
KMT-2021-BLG-1941,BLG11M0102.000411,17:32:03.15,-29:43:01.27,9473.37357,72.29,0.907,17.01,15.69,15.69,2,2.76,
KMT-2021-BLG-1942,BLG11N0308.020205,17:30:59.97,-30:04:41.52,9420.49227,127.76,0.003,24.8,19.81,19.81,2,2.61,
KMT-2021-BLG-1943,BLG11N0808.061559,17:28:01.71,-30:04:10.99,9425.72632,13.91,0.166,20.84,20.0,21.14,2,2.29,
KMT-2021-BLG-1944,BLG11T0206.060897,17:26:16.99,-30:16:51.49,9418.29593,12.04,0.201,21.86,20.0,21.62,2,2.54,
KMT-2021-BLG-1945,BLG11T0507.024490,17:24:35.41,-30:08:47.87,9420.50085,190.33,0.007,23.56,20.0,20.24,2,1.96,
KMT-2021-BLG-1946,BLG14K0107.023865,17:36:28.73,-28:03:34.24,9439.37655,30.17,0.302,20.48,20.0,20.73,2,3.13,
KMT-2021-BLG-1947,BLG15T0508.091385,17:34:09.85,-26:55:49.73,9419.37356,43.3,0.035,23.2,20.0,25.0,3,2.47,
KMT-2021-BLG-1948,BLG16K0601.010962,17:33:38.16,-24:29:49.13,9426.28639,53.71,0.391,21.23,20.0,20.48,2,2.74,
KMT-2021-BLG-1949,BLG17N0706.076823,17:45:32.51,-33:35:12.30,9427.696,13.53,0.064,20.88,20.0,20.33,1,1.79,MB21303
KMT-2021-BLG-1950,SAO19K0204.020152,17:45:04.34,-24:09:42.01,9428.09319,76.8,0.084,22.45,19.02,19.02,1,1.92,
KMT-2021-BLG-1951,BLG19M0406.023858,17:48:39.60,-23:53:28.57,9438.87695,28.55,0.061,19.93,19.89,19.89,2,2.16,
KMT-2021-BLG-1952,BLG19N0604.002173,17:47:32.42,-25:15:47.34,9449.29635,19.32,0.402,18.29,18.36,18.36,2,4.01,
KMT-2021-BLG-1953,BLG21K0808.043251,17:49:34.06,-34:23:59.21,9428.01409,70.0,0.088,20.05,19.87,19.87,1,1.4,MB21294
KMT-2021-BLG-1954,BLG21T0605.062076,17:50:41.52,-35:55:08.51,9423.74702,21.63,0.023,22.45,20.0,20.85,1,0.76,
KMT-2021-BLG-1955,BLG35T0205.073778,18:03:19.41,-26:22:06.49,9427.73653,28.25,0.196,21.55,20.0,21.91,2,2.46,
KMT-2021-BLG-1956,BLG38K0702.035078,17:51:24.20,-22:14:38.90,9425.3861,7.0,0.15,20.18,20.0,20.28,1,2.14,
KMT-2021-BLG-1957,BLG14T0803.000624,17:32:37.09,-29:35:30.80,9391.86316,67.48,0.533,16.65,16.22,16.22,2,3.22,
KMT-2021-BLG-1958,BLG16N0106.010536,17:41:31.62,-25:04:48.00,9423.69372,11.67,0.296,20.75,18.93,18.93,1,2.52,
KMT-2021-BLG-1959,SAO32M0604.012648,18:12:57.13,-27:22:54.08,9425.33985,82.67,0.555,17.9,17.93,17.93,1,0.49,MB21183
KMT-2021-BLG-1960,BLG35K0306.029150,18:02:48.77,-25:04:59.70,9427.37304,22.89,0.095,21.84,20.0,21.36,2,3.55,
KMT-2021-BLG-1961,BLG41K0105.007283,17:53:52.54,-30:39:05.40,9504.89901,64.52,0.17,18.38,17.41,17.41,1,2.23,MB21388
KMT-2021-BLG-1962,SAO41K0607.050025,17:50:49.86,-30:21:42.01,9426.77022,12.19,0.491,20.05,20.0,20.22,1,2.5,
KMT-2021-BLG-1963,BLG01K0501.030087,17:51:31.14,-31:00:49.00,9431.18721,107.92,0.054,23.11,19.54,19.54,1,2.51,
KMT-2021-BLG-1964,BLG01K0503.030875,17:51:29.31,-30:43:06.20,9425.53687,45.51,0.036,22.36,19.37,19.37,1,2.37,
KMT-2021-BLG-1965,BLG01M0103.024822,17:58:47.28,-30:44:10.79,9453.42853,53.6,0.1,20.03,19.17,19.17,1,1.59,MB21337
KMT-2021-BLG-1966,BLG01T0202.031057,17:53:32.59,-32:01:56.10,9426.20467,198.67,0.002,24.79,19.47,19.47,1,1.94,
KMT-2021-BLG-1967,BLG02K0101.030512,17:54:14.10,-28:56:03.91,9426.10923,199.18,0.009,24.0,18.92,18.92,1,1.71,
KMT-2021-BLG-1968,BLG02K0407.036012,17:52:25.77,-28:09:05.87,9429.87893,16.65,0.011,21.83,20.0,21.26,2,4.09,
KMT-2021-BLG-1969,SAO02M0302.037436,17:57:43.28,-28:45:05.62,9428.24046,14.09,0.228,20.19,18.76,18.76,1,1.28,
KMT-2021-BLG-1970,SAO02N0208.000513,17:58:10.72,-29:04:51.38,9434.29737,4.54,0.257,14.19,14.13,14.13,1,1.37,MB21313
KMT-2021-BLG-1971,BLG02N0506.077984,17:56:24.05,-29:27:03.71,9431.65605,51.79,0.045,22.35,19.75,19.75,1,1.77,
KMT-2021-BLG-1972,BLG02N0605.064770,17:56:12.11,-29:34:30.61,9426.99757,6.87,0.175,19.79,19.56,19.56,1,1.61,
KMT-2021-BLG-1973,SAO02N0607.033700,17:56:03.47,-29:16:50.02,9425.97755,24.66,0.003,23.18,18.87,18.87,1,2.0,MB21299
KMT-2021-BLG-1974,BLG02T0101.052305,17:53:47.33,-29:59:13.99,9430.65204,199.05,0.011,24.49,19.22,19.22,1,1.64,
KMT-2021-BLG-1975,BLG03K0304.017403,18:00:35.92,-27:28:00.30,9436.23993,28.0,0.087,20.72,18.37,18.37,1,1.51,
KMT-2021-BLG-1976,BLG03K0404.034663,18:00:04.51,-27:30:31.90,9439.5245,22.03,0.521,19.29,19.25,19.25,1,1.85,
KMT-2021-BLG-1977,SAO03N0107.002310,18:06:25.05,-28:13:28.20,9427.45939,18.97,0.019,20.56,15.6,15.6,1,0.72,MB21302
KMT-2021-BLG-1978,BLG03T0204.038900,18:00:56.15,-28:37:18.98,9448.76846,25.07,0.442,18.7,18.72,18.72,1,1.05,
KMT-2021-BLG-1979,BLG13M0106.033237,17:39:32.14,-33:32:55.57,9427.907,14.69,0.202,20.23,20.0,21.25,2,2.79,
KMT-2021-BLG-1980,BLG14T0105.020267,17:36:28.56,-29:22:13.33,9435.4213,13.64,0.225,19.97,20.0,20.25,2,3.42,
KMT-2021-BLG-1981,BLG14T0205.092562,17:35:53.87,-29:25:30.58,9431.39799,54.81,0.066,22.84,20.0,22.33,2,2.91,
KMT-2021-BLG-1982,BLG16T0705.046153,17:33:16.37,-25:10:15.10,9429.28528,23.07,0.025,22.05,20.0,22.18,2,3.19,
KMT-2021-BLG-1983,BLG17N0408.021941,17:47:14.38,-33:22:05.70,9426.36352,4.99,0.198,20.98,19.14,19.14,1,1.87,
KMT-2021-BLG-1984,BLG19K0707.038356,17:42:25.02,-23:49:29.71,9433.3437,76.76,0.143,22.34,20.0,20.09,1,1.83,
KMT-2021-BLG-1985,BLG19T0103.057223,17:45:30.24,-25:25:22.26,9429.32726,52.98,0.371,21.29,20.0,21.54,2,3.41,
KMT-2021-BLG-1986,BLG19T0707.029970,17:42:26.87,-24:56:37.00,9427.89944,12.19,0.491,19.99,19.66,19.66,1,2.16,
KMT-2021-BLG-1987,BLG21N0407.009962,17:57:39.44,-35:33:39.89,9442.04899,32.21,0.311,18.93,18.58,18.58,1,0.83,
KMT-2021-BLG-1988,BLG22K0106.053612,17:53:54.12,-32:31:36.70,9432.06837,50.07,0.019,21.76,19.7,19.7,1,1.44,MB21311
KMT-2021-BLG-1989,SAO31M0503.046195,18:15:36.42,-25:28:17.00,9428.06828,18.82,0.439,20.48,19.98,19.98,1,1.13,
KMT-2021-BLG-1990,BLG32K0301.071249,18:09:27.60,-27:46:40.91,9424.85775,69.85,0.145,21.25,20.0,20.15,1,0.98,
KMT-2021-BLG-1991,BLG32N0104.046121,18:15:41.67,-28:35:35.70,9437.34562,33.66,0.203,20.65,19.83,19.83,1,0.52,
KMT-2021-BLG-1992,BLG35N0408.063943,18:07:05.44,-25:58:59.70,9473.84312,40.61,0.108,19.77,20.0,20.3,1,1.68,MB21379
KMT-2021-BLG-1993,BLG35N0606.050771,18:05:43.71,-26:12:20.09,9431.37116,38.48,0.03,22.14,20.0,21.18,1,2.95,
KMT-2021-BLG-1994,BLG38M0707.000863,17:56:03.53,-21:42:10.33,9439.62857,48.26,0.099,20.18,15.94,15.94,4,2.39,
KMT-2021-BLG-1995,BLG42N0707.033288,17:55:03.73,-29:25:39.22,9445.66194,27.08,0.122,19.17,18.7,18.7,1,1.46,MB21332
KMT-2021-BLG-1996,SAO43T0304.079285,17:59:59.27,-28:37:39.22,9428.87032,30.74,0.105,21.76,19.53,19.53,1,1.26,
KMT-2021-BLG-1997,BLG04M0404.030324,18:06:41.50,-29:36:14.51,9427.62352,20.59,0.082,21.88,19.0,19.0,1,0.79,
KMT-2021-BLG-1998,BLG11M0102.006604,17:32:07.14,-29:39:51.73,9448.11273,55.81,0.34,20.2,18.44,18.44,2,2.83,
KMT-2021-BLG-1999,BLG16M0403.018642,17:39:37.92,-24:19:15.46,9420.26326,33.07,1.0,19.48,19.57,19.57,2,1.75,
KMT-2021-BLG-2000,BLG17T0107.006717,17:44:27.45,-33:29:51.68,9439.26845,8.48,0.179,18.09,17.83,17.83,1,2.16,MB21320
KMT-2021-BLG-2001,BLG17T0305.032391,17:43:16.68,-33:44:20.72,9435.5748,34.16,0.013,21.86,20.0,20.79,2,3.29,
KMT-2021-BLG-2002,BLG18T0603.016554,17:42:50.25,-27:30:11.56,9432.73367,49.47,0.271,21.48,19.82,19.82,2,3.45,
KMT-2021-BLG-2003,SAO19T0107.053628,17:45:48.27,-24:55:01.88,9430.20242,58.66,0.027,23.66,20.0,21.56,2,3.46,
KMT-2021-BLG-2004,BLG20M0503.013803,17:48:06.38,-22:13:13.01,9434.78465,21.85,0.119,20.72,18.91,18.91,1,1.63,
KMT-2021-BLG-2005,BLG22M0106.057248,17:59:00.26,-32:33:20.59,9433.90978,46.01,0.005,22.14,20.0,20.09,1,1.04,
KMT-2021-BLG-2006,BLG35M0104.036349,18:08:46.11,-25:19:05.81,9430.36933,13.92,0.498,20.66,19.67,19.67,1,1.61,
KMT-2021-BLG-2007,BLG35M0105.031987,18:08:39.98,-25:12:25.70,9431.97918,27.06,0.09,21.44,20.0,20.06,1,2.47,
KMT-2021-BLG-2008,BLG37T0306.092705,17:42:58.64,-35:43:07.07,9426.97328,28.27,0.032,24.26,20.0,25.0,3,2.11,
KMT-2021-BLG-2009,BLG38T0306.016734,17:53:30.78,-22:51:01.69,9428.01853,12.06,0.603,20.2,19.66,19.66,4,2.76,
KMT-2021-BLG-2010,BLG41T0401.046852,17:52:02.04,-32:16:11.10,9428.99357,23.28,0.013,23.91,20.0,20.03,1,2.08,
KMT-2021-BLG-2011,BLG01K0701.085336,17:50:38.54,-31:01:14.30,9428.30215,12.91,0.096,23.28,20.0,25.0,3,3.06,
KMT-2021-BLG-2012,SAO03K0308.002241,18:00:11.31,-26:56:30.41,9429.90042,6.6,0.102,20.26,16.75,16.75,1,2.6,MB21310
KMT-2021-BLG-2013,SAO03T0408.048984,17:59:41.17,-28:05:20.11,9429.63539,159.4,0.002,24.92,19.37,19.37,1,1.71,
KMT-2021-BLG-2014,BLG04K0207.065699,18:02:58.23,-29:07:16.28,9429.07039,33.65,0.021,23.63,19.57,19.57,1,0.97,
KMT-2021-BLG-2015,BLG11K0602.026086,17:23:52.69,-29:40:37.74,9440.92102,34.22,0.202,20.17,20.0,20.16,2,1.76,
KMT-2021-BLG-2016,BLG11K0607.041355,17:24:14.13,-29:07:24.82,9435.41882,30.64,0.07,21.27,20.0,20.11,1,1.57,
KMT-2021-BLG-2017,BLG12K0401.021564,17:25:17.51,-27:46:04.12,9429.3653,2.33,0.659,19.54,19.55,19.55,1,1.87,
KMT-2021-BLG-2018,BLG12K0603.043363,17:24:33.33,-27:27:16.99,9424.80879,12.47,0.3,20.63,20.0,20.93,1,1.93,
KMT-2021-BLG-2019,SAO15N0208.000134,17:40:46.81,-26:54:28.62,9430.35671,2.59,0.706,15.35,15.33,15.33,2,3.31,
KMT-2021-BLG-2020,BLG15T0501.006383,17:34:18.11,-27:45:12.10,9435.03734,45.31,0.144,21.71,18.69,18.69,2,2.65,
KMT-2021-BLG-2021,BLG18T0405.026592,17:43:50.49,-27:12:47.74,9443.56582,43.16,0.088,21.33,20.0,20.99,2,3.62,
KMT-2021-BLG-2022,BLG32M0403.015553,18:13:55.20,-27:30:51.91,9428.87794,16.23,0.176,20.98,18.18,18.18,1,0.46,
KMT-2021-BLG-2023,BLG42N0703.017421,17:55:07.08,-29:53:27.60,9435.62218,199.97,0.004,23.23,17.96,17.96,1,1.24,MB21314
KMT-2021-BLG-2024,BLG43T0301.082552,17:59:55.51,-29:07:14.02,9427.97916,2.47,0.358,20.67,19.66,19.66,1,1.03,
KMT-2021-BLG-2025,BLG01M0605.024833,17:56:02.46,-30:28:18.41,9435.27017,56.68,0.015,22.47,19.43,19.43,1,2.27,
KMT-2021-BLG-2026,SAO01M0607.072091,17:55:58.99,-30:13:01.88,9430.49438,5.79,0.051,21.21,19.98,19.98,1,1.56,
KMT-2021-BLG-2027,BLG01T0303.002258,17:52:47.14,-31:56:06.00,9435.18671,11.84,0.275,20.17,16.33,16.33,1,2.01,
KMT-2021-BLG-2028,BLG02M0603.036527,17:55:48.64,-28:41:46.93,9422.77729,26.26,0.597,19.64,19.11,19.11,2,1.9,
KMT-2021-BLG-2029,BLG11M0503.015790,17:29:43.86,-29:34:25.75,9431.0671,5.04,0.272,20.04,19.48,19.48,2,2.18,
KMT-2021-BLG-2030,BLG12M0801.007777,17:27:51.17,-27:42:13.18,9426.81792,31.76,0.169,22.71,19.43,19.43,2,2.14,
KMT-2021-BLG-2031,BLG14M0601.001126,17:38:15.70,-28:45:47.20,9449.34724,10.95,0.273,17.04,17.07,17.07,2,3.73,
KMT-2021-BLG-2032,BLG15N0603.039316,17:38:13.84,-27:34:35.33,9425.89957,18.73,0.739,19.96,20.0,20.68,2,2.75,
KMT-2021-BLG-2033,BLG15N0707.047802,17:37:45.64,-27:03:27.76,9437.04731,55.8,0.135,21.79,20.0,20.86,2,2.66,
KMT-2021-BLG-2034,BLG18K0505.006200,17:43:21.48,-26:10:18.44,9468.73486,124.63,0.51,19.8,18.46,18.46,2,3.1,
KMT-2021-BLG-2035,BLG19T0108.080501,17:45:31.47,-24:48:16.56,9433.43317,22.01,0.094,22.19,20.0,22.25,2,3.21,
KMT-2021-BLG-2036,BLG22N0603.063621,17:56:13.29,-34:01:25.72,9432.41377,27.32,0.095,22.44,20.0,20.16,1,0.9,
KMT-2021-BLG-2037,BLG33M0605.028440,18:14:44.03,-29:27:29.48,9427.19954,3.49,0.83,19.12,19.16,19.16,1,0.42,
KMT-2021-BLG-2038,BLG37N0403.017880,17:47:28.12,-36:05:29.29,9483.11245,47.73,0.668,18.92,18.94,18.94,1,1.08,
KMT-2021-BLG-2039,SAO41T0802.022509,17:49:38.26,-32:06:54.04,9430.58238,5.91,0.044,22.46,20.0,21.94,2,4.29,
KMT-2021-BLG-2040,SAO42M0201.006449,17:57:54.53,-28:58:39.29,9432.80518,198.23,0.005,24.62,16.84,16.84,1,1.59,
KMT-2021-BLG-2041,SAO42T0702.005628,17:50:19.33,-29:58:08.69,9430.97888,8.1,0.069,22.01,17.69,17.69,1,3.45,
KMT-2021-BLG-2042,SAO43K0208.022416,18:00:42.29,-27:01:32.09,9444.55552,11.24,0.175,19.27,19.24,19.24,1,2.39,MB21338
KMT-2021-BLG-2043,BLG02K0605.046613,17:51:07.10,-28:25:22.55,9449.90734,42.96,0.698,19.99,20.0,21.54,2,3.89,
KMT-2021-BLG-2044,BLG02T0102.093316,17:53:45.42,-29:51:20.41,9438.06867,191.61,0.05,22.89,19.86,19.86,1,1.38,
KMT-2021-BLG-2045,BLG02T0604.040735,17:51:00.07,-29:37:00.52,9435.5088,22.17,0.143,21.26,19.71,19.71,1,2.93,
KMT-2021-BLG-2046,BLG11M0606.012025,17:29:08.00,-29:15:27.61,9432.70029,31.63,0.236,21.06,18.99,18.99,1,2.19,
KMT-2021-BLG-2047,BLG13M0406.005337,17:37:53.75,-33:38:35.38,9432.46783,5.72,0.112,18.36,18.35,18.35,2,2.92,
KMT-2021-BLG-2048,BLG14K0407.056102,17:34:46.01,-28:04:36.62,9438.78972,14.94,0.077,20.49,20.0,21.17,2,3.02,
KMT-2021-BLG-2049,BLG15N0308.061542,17:39:51.31,-26:51:43.96,9431.0027,5.17,0.044,22.25,20.0,22.04,2,3.57,
KMT-2021-BLG-2050,SAO19K0102.022175,17:45:52.94,-24:26:22.34,9443.80613,29.37,0.529,19.55,19.56,19.56,2,2.42,
KMT-2021-BLG-2051,SAO33K0405.004609,18:10:50.68,-29:21:53.32,9436.35065,22.75,0.103,18.94,17.38,17.38,1,0.74,
KMT-2021-BLG-2052,BLG42N0208.025263,17:58:07.78,-29:17:20.51,9434.80514,14.44,0.898,19.31,18.57,18.57,1,1.52,
KMT-2021-BLG-2053,BLG42T0307.010600,17:52:43.65,-29:20:55.61,9430.91925,2.98,0.962,18.46,17.6,17.6,1,2.55,
KMT-2021-BLG-2054,SAO02T0201.095328,17:53:14.64,-30:02:30.01,9437.18924,8.11,0.344,19.87,20.0,20.03,1,1.55,
KMT-2021-BLG-2055,BLG02T0704.059191,17:50:37.85,-29:37:31.01,9441.97293,17.0,0.595,19.57,20.0,20.67,1,3.18,
KMT-2021-BLG-2056,SAO03K0608.018553,17:59:01.08,-26:56:44.41,9440.8978,12.56,0.445,19.24,19.31,19.31,1,2.54,
KMT-2021-BLG-2057,BLG03N0708.030167,18:02:45.21,-28:06:46.58,9434.19015,6.18,0.155,19.1,18.55,18.55,1,0.9,
KMT-2021-BLG-2058,BLG03T0303.083344,18:00:35.88,-28:39:28.58,9440.96325,58.98,0.03,20.18,19.58,19.58,1,1.18,MB21319
KMT-2021-BLG-2059,SAO03T0502.070463,17:59:20.61,-28:50:13.70,9433.90832,22.51,0.138,20.8,19.31,19.31,1,1.1,
KMT-2021-BLG-2060,SAO04K0101.077469,18:03:19.16,-29:57:04.10,9433.36904,3.5,0.054,20.77,19.93,19.93,1,0.78,
KMT-2021-BLG-2061,SAO04K0304.001890,18:02:28.38,-29:35:13.81,9436.6257,86.14,0.005,21.91,15.67,15.67,1,1.2,MB21315
KMT-2021-BLG-2062,BLG04K0804.034307,17:59:34.49,-29:30:28.58,9433.1864,2.29,0.059,19.24,19.08,19.08,1,1.62,MB21312
KMT-2021-BLG-2063,BLG12N0307.017227,17:30:53.13,-28:05:53.05,9440.29115,15.03,0.376,19.89,19.89,19.89,2,2.29,
KMT-2021-BLG-2064,BLG14M0105.054629,17:41:10.30,-28:17:11.47,9432.34101,17.58,0.039,23.37,20.0,21.89,2,4.02,
KMT-2021-BLG-2065,SAO14M0107.082007,17:41:17.89,-27:57:49.07,9434.75222,15.54,0.063,21.74,20.0,22.39,2,3.87,
KMT-2021-BLG-2066,BLG14T0601.031630,17:33:45.23,-29:52:14.02,9445.44576,96.89,0.004,22.08,20.0,20.87,2,2.92,
KMT-2021-BLG-2067,BLG15K0401.047513,17:34:41.62,-26:36:46.51,9457.40044,34.64,0.063,20.43,20.0,20.9,2,2.7,MB21349
KMT-2021-BLG-2068,SAO15N0507.001815,17:38:49.98,-27:04:01.06,9434.91153,49.82,0.054,21.82,17.21,17.21,4,3.19,
KMT-2021-BLG-2069,BLG15N0701.095998,17:38:01.02,-27:48:31.64,9434.50565,53.15,0.024,23.9,20.0,22.31,2,3.06,
KMT-2021-BLG-2070,BLG18T0404.003529,17:43:54.88,-27:25:48.50,9442.50466,126.09,0.036,22.81,18.34,18.34,2,3.97,
KMT-2021-BLG-2071,BLG19T0403.027426,17:44:08.89,-25:27:16.09,9433.94986,17.16,0.112,21.81,20.0,20.76,2,3.17,
KMT-2021-BLG-2072,BLG19T0506.022638,17:43:13.75,-25:03:15.30,9463.95247,53.52,0.534,20.07,20.0,20.81,2,3.25,
KMT-2021-BLG-2073,BLG19T0801.040292,17:41:43.50,-25:40:13.55,9440.69634,0.88,0.029,21.26,20.0,20.56,2,2.46,
KMT-2021-BLG-2074,BLG19T0808.008995,17:41:44.98,-24:45:40.21,9452.81659,36.38,0.554,20.01,18.74,18.74,1,2.42,
KMT-2021-BLG-2075,BLG22K0306.044827,17:52:41.66,-32:29:27.31,9433.88825,0.5,0.084,18.81,19.51,19.51,1,1.42,
KMT-2021-BLG-2076,BLG37M0803.046764,17:44:59.64,-34:56:37.25,9434.36517,42.03,0.798,19.36,20.0,20.08,2,1.71,
KMT-2021-BLG-2077,SAO38T0806.009892,17:50:56.29,-22:58:09.73,9431.43741,2.19,0.996,18.86,18.84,18.84,4,2.2,
KMT-2021-BLG-2078,SAO41K0407.020230,17:51:42.36,-30:22:19.88,9436.50336,4.42,0.177,19.13,18.94,18.94,1,2.41,MB21317
KMT-2021-BLG-2079,BLG41K0501.040496,17:51:18.36,-31:08:13.63,9442.32079,16.16,0.214,20.25,20.0,20.28,2,2.51,
KMT-2021-BLG-2080,SAO42N0403.032542,17:56:47.54,-29:52:56.60,9436.4214,11.61,0.213,20.87,19.21,19.21,1,1.98,
KMT-2021-BLG-2081,BLG42N0801.038547,17:54:38.76,-30:07:17.51,9438.10766,15.68,0.221,20.21,19.21,19.21,1,1.33,
KMT-2021-BLG-2082,BLG43K0104.012669,18:01:21.92,-27:30:25.99,9436.7334,5.2,0.044,19.44,17.92,17.92,1,1.35,MB21316
KMT-2021-BLG-2083,BLG43N0502.017613,18:04:03.97,-28:55:32.48,9436.94704,16.94,0.471,19.62,18.11,18.11,1,0.73,
KMT-2021-BLG-2084,BLG02T0504.031597,17:51:30.04,-29:38:35.48,9442.49225,19.0,0.095,20.32,19.21,19.21,1,2.4,
KMT-2021-BLG-2085,BLG11M0806.015188,17:28:02.55,-29:11:09.31,9439.81839,9.01,0.898,19.05,19.09,19.09,2,1.75,
KMT-2021-BLG-2086,BLG14N0604.011474,17:38:41.73,-29:30:43.16,9440.79466,55.77,0.062,22.46,20.0,20.27,2,4.48,
KMT-2021-BLG-2087,BLG43N0106.032340,18:06:11.34,-28:28:12.40,9438.44225,14.99,0.069,19.46,18.98,18.98,1,0.96,
KMT-2021-BLG-2088,BLG02K0201.041024,17:53:26.52,-28:50:48.55,9446.76916,22.65,0.09,20.12,19.71,19.71,3,2.25,MB21324
KMT-2021-BLG-2089,BLG02M0704.036141,17:55:24.21,-28:30:36.14,9435.60087,43.64,0.006,24.03,20.0,20.12,2,2.38,
KMT-2021-BLG-2090,BLG11K0405.007427,17:25:09.96,-29:16:28.49,9458.97483,199.99,0.006,21.63,18.25,18.25,1,1.74,
KMT-2021-BLG-2091,BLG14N0806.009484,17:37:02.40,-29:13:52.72,9437.39835,8.8,0.142,19.83,19.26,19.26,2,3.53,
KMT-2021-BLG-2092,BLG14T0503.082220,17:34:21.91,-29:40:08.90,9449.38891,133.69,0.493,19.87,20.0,21.56,3,2.83,
KMT-2021-BLG-2093,BLG14T0804.001075,17:32:24.88,-29:32:48.66,9443.99407,26.08,0.032,20.81,16.91,16.91,2,2.94,
KMT-2021-BLG-2094,BLG17N0503.002219,17:46:59.24,-33:58:00.19,9455.54611,18.28,0.99,17.27,16.14,16.14,1,1.67,
KMT-2021-BLG-2095,BLG17T0101.069452,17:44:03.10,-34:11:40.99,9440.33744,20.44,0.2,21.27,20.0,20.41,1,1.63,
KMT-2021-BLG-2096,SAO22M0707.062508,17:55:18.26,-32:19:21.00,9444.53937,24.21,0.339,20.0,20.0,20.41,1,1.76,
KMT-2021-BLG-2097,BLG31T0307.042656,18:11:52.11,-26:04:21.40,9454.24156,58.48,0.677,19.57,19.61,19.61,1,1.12,
