MJD,Magnitude,Error,Facility,Filter,Observer
2510774.29794,19.8222,0.0918,CTIO_KMTC42,KMT(I),KMT
2510774.3147800006,19.9697,0.0901,CTIO_KMTC42,KMT(I),KMT
2510774.33502,19.8995,0.078,CTIO_KMTC42,KMT(I),KMT
2510774.3592600003,19.9149,0.0703,CTIO_KMTC42,KMT(I),KMT
2510774.3792000003,19.8267,0.0745,CTIO_KMTC42,KMT(I),KMT
2510774.39635,19.8845,0.0767,CTIO_KMTC42,KMT(I),KMT
2510774.4131700005,19.8946,0.0712,CTIO_KMTC42,KMT(I),KMT
2510775.2109200004,20.0537,0.1828,CTIO_KMTC42,KMT(I),KMT
2510775.24276,20.1233,0.1405,CTIO_KMTC42,KMT(I),KMT
2510775.25932,19.83,0.1267,CTIO_KMTC42,KMT(I),KMT
2510775.27776,19.8265,0.1206,CTIO_KMTC42,KMT(I),KMT
2510775.2948700003,19.6998,0.1469,CTIO_KMTC42,KMT(I),KMT
2510775.3119200002,20.0526,0.1216,CTIO_KMTC42,KMT(I),KMT
2510775.3563100006,20.0016,0.1032,CTIO_KMTC42,KMT(I),KMT
2510775.4067700002,20.0493,0.1527,CTIO_KMTC42,KMT(I),KMT
2510775.4236900005,19.2804,0.3607,CTIO_KMTC42,KMT(I),KMT
2510777.21949,19.7817,0.1141,CTIO_KMTC42,KMT(I),KMT
2510777.23652,20.048,0.132,CTIO_KMTC42,KMT(I),KMT
2510777.25533,20.0195,0.1261,CTIO_KMTC42,KMT(I),KMT
2510777.2761000004,20.0419,0.108,CTIO_KMTC42,KMT(I),KMT
2510777.2965600006,19.9469,0.1036,CTIO_KMTC42,KMT(I),KMT
2510777.3143099993,20.0146,0.1008,CTIO_KMTC42,KMT(I),KMT
2510777.33421,19.9121,0.0811,CTIO_KMTC42,KMT(I),KMT
2510777.3577299993,20.0688,0.1024,CTIO_KMTC42,KMT(I),KMT
2510777.37641,20.0239,0.0848,CTIO_KMTC42,KMT(I),KMT
2510777.3934199996,19.9964,0.0928,CTIO_KMTC42,KMT(I),KMT
2510777.41165,19.8574,0.0841,CTIO_KMTC42,KMT(I),KMT
2510778.20237,19.8717,0.1551,CTIO_KMTC42,KMT(I),KMT
2510778.2299499996,20.034,0.1534,CTIO_KMTC42,KMT(I),KMT
2510778.2479100004,19.8367,0.1171,CTIO_KMTC42,KMT(I),KMT
2510778.26435,19.9699,0.1348,CTIO_KMTC42,KMT(I),KMT
2510778.29454,20.0335,0.1285,CTIO_KMTC42,KMT(I),KMT
2510778.3115100004,19.8692,0.1017,CTIO_KMTC42,KMT(I),KMT
2510778.33859,20.0123,0.1157,CTIO_KMTC42,KMT(I),KMT
2510778.3554500006,20.2017,0.1388,CTIO_KMTC42,KMT(I),KMT
2510778.37356,20.0297,0.1166,CTIO_KMTC42,KMT(I),KMT
2510778.3918699995,19.8733,0.1398,CTIO_KMTC42,KMT(I),KMT
2510778.4087300003,19.8055,0.1019,CTIO_KMTC42,KMT(I),KMT
2510779.2223499995,19.8203,0.1171,CTIO_KMTC42,KMT(I),KMT
2510779.24268,20.1582,0.1835,CTIO_KMTC42,KMT(I),KMT
2510779.25983,20.0568,0.11,CTIO_KMTC42,KMT(I),KMT
2510779.27663,19.9765,0.1249,CTIO_KMTC42,KMT(I),KMT
2510779.2928800005,20.1025,0.1426,CTIO_KMTC42,KMT(I),KMT
2510779.3128999993,20.3084,0.1429,CTIO_KMTC42,KMT(I),KMT
2510779.33651,19.8344,0.0995,CTIO_KMTC42,KMT(I),KMT
2510779.33937,20.187,0.1358,CTIO_KMTC42,KMT(I),KMT
2510779.35448,19.9251,0.1062,CTIO_KMTC42,KMT(I),KMT
2510779.3710399996,19.9072,0.1022,CTIO_KMTC42,KMT(I),KMT
2510779.38808,19.864,0.1501,CTIO_KMTC42,KMT(I),KMT
2510779.40876,19.821,0.0933,CTIO_KMTC42,KMT(I),KMT
2510780.2180199996,20.1259,0.1603,CTIO_KMTC42,KMT(I),KMT
2510780.2353099994,20.2349,0.2043,CTIO_KMTC42,KMT(I),KMT
2510780.2523500007,19.9515,0.1277,CTIO_KMTC42,KMT(I),KMT
2510780.2706499994,20.1372,0.1295,CTIO_KMTC42,KMT(I),KMT
2510780.3290800005,20.0221,0.0994,CTIO_KMTC42,KMT(I),KMT
2510780.3613300007,19.7753,0.1087,CTIO_KMTC42,KMT(I),KMT
2510780.3779300004,19.9902,0.0973,CTIO_KMTC42,KMT(I),KMT
2510780.39998,20.2443,0.127,CTIO_KMTC42,KMT(I),KMT
2510780.41656,20.0375,0.1107,CTIO_KMTC42,KMT(I),KMT
2510781.1982899997,20.0531,0.1416,CTIO_KMTC42,KMT(I),KMT
2510781.22011,20.0064,0.1567,CTIO_KMTC42,KMT(I),KMT
2510781.2435299996,20.2617,0.1577,CTIO_KMTC42,KMT(I),KMT
2510781.26253,19.9442,0.1434,CTIO_KMTC42,KMT(I),KMT
2510781.2804499995,19.9345,0.1051,CTIO_KMTC42,KMT(I),KMT
2510781.29796,19.9708,0.0969,CTIO_KMTC42,KMT(I),KMT
2510781.31855,19.9562,0.111,CTIO_KMTC42,KMT(I),KMT
2510781.3426,19.9873,0.1002,CTIO_KMTC42,KMT(I),KMT
2510781.35963,20.045,0.1003,CTIO_KMTC42,KMT(I),KMT
2510781.37691,20.0647,0.1035,CTIO_KMTC42,KMT(I),KMT
2510781.39418,20.026,0.0948,CTIO_KMTC42,KMT(I),KMT
2510781.4111599997,20.056,0.1027,CTIO_KMTC42,KMT(I),KMT
2510782.21272,20.0066,0.1735,CTIO_KMTC42,KMT(I),KMT
2510782.23075,20.3011,0.227,CTIO_KMTC42,KMT(I),KMT
2510782.2492500003,20.3476,0.2398,CTIO_KMTC42,KMT(I),KMT
2510782.2660499997,19.8923,0.1617,CTIO_KMTC42,KMT(I),KMT
2510782.2829100005,19.8009,0.1659,CTIO_KMTC42,KMT(I),KMT
2510782.31075,20.0477,0.1685,CTIO_KMTC42,KMT(I),KMT
2510782.32787,20.1402,0.1517,CTIO_KMTC42,KMT(I),KMT
2510782.3527000006,19.8875,0.1236,CTIO_KMTC42,KMT(I),KMT
2510782.3712,20.1139,0.1457,CTIO_KMTC42,KMT(I),KMT
2510782.39102,19.9638,0.1773,CTIO_KMTC42,KMT(I),KMT
2510782.4110199995,20.2385,0.2293,CTIO_KMTC42,KMT(I),KMT
2510784.21155,19.8608,0.3119,CTIO_KMTC42,KMT(I),KMT
2510784.22545,20.261,0.4657,CTIO_KMTC42,KMT(I),KMT
2510784.24598,19.6419,0.1862,CTIO_KMTC42,KMT(I),KMT
2510784.27064,19.8154,0.7928,CTIO_KMTC42,KMT(I),KMT
2510784.2872899994,20.276,0.3487,CTIO_KMTC42,KMT(I),KMT
2510784.30382,19.8268,0.2716,CTIO_KMTC42,KMT(I),KMT
2510784.3193500005,19.9967,0.2181,CTIO_KMTC42,KMT(I),KMT
2510784.3383600004,20.5347,0.4891,CTIO_KMTC42,KMT(I),KMT
2510784.36338,19.8528,0.2382,CTIO_KMTC42,KMT(I),KMT
2510784.38028,20.0241,0.1904,CTIO_KMTC42,KMT(I),KMT
2510784.3953399993,20.0249,0.1778,CTIO_KMTC42,KMT(I),KMT
2510784.42079,20.1042,0.5152,CTIO_KMTC42,KMT(I),KMT
2510785.1995599996,19.8387,0.1562,CTIO_KMTC42,KMT(I),KMT
2510785.22769,19.9697,0.1291,CTIO_KMTC42,KMT(I),KMT
2510785.2486199997,19.8019,0.1884,CTIO_KMTC42,KMT(I),KMT
2510785.2659600005,20.1064,0.1911,CTIO_KMTC42,KMT(I),KMT
2510785.28424,19.9117,0.0908,CTIO_KMTC42,KMT(I),KMT
2510785.3014899995,20.0076,0.0911,CTIO_KMTC42,KMT(I),KMT
2510785.3336500004,19.8769,0.0866,CTIO_KMTC42,KMT(I),KMT
2510785.3503099997,19.9595,0.0818,CTIO_KMTC42,KMT(I),KMT
2510785.36687,19.8268,0.0905,CTIO_KMTC42,KMT(I),KMT
2510785.3866300005,19.9377,0.1064,CTIO_KMTC42,KMT(I),KMT
2510785.4035100006,19.9004,0.1303,CTIO_KMTC42,KMT(I),KMT
2510785.4241199996,20.0294,0.1278,CTIO_KMTC42,KMT(I),KMT
2510786.1850199997,19.6484,0.1154,CTIO_KMTC42,KMT(I),KMT
2510786.20899,20.0103,0.158,CTIO_KMTC42,KMT(I),KMT
2510786.2255000006,19.7717,0.1262,CTIO_KMTC42,KMT(I),KMT
2510786.2443400007,19.8856,0.1158,CTIO_KMTC42,KMT(I),KMT
2510786.26114,19.8596,0.1046,CTIO_KMTC42,KMT(I),KMT
2510786.2873400003,20.1527,0.1238,CTIO_KMTC42,KMT(I),KMT
2510786.32304,19.9791,0.1072,CTIO_KMTC42,KMT(I),KMT
2510786.3403399996,19.948,0.1168,CTIO_KMTC42,KMT(I),KMT
2510786.3579,19.9444,0.1149,CTIO_KMTC42,KMT(I),KMT
2510786.37522,19.6367,0.1055,CTIO_KMTC42,KMT(I),KMT
2510786.39262,19.9545,0.1184,CTIO_KMTC42,KMT(I),KMT
2510786.4224299993,19.9215,0.106,CTIO_KMTC42,KMT(I),KMT
2510787.1891,20.0551,0.1138,CTIO_KMTC42,KMT(I),KMT
2510787.2063500006,19.9673,0.0936,CTIO_KMTC42,KMT(I),KMT
2510787.2232,20.0963,0.1034,CTIO_KMTC42,KMT(I),KMT
2510787.24001,20.0375,0.1053,CTIO_KMTC42,KMT(I),KMT
2510787.272,19.9279,0.1068,CTIO_KMTC42,KMT(I),KMT
2510787.2960100006,19.9494,0.113,CTIO_KMTC42,KMT(I),KMT
2510787.31568,20.0365,0.0936,CTIO_KMTC42,KMT(I),KMT
2510787.33244,20.0076,0.0915,CTIO_KMTC42,KMT(I),KMT
2510787.3523900006,19.9585,0.0931,CTIO_KMTC42,KMT(I),KMT
2510787.3728,20.2355,0.1103,CTIO_KMTC42,KMT(I),KMT
2510787.4018399995,20.0468,0.1098,CTIO_KMTC42,KMT(I),KMT
2510787.41854,20.0895,0.1038,CTIO_KMTC42,KMT(I),KMT
2510787.4350700006,20.3265,0.2353,CTIO_KMTC42,KMT(I),KMT
2510788.1766100004,19.7783,0.1015,CTIO_KMTC42,KMT(I),KMT
2510788.19367,20.13,0.135,CTIO_KMTC42,KMT(I),KMT
2510788.2111099996,20.0002,0.0967,CTIO_KMTC42,KMT(I),KMT
2510788.2394900005,20.024,0.0812,CTIO_KMTC42,KMT(I),KMT
2510788.2583300006,20.0351,0.0961,CTIO_KMTC42,KMT(I),KMT
2510788.2752899993,20.1887,0.0956,CTIO_KMTC42,KMT(I),KMT
2510788.29261,19.9748,0.0862,CTIO_KMTC42,KMT(I),KMT
2510788.3106200006,19.798,0.066,CTIO_KMTC42,KMT(I),KMT
2510788.3379100002,19.9156,0.081,CTIO_KMTC42,KMT(I),KMT
2510788.3629100006,19.9267,0.0696,CTIO_KMTC42,KMT(I),KMT
2510788.3801000006,19.9306,0.0744,CTIO_KMTC42,KMT(I),KMT
2510788.39707,19.9289,0.0777,CTIO_KMTC42,KMT(I),KMT
2510788.41328,20.1334,0.0919,CTIO_KMTC42,KMT(I),KMT
2510788.43348,20.0652,0.1821,CTIO_KMTC42,KMT(I),KMT
2510789.1728600003,20.0725,0.1241,CTIO_KMTC42,KMT(I),KMT
2510789.19874,20.1621,0.1285,CTIO_KMTC42,KMT(I),KMT
2510789.21595,20.0222,0.0946,CTIO_KMTC42,KMT(I),KMT
2510789.2329399996,20.1487,0.0989,CTIO_KMTC42,KMT(I),KMT
2510789.25174,19.8152,0.0811,CTIO_KMTC42,KMT(I),KMT
2510789.27346,19.9772,0.0856,CTIO_KMTC42,KMT(I),KMT
2510789.29701,19.904,0.0699,CTIO_KMTC42,KMT(I),KMT
2510789.31974,19.9607,0.073,CTIO_KMTC42,KMT(I),KMT
2510789.33995,19.8205,0.0721,CTIO_KMTC42,KMT(I),KMT
2510789.3567399997,19.8655,0.0697,CTIO_KMTC42,KMT(I),KMT
2510789.37361,20.007,0.0767,CTIO_KMTC42,KMT(I),KMT
2510789.4011499994,20.0825,0.0889,CTIO_KMTC42,KMT(I),KMT
2510789.4177899994,19.9498,0.0801,CTIO_KMTC42,KMT(I),KMT
2510789.43716,19.7972,0.1541,CTIO_KMTC42,KMT(I),KMT
2510790.1703399997,19.9108,0.1238,CTIO_KMTC42,KMT(I),KMT
2510790.18717,20.1463,0.1384,CTIO_KMTC42,KMT(I),KMT
2510790.20589,19.9006,0.0957,CTIO_KMTC42,KMT(I),KMT
2510790.2370100003,20.106,0.114,CTIO_KMTC42,KMT(I),KMT
2510790.25382,20.2083,0.1015,CTIO_KMTC42,KMT(I),KMT
2510790.2704,19.9214,0.0864,CTIO_KMTC42,KMT(I),KMT
2510790.2866900004,20.1432,0.0982,CTIO_KMTC42,KMT(I),KMT
2510790.30313,20.0344,0.0962,CTIO_KMTC42,KMT(I),KMT
2510790.3238699995,20.0757,0.0989,CTIO_KMTC42,KMT(I),KMT
2510790.3513399996,19.9105,0.0687,CTIO_KMTC42,KMT(I),KMT
2510790.37187,19.9317,0.0725,CTIO_KMTC42,KMT(I),KMT
2510790.3885399997,19.9847,0.0755,CTIO_KMTC42,KMT(I),KMT
2510790.40584,19.9397,0.0885,CTIO_KMTC42,KMT(I),KMT
2510790.4088199995,19.7658,0.075,CTIO_KMTC42,KMT(I),KMT
2510790.43025,20.1365,0.1723,CTIO_KMTC42,KMT(I),KMT
2510791.1681699995,20.149,0.1652,CTIO_KMTC42,KMT(I),KMT
2510791.19738,19.9381,0.0848,CTIO_KMTC42,KMT(I),KMT
2510791.21401,19.9635,0.0897,CTIO_KMTC42,KMT(I),KMT
2510791.2306699995,20.0267,0.0845,CTIO_KMTC42,KMT(I),KMT
2510791.2478800006,20.2097,0.0989,CTIO_KMTC42,KMT(I),KMT
2510791.26471,20.0969,0.084,CTIO_KMTC42,KMT(I),KMT
2510791.29223,20.1126,0.0794,CTIO_KMTC42,KMT(I),KMT
2510791.3096900005,19.9516,0.0857,CTIO_KMTC42,KMT(I),KMT
2510791.3262799997,20.1032,0.0756,CTIO_KMTC42,KMT(I),KMT
2510791.3436900005,19.9363,0.0643,CTIO_KMTC42,KMT(I),KMT
2510791.36072,20.0104,0.0764,CTIO_KMTC42,KMT(I),KMT
2510791.3890000004,20.0503,0.0819,CTIO_KMTC42,KMT(I),KMT
2510791.40568,20.0327,0.0883,CTIO_KMTC42,KMT(I),KMT
2510791.4244599994,19.9299,0.0924,CTIO_KMTC42,KMT(I),KMT
2510792.1693399996,19.964,0.1275,CTIO_KMTC42,KMT(I),KMT
2510792.1887299996,20.0152,0.1223,CTIO_KMTC42,KMT(I),KMT
2510792.2106100004,19.8228,0.0924,CTIO_KMTC42,KMT(I),KMT
2510792.23431,20.1413,0.1204,CTIO_KMTC42,KMT(I),KMT
2510792.25098,19.9852,0.0956,CTIO_KMTC42,KMT(I),KMT
2510792.2679399997,19.9568,0.0827,CTIO_KMTC42,KMT(I),KMT
2510792.2873800006,20.2528,0.1434,CTIO_KMTC42,KMT(I),KMT
2510792.3090199996,19.9048,0.0791,CTIO_KMTC42,KMT(I),KMT
2510792.3332899995,19.9002,0.0793,CTIO_KMTC42,KMT(I),KMT
2510792.35042,19.9385,0.0894,CTIO_KMTC42,KMT(I),KMT
2510792.3671199996,19.9505,0.0792,CTIO_KMTC42,KMT(I),KMT
2510792.38408,19.8997,0.0723,CTIO_KMTC42,KMT(I),KMT
2510792.40175,20.0257,0.0835,CTIO_KMTC42,KMT(I),KMT
2510792.4285899997,19.9336,0.0844,CTIO_KMTC42,KMT(I),KMT
2510793.16773,19.9343,0.0989,CTIO_KMTC42,KMT(I),KMT
2510793.18456,20.1506,0.1075,CTIO_KMTC42,KMT(I),KMT
2510793.2051800005,20.0837,0.1071,CTIO_KMTC42,KMT(I),KMT
2510793.2216500007,19.9359,0.0911,CTIO_KMTC42,KMT(I),KMT
2510793.2487000003,20.0667,0.0942,CTIO_KMTC42,KMT(I),KMT
2510793.2720599994,20.0843,0.0941,CTIO_KMTC42,KMT(I),KMT
2510793.2888399996,20.0929,0.0908,CTIO_KMTC42,KMT(I),KMT
2510793.2916899994,19.9447,0.0774,CTIO_KMTC42,KMT(I),KMT
2510793.31094,19.9729,0.0823,CTIO_KMTC42,KMT(I),KMT
2510793.33077,20.2799,0.1188,CTIO_KMTC42,KMT(I),KMT
2510793.3523900006,19.9464,0.0736,CTIO_KMTC42,KMT(I),KMT
2510793.37727,20.1097,0.1013,CTIO_KMTC42,KMT(I),KMT
2510793.39465,19.9015,0.0729,CTIO_KMTC42,KMT(I),KMT
2510793.4115900006,19.9471,0.0929,CTIO_KMTC42,KMT(I),KMT
2510793.4283300005,20.1054,0.116,CTIO_KMTC42,KMT(I),KMT
2510794.17437,19.9982,0.121,CTIO_KMTC42,KMT(I),KMT
2510794.21026,20.0144,0.1062,CTIO_KMTC42,KMT(I),KMT
2510794.2269199993,19.996,0.0964,CTIO_KMTC42,KMT(I),KMT
2510794.2439900003,20.1166,0.0889,CTIO_KMTC42,KMT(I),KMT
2510794.26095,20.0315,0.0788,CTIO_KMTC42,KMT(I),KMT
2510794.2789900005,20.173,0.0905,CTIO_KMTC42,KMT(I),KMT
2510794.3092,20.0372,0.0757,CTIO_KMTC42,KMT(I),KMT
2510794.3257800005,20.0026,0.0774,CTIO_KMTC42,KMT(I),KMT
2510794.34356,20.0831,0.0791,CTIO_KMTC42,KMT(I),KMT
2510794.3605899997,20.0857,0.094,CTIO_KMTC42,KMT(I),KMT
2510794.38115,19.9717,0.0731,CTIO_KMTC42,KMT(I),KMT
2510794.40163,20.1693,0.101,CTIO_KMTC42,KMT(I),KMT
2510794.42567,19.7529,0.0938,CTIO_KMTC42,KMT(I),KMT
2510795.1630000006,19.6609,0.1,CTIO_KMTC42,KMT(I),KMT
2510795.17995,20.0361,0.1049,CTIO_KMTC42,KMT(I),KMT
2510795.2012,20.0434,0.092,CTIO_KMTC42,KMT(I),KMT
2510795.20557,19.9013,0.0925,CTIO_KMTC42,KMT(I),KMT
2510795.22413,19.9464,0.1024,CTIO_KMTC42,KMT(I),KMT
2510795.24945,20.205,0.1219,CTIO_KMTC42,KMT(I),KMT
2510795.26901,20.0359,0.0838,CTIO_KMTC42,KMT(I),KMT
2510795.2855600007,20.0184,0.1036,CTIO_KMTC42,KMT(I),KMT
2510795.30659,19.9679,0.0877,CTIO_KMTC42,KMT(I),KMT
2510795.32362,19.9998,0.0937,CTIO_KMTC42,KMT(I),KMT
2510795.35831,20.0503,0.0899,CTIO_KMTC42,KMT(I),KMT
2510795.3748700004,20.0234,0.0905,CTIO_KMTC42,KMT(I),KMT
2510795.39197,19.9878,0.0966,CTIO_KMTC42,KMT(I),KMT
2510795.40883,19.9525,0.0974,CTIO_KMTC42,KMT(I),KMT
2510795.42657,20.101,0.1242,CTIO_KMTC42,KMT(I),KMT
2510797.17208,19.8612,0.1206,CTIO_KMTC42,KMT(I),KMT
2510797.1887100004,19.9633,0.1058,CTIO_KMTC42,KMT(I),KMT
2510797.2051999997,20.0267,0.1106,CTIO_KMTC42,KMT(I),KMT
2510797.2233799994,20.2139,0.1133,CTIO_KMTC42,KMT(I),KMT
2510797.23967,19.963,0.0896,CTIO_KMTC42,KMT(I),KMT
2510797.2595099993,19.9855,0.0841,CTIO_KMTC42,KMT(I),KMT
2510797.28715,19.93,0.0821,CTIO_KMTC42,KMT(I),KMT
2510797.3067199998,19.9448,0.0851,CTIO_KMTC42,KMT(I),KMT
2510797.3243499994,20.0995,0.1018,CTIO_KMTC42,KMT(I),KMT
2510797.34105,20.2027,0.1116,CTIO_KMTC42,KMT(I),KMT
2510797.3650199994,19.937,0.109,CTIO_KMTC42,KMT(I),KMT
2510797.39348,20.1151,0.1325,CTIO_KMTC42,KMT(I),KMT
2510797.41051,19.9087,0.1056,CTIO_KMTC42,KMT(I),KMT
2510797.4274499994,20.2447,0.1587,CTIO_KMTC42,KMT(I),KMT
2510798.15455,19.9709,0.1235,CTIO_KMTC42,KMT(I),KMT
2510798.16015,20.2274,0.1504,CTIO_KMTC42,KMT(I),KMT
2510798.17421,20.1349,0.1229,CTIO_KMTC42,KMT(I),KMT
2510798.2024799995,19.8776,0.1011,CTIO_KMTC42,KMT(I),KMT
2510798.21911,19.9895,0.0957,CTIO_KMTC42,KMT(I),KMT
2510798.2381500006,20.0594,0.0903,CTIO_KMTC42,KMT(I),KMT
2510798.25725,20.0705,0.0864,CTIO_KMTC42,KMT(I),KMT
2510798.2754500005,20.0631,0.0936,CTIO_KMTC42,KMT(I),KMT
2510798.30284,19.9887,0.1154,CTIO_KMTC42,KMT(I),KMT
2510798.31967,19.8676,0.0801,CTIO_KMTC42,KMT(I),KMT
2510798.33596,19.9049,0.0867,CTIO_KMTC42,KMT(I),KMT
2510798.3568399996,19.9936,0.1055,CTIO_KMTC42,KMT(I),KMT
2510798.37325,19.947,0.0934,CTIO_KMTC42,KMT(I),KMT
2510798.39659,20.0016,0.1179,CTIO_KMTC42,KMT(I),KMT
2510798.42033,20.1326,0.2231,CTIO_KMTC42,KMT(I),KMT
2510798.4365100004,19.7848,0.121,CTIO_KMTC42,KMT(I),KMT
2510799.1431799997,20.108,0.1196,CTIO_KMTC42,KMT(I),KMT
2510799.15998,20.0,0.0937,CTIO_KMTC42,KMT(I),KMT
2510799.17667,19.9393,0.0924,CTIO_KMTC42,KMT(I),KMT
2510799.17944,20.1495,0.1084,CTIO_KMTC42,KMT(I),KMT
2510799.19976,19.9925,0.0858,CTIO_KMTC42,KMT(I),KMT
2510799.2263399996,19.9983,0.082,CTIO_KMTC42,KMT(I),KMT
2510799.24307,20.0758,0.0888,CTIO_KMTC42,KMT(I),KMT
2510799.25932,20.0972,0.0866,CTIO_KMTC42,KMT(I),KMT
2510799.2794400007,20.0917,0.0878,CTIO_KMTC42,KMT(I),KMT
2510799.29765,20.1213,0.0953,CTIO_KMTC42,KMT(I),KMT
2510799.3253300004,19.986,0.088,CTIO_KMTC42,KMT(I),KMT
2510799.3420700002,20.078,0.0916,CTIO_KMTC42,KMT(I),KMT
2510799.3586999997,19.8155,0.0853,CTIO_KMTC42,KMT(I),KMT
2510799.3774699997,20.1128,0.1091,CTIO_KMTC42,KMT(I),KMT
2510799.39441,20.0151,0.0967,CTIO_KMTC42,KMT(I),KMT
2510799.4273000006,20.4599,0.3536,CTIO_KMTC42,KMT(I),KMT
2510800.15202,20.105,0.1152,CTIO_KMTC42,KMT(I),KMT
2510800.1691999994,19.9779,0.0946,CTIO_KMTC42,KMT(I),KMT
2510800.18631,19.9034,0.0797,CTIO_KMTC42,KMT(I),KMT
2510800.20321,20.012,0.081,CTIO_KMTC42,KMT(I),KMT
2510800.22525,19.8755,0.0728,CTIO_KMTC42,KMT(I),KMT
2510800.2503999993,19.922,0.0677,CTIO_KMTC42,KMT(I),KMT
2510800.26691,19.8681,0.0628,CTIO_KMTC42,KMT(I),KMT
2510800.28374,20.0026,0.1095,CTIO_KMTC42,KMT(I),KMT
2510800.30064,20.1278,0.0928,CTIO_KMTC42,KMT(I),KMT
2510800.3205699995,19.9941,0.0727,CTIO_KMTC42,KMT(I),KMT
2510800.3470600005,20.0809,0.0747,CTIO_KMTC42,KMT(I),KMT
2510800.3636099994,20.0838,0.0858,CTIO_KMTC42,KMT(I),KMT
2510800.3809699994,20.0327,0.0853,CTIO_KMTC42,KMT(I),KMT
2510800.3984900005,19.9746,0.0835,CTIO_KMTC42,KMT(I),KMT
2510800.4167,19.9064,0.099,CTIO_KMTC42,KMT(I),KMT
2510801.15917,20.0439,0.1864,CTIO_KMTC42,KMT(I),KMT
2510801.17586,20.0669,0.1214,CTIO_KMTC42,KMT(I),KMT
2510801.1957,20.0537,0.1651,CTIO_KMTC42,KMT(I),KMT
2510801.2191499993,20.1834,0.1166,CTIO_KMTC42,KMT(I),KMT
2510801.2363099996,19.9603,0.1128,CTIO_KMTC42,KMT(I),KMT
2510801.26334,19.9358,0.0902,CTIO_KMTC42,KMT(I),KMT
2510801.2796599995,20.108,0.0842,CTIO_KMTC42,KMT(I),KMT
2510801.29626,20.0094,0.0741,CTIO_KMTC42,KMT(I),KMT
2510801.31322,20.0951,0.084,CTIO_KMTC42,KMT(I),KMT
2510801.3300599996,19.9938,0.0713,CTIO_KMTC42,KMT(I),KMT
2510801.3517899998,20.0414,0.0778,CTIO_KMTC42,KMT(I),KMT
2510801.3777,19.961,0.0845,CTIO_KMTC42,KMT(I),KMT
2510801.3943600003,19.9939,0.089,CTIO_KMTC42,KMT(I),KMT
2510801.4138200004,19.8776,0.0835,CTIO_KMTC42,KMT(I),KMT
2510801.43633,20.1402,0.1508,CTIO_KMTC42,KMT(I),KMT
2510802.15073,20.2895,0.143,CTIO_KMTC42,KMT(I),KMT
2510802.1874700002,20.0376,0.0959,CTIO_KMTC42,KMT(I),KMT
2510802.20409,20.0834,0.0914,CTIO_KMTC42,KMT(I),KMT
2510802.2204100005,20.0064,0.0906,CTIO_KMTC42,KMT(I),KMT
2510802.23707,19.9883,0.0742,CTIO_KMTC42,KMT(I),KMT
2510802.2539,20.1522,0.0829,CTIO_KMTC42,KMT(I),KMT
2510802.28362,20.0711,0.084,CTIO_KMTC42,KMT(I),KMT
2510802.3014899995,20.0672,0.0805,CTIO_KMTC42,KMT(I),KMT
2510802.3188000005,20.1035,0.089,CTIO_KMTC42,KMT(I),KMT
2510802.33581,20.1823,0.0943,CTIO_KMTC42,KMT(I),KMT
2510802.3532999996,20.0227,0.0822,CTIO_KMTC42,KMT(I),KMT
2510802.37754,20.1103,0.1384,CTIO_KMTC42,KMT(I),KMT
2510802.4014100004,19.9175,0.0847,CTIO_KMTC42,KMT(I),KMT
2510802.41928,19.9212,0.1239,CTIO_KMTC42,KMT(I),KMT
2510802.43595,20.1045,0.1789,CTIO_KMTC42,KMT(I),KMT
2510803.1489199996,20.033,0.1372,CTIO_KMTC42,KMT(I),KMT
2510803.1691699997,20.3062,0.1842,CTIO_KMTC42,KMT(I),KMT
2510803.19307,20.1444,0.1261,CTIO_KMTC42,KMT(I),KMT
2510803.21033,20.0548,0.1177,CTIO_KMTC42,KMT(I),KMT
2510803.22765,19.8324,0.1046,CTIO_KMTC42,KMT(I),KMT
2510803.24768,19.9561,0.1066,CTIO_KMTC42,KMT(I),KMT
2510803.2646200005,20.1065,0.1324,CTIO_KMTC42,KMT(I),KMT
2510803.2953399997,20.0295,0.0939,CTIO_KMTC42,KMT(I),KMT
2510803.3160999995,20.1068,0.1107,CTIO_KMTC42,KMT(I),KMT
2510803.33321,20.0819,0.0996,CTIO_KMTC42,KMT(I),KMT
2510803.3501500003,19.7997,0.1468,CTIO_KMTC42,KMT(I),KMT
2510803.36742,20.056,0.1042,CTIO_KMTC42,KMT(I),KMT
2510804.1501400005,19.8255,0.1613,CTIO_KMTC42,KMT(I),KMT
2510804.16804,20.1939,0.1861,CTIO_KMTC42,KMT(I),KMT
2510804.1939199995,19.9346,0.1523,CTIO_KMTC42,KMT(I),KMT
2510804.21786,19.511,0.1149,CTIO_KMTC42,KMT(I),KMT
2510804.23422,20.1265,0.2007,CTIO_KMTC42,KMT(I),KMT
2510804.2506099995,20.2335,0.2225,CTIO_KMTC42,KMT(I),KMT
2510804.26757,19.9782,0.1703,CTIO_KMTC42,KMT(I),KMT
2510804.2937400006,19.9353,0.144,CTIO_KMTC42,KMT(I),KMT
2510804.3172500003,19.9174,0.1354,CTIO_KMTC42,KMT(I),KMT
2510804.33359,19.5728,0.0957,CTIO_KMTC42,KMT(I),KMT
2510804.3502399996,19.7606,0.1025,CTIO_KMTC42,KMT(I),KMT
2510804.3667099997,20.1256,0.1855,CTIO_KMTC42,KMT(I),KMT
