MJD,Magnitude,Error,Facility,Filter,Observer
2510769.10226,20.1526,0.1531,SAAO_KMTS42,KMT(I),KMT
2510769.1143299993,19.7964,0.1114,SAAO_KMTS42,KMT(I),KMT
2510769.1336400006,19.9447,0.1057,SAAO_KMTS42,KMT(I),KMT
2510769.1455700006,19.9321,0.0997,SAAO_KMTS42,KMT(I),KMT
2510769.1572900005,20.0944,0.1353,SAAO_KMTS42,KMT(I),KMT
2510769.1695799995,20.0574,0.1598,SAAO_KMTS42,KMT(I),KMT
2510769.98147,20.0612,0.14,SAAO_KMTS42,KMT(I),KMT
2510769.99309,20.0092,0.1324,SAAO_KMTS42,KMT(I),KMT
2510770.0116600003,19.9534,0.1027,SAAO_KMTS42,KMT(I),KMT
2510770.02484,19.9262,0.1308,SAAO_KMTS42,KMT(I),KMT
2510770.03637,19.8881,0.1029,SAAO_KMTS42,KMT(I),KMT
2510770.04806,19.967,0.0924,SAAO_KMTS42,KMT(I),KMT
2510770.0599099994,20.1361,0.1092,SAAO_KMTS42,KMT(I),KMT
2510770.0799700003,20.1248,0.1257,SAAO_KMTS42,KMT(I),KMT
2510770.09186,19.944,0.0975,SAAO_KMTS42,KMT(I),KMT
2510770.1038700007,19.9858,0.1092,SAAO_KMTS42,KMT(I),KMT
2510770.1187200006,20.035,0.0991,SAAO_KMTS42,KMT(I),KMT
2510770.1305100005,19.9055,0.0966,SAAO_KMTS42,KMT(I),KMT
2510770.1567599997,19.7667,0.0987,SAAO_KMTS42,KMT(I),KMT
2510770.16871,19.9155,0.1391,SAAO_KMTS42,KMT(I),KMT
2510774.99147,19.1458,0.0992,SAAO_KMTS42,KMT(I),KMT
2510775.00344,19.3659,0.1378,SAAO_KMTS42,KMT(I),KMT
2510775.0153800007,19.3832,0.1122,SAAO_KMTS42,KMT(I),KMT
2510775.02723,19.7724,0.1043,SAAO_KMTS42,KMT(I),KMT
2510775.04634,19.6913,0.1306,SAAO_KMTS42,KMT(I),KMT
2510775.0580199994,19.9383,0.1234,SAAO_KMTS42,KMT(I),KMT
2510775.0695600007,20.2959,0.2174,SAAO_KMTS42,KMT(I),KMT
2510775.08122,19.8541,0.1715,SAAO_KMTS42,KMT(I),KMT
2510775.09399,19.9665,0.1204,SAAO_KMTS42,KMT(I),KMT
2510775.1129100006,19.9155,0.1051,SAAO_KMTS42,KMT(I),KMT
2510775.1385699995,14.0566,0.7963,SAAO_KMTS42,KMT(I),KMT
2510775.9632900003,19.4955,0.1499,SAAO_KMTS42,KMT(I),KMT
2510775.97492,19.6886,0.1544,SAAO_KMTS42,KMT(I),KMT
2510775.98907,19.7208,0.1481,SAAO_KMTS42,KMT(I),KMT
2510776.0087400004,20.0526,0.1999,SAAO_KMTS42,KMT(I),KMT
2510776.0208599996,20.0644,0.154,SAAO_KMTS42,KMT(I),KMT
2510776.0336499996,19.9204,0.1248,SAAO_KMTS42,KMT(I),KMT
2510776.04557,19.8842,0.1256,SAAO_KMTS42,KMT(I),KMT
2510776.05717,19.76,0.1132,SAAO_KMTS42,KMT(I),KMT
2510776.069,19.9402,0.1313,SAAO_KMTS42,KMT(I),KMT
2510776.08801,19.7807,0.1043,SAAO_KMTS42,KMT(I),KMT
2510776.09982,19.7625,0.107,SAAO_KMTS42,KMT(I),KMT
2510776.11182,19.9013,0.1257,SAAO_KMTS42,KMT(I),KMT
2510776.1234799996,19.9513,0.1247,SAAO_KMTS42,KMT(I),KMT
2510776.13492,19.8181,0.0936,SAAO_KMTS42,KMT(I),KMT
2510776.15384,19.7179,0.1427,SAAO_KMTS42,KMT(I),KMT
2510776.1657999996,19.7997,0.1437,SAAO_KMTS42,KMT(I),KMT
2510776.95711,19.4202,0.1299,SAAO_KMTS42,KMT(I),KMT
2510776.96863,19.6736,0.1742,SAAO_KMTS42,KMT(I),KMT
2510776.9804500006,19.5376,0.135,SAAO_KMTS42,KMT(I),KMT
2510776.9921199996,19.3134,0.163,SAAO_KMTS42,KMT(I),KMT
2510777.0131899994,19.6547,0.1508,SAAO_KMTS42,KMT(I),KMT
2510777.02496,19.4154,0.1067,SAAO_KMTS42,KMT(I),KMT
2510777.0364999995,19.6198,0.1644,SAAO_KMTS42,KMT(I),KMT
2510777.04822,19.7687,0.1541,SAAO_KMTS42,KMT(I),KMT
2510777.0600300003,19.7322,0.1257,SAAO_KMTS42,KMT(I),KMT
2510777.07905,19.8683,0.1362,SAAO_KMTS42,KMT(I),KMT
2510777.0909400005,19.7225,0.1154,SAAO_KMTS42,KMT(I),KMT
2510777.10264,19.9977,0.1993,SAAO_KMTS42,KMT(I),KMT
2510777.11637,19.2201,0.114,SAAO_KMTS42,KMT(I),KMT
2510777.12797,19.9699,0.173,SAAO_KMTS42,KMT(I),KMT
2510777.14678,19.7789,0.1408,SAAO_KMTS42,KMT(I),KMT
2510777.1586300004,19.8227,0.1262,SAAO_KMTS42,KMT(I),KMT
2510777.1705,19.7722,0.1799,SAAO_KMTS42,KMT(I),KMT
2510777.95314,19.4997,0.1536,SAAO_KMTS42,KMT(I),KMT
2510777.9655300006,19.2351,0.1067,SAAO_KMTS42,KMT(I),KMT
2510777.97729,19.9837,0.2513,SAAO_KMTS42,KMT(I),KMT
2510777.9964700006,19.8282,0.201,SAAO_KMTS42,KMT(I),KMT
2510778.00825,19.4407,0.1184,SAAO_KMTS42,KMT(I),KMT
2510778.0202399995,19.9016,0.1609,SAAO_KMTS42,KMT(I),KMT
2510778.03221,20.0181,0.1754,SAAO_KMTS42,KMT(I),KMT
2510778.04404,19.9265,0.4495,SAAO_KMTS42,KMT(I),KMT
2510778.06331,20.0594,2.3255,SAAO_KMTS42,KMT(I),KMT
2510778.0748299994,19.7731,1.2728,SAAO_KMTS42,KMT(I),KMT
2510778.0868299995,20.6729,0.8341,SAAO_KMTS42,KMT(I),KMT
2510778.09942,20.068,0.1398,SAAO_KMTS42,KMT(I),KMT
2510778.11125,19.8714,0.1173,SAAO_KMTS42,KMT(I),KMT
2510778.1305599995,20.2669,0.2479,SAAO_KMTS42,KMT(I),KMT
2510778.14236,19.9113,0.1772,SAAO_KMTS42,KMT(I),KMT
2510778.15517,19.8719,0.1077,SAAO_KMTS42,KMT(I),KMT
2510778.16713,19.8834,0.1661,SAAO_KMTS42,KMT(I),KMT
2510778.98771,18.9709,0.1793,SAAO_KMTS42,KMT(I),KMT
2510778.9994600005,19.2893,0.1476,SAAO_KMTS42,KMT(I),KMT
2510779.01136,19.0218,0.1107,SAAO_KMTS42,KMT(I),KMT
2510779.03039,19.8108,0.2109,SAAO_KMTS42,KMT(I),KMT
2510779.0420699995,19.2262,0.2357,SAAO_KMTS42,KMT(I),KMT
2510779.96528,16.3833,1.0549,SAAO_KMTS42,KMT(I),KMT
2510780.05112,19.602,0.3799,SAAO_KMTS42,KMT(I),KMT
2510780.07092,19.7788,0.1751,SAAO_KMTS42,KMT(I),KMT
2510780.94687,19.3749,0.1966,SAAO_KMTS42,KMT(I),KMT
2510780.95856,19.4478,0.1714,SAAO_KMTS42,KMT(I),KMT
2510780.9701300003,18.7648,0.1116,SAAO_KMTS42,KMT(I),KMT
2510780.98902,19.2955,0.1552,SAAO_KMTS42,KMT(I),KMT
2510781.00091,19.7297,0.2436,SAAO_KMTS42,KMT(I),KMT
2510781.01229,19.0283,0.126,SAAO_KMTS42,KMT(I),KMT
2510781.0243800003,19.4499,0.1518,SAAO_KMTS42,KMT(I),KMT
2510781.0361100007,19.9491,0.2288,SAAO_KMTS42,KMT(I),KMT
2510781.05528,19.6624,0.1635,SAAO_KMTS42,KMT(I),KMT
2510781.06714,19.5976,0.1489,SAAO_KMTS42,KMT(I),KMT
2510781.0812100004,19.5743,0.1641,SAAO_KMTS42,KMT(I),KMT
2510781.0928099994,19.6145,0.1665,SAAO_KMTS42,KMT(I),KMT
2510781.10439,19.5024,0.1389,SAAO_KMTS42,KMT(I),KMT
2510781.1530300006,19.6062,0.2062,SAAO_KMTS42,KMT(I),KMT
2510781.1649900004,19.447,0.1197,SAAO_KMTS42,KMT(I),KMT
2510781.9441599995,19.4969,0.1859,SAAO_KMTS42,KMT(I),KMT
2510781.95612,19.8729,0.2474,SAAO_KMTS42,KMT(I),KMT
2510781.97544,19.8115,0.2095,SAAO_KMTS42,KMT(I),KMT
2510781.9872500002,19.9031,0.2462,SAAO_KMTS42,KMT(I),KMT
2510781.99923,20.0564,0.2465,SAAO_KMTS42,KMT(I),KMT
2510782.01329,19.726,0.1676,SAAO_KMTS42,KMT(I),KMT
2510782.0252800006,19.7507,0.1764,SAAO_KMTS42,KMT(I),KMT
2510782.0467,19.4662,0.1821,SAAO_KMTS42,KMT(I),KMT
2510782.05844,20.2678,0.3003,SAAO_KMTS42,KMT(I),KMT
2510782.0706900004,19.615,0.1661,SAAO_KMTS42,KMT(I),KMT
2510782.08234,19.8725,0.2148,SAAO_KMTS42,KMT(I),KMT
2510782.0996899996,19.4284,0.1394,SAAO_KMTS42,KMT(I),KMT
2510782.1189,19.3394,0.1505,SAAO_KMTS42,KMT(I),KMT
2510782.13514,19.4032,0.1869,SAAO_KMTS42,KMT(I),KMT
2510782.9419100005,18.4133,0.302,SAAO_KMTS42,KMT(I),KMT
2510784.1519300006,19.5149,0.4016,SAAO_KMTS42,KMT(I),KMT
2510784.16381,20.0985,0.6224,SAAO_KMTS42,KMT(I),KMT
2510784.17562,20.2198,0.839,SAAO_KMTS42,KMT(I),KMT
2510785.01789,19.0302,0.2102,SAAO_KMTS42,KMT(I),KMT
2510785.0491499994,19.4436,0.942,SAAO_KMTS42,KMT(I),KMT
2510785.0612899996,20.2597,3.7611,SAAO_KMTS42,KMT(I),KMT
2510785.07316,19.0352,1.562,SAAO_KMTS42,KMT(I),KMT
2510785.0851600002,15.6405,0.4145,SAAO_KMTS42,KMT(I),KMT
2510785.10458,19.4776,2.6457,SAAO_KMTS42,KMT(I),KMT
2510789.9274899997,19.9284,0.1692,SAAO_KMTS42,KMT(I),KMT
2510789.93922,19.7813,0.1084,SAAO_KMTS42,KMT(I),KMT
2510789.95108,19.8558,0.1373,SAAO_KMTS42,KMT(I),KMT
2510789.9628299996,20.0185,0.1134,SAAO_KMTS42,KMT(I),KMT
2510789.9824599996,20.0968,0.1268,SAAO_KMTS42,KMT(I),KMT
2510789.9944599997,19.8688,0.1088,SAAO_KMTS42,KMT(I),KMT
2510790.0061300006,20.152,0.1162,SAAO_KMTS42,KMT(I),KMT
2510790.01765,20.1102,0.1319,SAAO_KMTS42,KMT(I),KMT
2510790.0296,19.9523,0.1111,SAAO_KMTS42,KMT(I),KMT
2510790.04866,19.8854,0.1055,SAAO_KMTS42,KMT(I),KMT
2510790.06047,19.9605,0.1204,SAAO_KMTS42,KMT(I),KMT
2510790.0721700005,20.0009,0.1047,SAAO_KMTS42,KMT(I),KMT
2510790.08402,20.1105,0.1169,SAAO_KMTS42,KMT(I),KMT
2510790.10389,19.8231,0.1158,SAAO_KMTS42,KMT(I),KMT
2510790.11594,20.0292,0.1091,SAAO_KMTS42,KMT(I),KMT
2510790.13445,20.0232,0.1199,SAAO_KMTS42,KMT(I),KMT
2510790.1463900004,20.031,0.1465,SAAO_KMTS42,KMT(I),KMT
2510790.15809,19.8154,0.0981,SAAO_KMTS42,KMT(I),KMT
2510790.16974,19.9413,0.1102,SAAO_KMTS42,KMT(I),KMT
2510790.9238099996,19.87,0.1639,SAAO_KMTS42,KMT(I),KMT
2510790.9552500006,19.9059,0.1142,SAAO_KMTS42,KMT(I),KMT
2510790.9666600004,19.8908,0.1312,SAAO_KMTS42,KMT(I),KMT
2510790.9784399997,20.1544,0.1195,SAAO_KMTS42,KMT(I),KMT
2510790.99175,19.8519,0.1153,SAAO_KMTS42,KMT(I),KMT
2510791.01081,19.9939,0.1184,SAAO_KMTS42,KMT(I),KMT
2510791.0223699994,19.8874,0.1094,SAAO_KMTS42,KMT(I),KMT
2510791.0342500005,20.0125,0.101,SAAO_KMTS42,KMT(I),KMT
2510791.04627,19.9655,0.1262,SAAO_KMTS42,KMT(I),KMT
2510791.05801,20.1137,0.1757,SAAO_KMTS42,KMT(I),KMT
2510791.0770200007,20.0039,0.099,SAAO_KMTS42,KMT(I),KMT
